NIB,NPWP_PERSEROAN,NAMA_PERSEROAN,NAMA_SINGKATAN,JENIS_PERSEROAN,STATUS_BADAN_HUKUM,STATUS_PERSEROAN,ALAMAT_PERSEROAN,KELURAHAN_PERSEROAN,PERSEROAN_DAERAH_ID,KODE_POS_PERSEROAN,FLAG_IMPOR,FLAG_EKSPOR,JENIS_API,TGL_PERUBAHAN_NIB,STATUS_NIB,IS_NPWP_INVALID,IS_INCOMPLETE,IS_DAERAH_VALID,IS_STALE,IS_CLEANED,CLEANSING_TIMESTAMP,SOURCE,ID_PERUSAHAAN,NPWP,NAMA_PERUSAHAAN,ALAMAT_PERUSAHAAN,KELURAHAN,DAERAH_ID,KODE_POS,NOMOR_TELPON,KATEGORI,NIPER,NOMOR_API,TGL_TERBIT_NIB,KODE_KANTOR,TGL_SYNC_OSS,HIGH_SYNC_LAG
7829114678669,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C000653,09.128.995.5-657.075,PD KUSUMO TBK,Jalan Merdeka No. 90,GORONTALO,18.0,,+622149504794,IMPORTIR,4803163678.0,7704596751.0,2023-09-22,30700.0,2026-05-18,False
7416855739523,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C003456,18.549.375.5-357.565,PERUM TAMPUBOLON (PERSERO) TBK,Jl. Ir. H. Djuanda No. 797,,31.0,88397.0,+62862885853,IMPORTIR,,1384229382.0,2025-10-24,10100.0,2026-05-18,False
9178700174538,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C000958,91.543.249.2-155.938,UD LESTARI (PERSERO) TBK,Jl. Ciwastra No. 35,SOLOK,12.0,94272.0,+626329237323,EKSPORTIR,7270721162.0,,2024-05-14,20300.0,2026-05-18,False
4199643385324,,,,,,,,,,,,,,,DICABUT,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C003838,58.997.980.2-910.374,PD WINARSIH,Jalan Asia Afrika No. 131,,91.0,29311.0,+627755437069,KEDUA-DUANYA,4803163678.0,9262751337.0,2024-06-17,120300.0,2026-05-18,False
9502635607778,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C001233,77.821.688.4-945.812,ADRIANSYAH (CABANG),Gg. Medokan Ayu No. 74,BEKASI,35.0,43599.0,+623499411,KEDUA-DUANYA,4018468835.0,6746139761.0,2024-06-22,60100.0,2026-05-18,False
4466610514961,,,,,,,,,,,,,,,DICABUT,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C004649,69.049.387.8-405.172,CV SINAGA SIREGAR,Gang Cikutra Timur No. 2,,32.0,47621.0,+622731149364,KEDUA-DUANYA,2096347427.0,78479916.0,2024-07-10,50900.0,2026-05-18,False
2020765796675,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C004551,03.096.475.9-503.952,PD UYAINAH,Jl. Jend. A. Yani No. 7,CILEGON,35.0,45278.0,+625208359087,IMPORTIR,,415424559.0,2023-12-11,71300.0,2026-05-18,False
1008914582308,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C002415,49.854.931.0-394.305,UD SIMANJUNTAK TBK,Jalan Gedebage Selatan No. 7,TASIKMALAYA,33.0,,+62807721212,KEDUA-DUANYA,4162192859.0,6320405635.0,2025-09-29,60300.0,2026-05-18,False
1460025300958,,,,,,,,,,,,,,,AKTIF,True,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C000571,24232273555,PT TARIHORAN,Gg. Kutisari Selatan No. 839,SERANG,12.0,23811.0,+629416123652,KEDUA-DUANYA,1661741499.0,684877863.0,2024-06-11,10700.0,2026-05-18,False
6606899247157,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C001191,99.328.425.1-017.558,PD MARPAUNG,Gang Cikutra Timur No. 6,,31.0,87236.0,+6212739786,IMPORTIR,,7421153853.0,2023-07-30,40300.0,2026-05-18,False
0522441339547,,,,,,,,,,,,,,,AKTIF,True,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C000937,4744373947332,PERUM ISWAHYUDI (PERSERO) TBK,Jl. M.T Haryono No. 647,,33.0,50827.0,+62895404777,EKSPORTIR,7227084205.0,,2025-08-15,60300.0,2026-05-18,False
0244654677205,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C002405,08.452.104.0-471.208,RAMADAN (CABANG),Gg. Pelajar Pejuang No. 2,PASURUAN,31.0,65118.0,+6264193375,EKSPORTIR,3401073019.0,,2025-09-11,40300.0,2026-05-18,False
4867076986444,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C004183,75.065.122.8-359.083,PD WINARSIH,Jl. Kiaracondong No. 490,,31.0,43269.0,+62111376923,EKSPORTIR,6871949234.0,,2024-10-23,40300.0,2026-05-18,False
1983210291617,,,,,,,,,,,,,,,AKTIF,True,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C003041,70249242,PD DAMANIK LESTARI,Jalan Soekarno Hatta No. 229,TANGERANG,73.0,,+62947859911,EKSPORTIR,1467578148.0,,2023-05-17,140100.0,2026-05-18,False
5605712198819,,,,,,,,,,,,,,,AKTIF,True,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C002458,942367254668,PD MARYATI SETIAWAN (CABANG),Gg. Peta No. 144,PALEMBANG,35.0,24491.0,+625760110852,IMPORTIR,4803163678.0,872046306.0,2024-05-18,71300.0,2026-05-18,False
9023296125103,,,,,,,,,,,,,,,AKTIF,True,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C003776,68387820,PERUM NARPATI TBK (CABANG),Jalan Moch. Ramdan No. 937,BUKITTINGGI,35.0,29140.0,+62873128072,IMPORTIR,,5360298787.0,2024-10-04,70100.0,2026-05-18,False
2097506699128,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C004552,63.949.668.9-131.457,PD SITUMORANG SUWARNO,Jl. Stasiun Wonokromo No. 78,BEKASI,51.0,,+62850211090,IMPORTIR,4803163678.0,8138096738.0,2024-04-29,80100.0,2026-05-18,False
0606737788921,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C002616,32.125.556.1-040.061,PD ARDIANTO TBK,Jalan Gedebage Selatan No. 5,GORONTALO,18.0,29996.0,+629424509203,IMPORTIR,,2261282772.0,2023-08-03,30700.0,2026-05-18,False
5396695832197,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C003966,14.606.610.7-333.568,UD MANSUR TBK,Gang Setiabudhi No. 78,CIREBON,35.0,42834.0,+626013124797,KEDUA-DUANYA,9673082031.0,5538113920.0,2023-08-11,70100.0,2026-05-18,False
3263345708117,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C003166,45.852.904.9-386.417,CV NABABAN HIDAYANTO TBK,Gg. Ahmad Yani No. 3,TASIKMALAYA,61.0,40412.0,+621613249069,IMPORTIR,4803163678.0,4714005649.0,2025-11-29,90400.0,2026-05-18,False
6209631786489,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C001297,57.098.904.4-255.614,CV WALUYO PADMASARI (PERSERO) TBK,Jl. Siliwangi No. 564,SUNGAI PENUH,16.0,50643.0,+62234719057,EKSPORTIR,3132886392.0,,2025-07-12,30100.0,2026-05-18,False
7247660531397,,,,,,,,,,,,,,,DICABUT,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C000268,96.541.214.7-290.489,PERUM RAJATA,Jl. Suryakencana No. 39,MANADO,21.0,,+623911584301,EKSPORTIR,6326199701.0,,2025-09-13,20100.0,2026-05-18,False
6089706493759,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C002958,16.883.259.7-055.039,PERUM PRADANA PRASETYA,Gang Ronggowarsito No. 562,SUNGAI PENUH,31.0,,+621610201450,IMPORTIR,,8891131797.0,2014-07-01,40300.0,2026-05-18,False
0184819737418,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C002899,95.624.465.2-072.901,PD NAJMUDIN,Jl. Kebonjati No. 7,SUKABUMI,35.0,,+62238719727,EKSPORTIR,4803163678.0,,2023-08-20,71300.0,2026-05-18,False
2432333023993,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C004199,32.286.388.0-806.410,PT HASANAH RAJASA TBK,Jalan Ir. H. Djuanda No. 442,,31.0,16025.0,+621454876264,IMPORTIR,,700438085.0,2023-01-05,40400.0,2026-05-18,False
3055737138874,,,,,,,,,,,,,,,DIBEKUKAN,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C001144,05.169.746.2-222.703,PT NUGROHO UWAIS TBK,Jl. Rawamangun No. 36,,73.0,59489.0,+62814969645,EKSPORTIR,4803163678.0,,2025-03-11,110100.0,2026-05-18,False
4698716855131,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C004258,20.496.648.7-218.081,UD PERMADI LAKSMIWATI (PERSERO) TBK,Gang S. Parman No. 985,PURWOKERTO,12.0,50518.0,+624639981829,IMPORTIR,,6016003456.0,2025-04-11,11200.0,2026-05-18,False
7465913163812,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C004808,70.676.949.8-416.984,PERUM MEGANTARA (PERSERO) TBK,Jl. Moch. Ramdan No. 5,,12.0,64359.0,+62769154931,KEDUA-DUANYA,8760847223.0,7941966125.0,2024-09-14,20300.0,2026-05-18,False
4118556576108,,,,,,,,,,,,,,,DICABUT,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C001001,20.533.836.8-241.265,PD ANGGRIAWAN KUSMAWATI (CABANG),Jl. Setiabudhi No. 2,CIMAHI,16.0,84482.0,+62757766130,EKSPORTIR,1855146329.0,,2024-12-30,30100.0,2026-05-17,False
5268665083681,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C002129,97.400.570.2-116.297,UD SIMANJUNTAK ANDRIANI (PERSERO) TBK,Jl. Ahmad Dahlan No. 2,,31.0,31864.0,+62209671452,EKSPORTIR,4525070597.0,,2025-12-12,40300.0,2026-05-17,False
9924662576013,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C003507,67.040.713.7-616.339,PERUM WALUYO WIJAYANTI (PERSERO) TBK,Jl. K.H. Wahid Hasyim No. 097,MAKASSAR,33.0,,+62554574655,KEDUA-DUANYA,4803163678.0,4128256624.0,2025-02-25,60300.0,2026-05-17,False
7049379582915,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C004326,68.987.960.5-936.330,PERUM GUNAWAN WIBISONO (PERSERO) TBK,Jalan M.H Thamrin No. 74,KOTA ADMINISTRASI JAKARTA BARAT,61.0,,+62687643739,IMPORTIR,,7764387261.0,2014-11-12,90400.0,2026-05-17,False
4773237249292,,,,,,,,,,,,,,,AKTIF,True,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C001183,831300217,CV RAJASA,Gang K.H. Wahid Hasyim No. 809,LANGSA,31.0,,+628415235882,IMPORTIR,,2623822914.0,2025-04-07,10100.0,2026-05-17,False
1250682120358,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C003688,15.799.246.9-644.674,PT HABIBI HABIBI,Gang Pasirkoja No. 45,KENDARI,18.0,79852.0,+625359055042,EKSPORTIR,7303336424.0,,2024-06-24,30700.0,2026-05-17,False
8956886499339,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C000972,57.281.360.3-897.621,PT FUJIATI (PERSERO) TBK,Gang Moch. Ramdan No. 8,TANJUNGPINANG,12.0,38182.0,+62353732342,KEDUA-DUANYA,4114374815.0,740527235.0,2025-04-20,20300.0,2026-05-17,False
4531473799650,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C000292,63.871.332.2-499.217,HASANAH MANSUR (CABANG),Gang Kendalsari No. 8,PURWOKERTO,21.0,27743.0,+62855131384,IMPORTIR,,7388452955.0,2023-01-21,20400.0,2026-05-17,False
7328687177502,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C000489,34.517.198.9-603.118,PERUM TARIHORAN SUDIATI TBK,Gang Pacuan Kuda No. 46,SOLOK,33.0,62300.0,+62106764540,EKSPORTIR,4803163678.0,,2025-12-11,50100.0,2026-05-17,False
0635673577569,,,,,,,,,,,,,,,DIBEKUKAN,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C003359,93.296.170.9-533.316,PD SUSANTI (PERSERO) TBK,Gg. Kapten Muslihat No. 622,BEKASI,61.0,38604.0,+62715241050,EKSPORTIR,5665408097.0,,2024-03-20,90400.0,2026-05-17,False
4374832254538,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C002683,82.001.005.6-632.310,PD WIBOWO ANGGRAINI,Jl. Waringin No. 0,SAWAHLUNTO,16.0,,+622304244149,EKSPORTIR,4803163678.0,,2024-09-07,30100.0,2026-05-17,False
4174397116114,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C004497,25.208.726.9-248.669,PT TAMPUBOLON FIRGANTORO,Jl. Ronggowarsito No. 692,SIBOLGA,12.0,,+62878622061,KEDUA-DUANYA,6348277640.0,5623895052.0,2025-11-13,20300.0,2026-05-17,False
9611684780405,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C001171,60.185.901.4-799.794,PERUM SUSANTI RAHIMAH,Gg. Moch. Toha No. 061,,73.0,70437.0,+62865673345,KEDUA-DUANYA,4465653710.0,9489605674.0,2025-03-25,110100.0,2026-05-17,False
8319013020569,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C000412,69.885.073.5-189.698,PD WASITA TBK,Gang Siliwangi No. 0,BANJARBARU,33.0,68750.0,+62442951538,EKSPORTIR,1649350241.0,,2025-10-22,60300.0,2026-05-17,False
5535603319036,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C001431,95.770.909.8-581.046,PT BUDIMAN,Jl. Kh Amin Jasuta No. 4,PADANGPANJANG,61.0,97232.0,+621494974692,EKSPORTIR,291213795.0,,2025-06-17,90400.0,2026-05-17,False
6138612075011,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C002893,06.182.813.4-571.072,PT WASITA DONGORAN,Jalan Rumah Sakit No. 641,,51.0,67024.0,+624929446439,IMPORTIR,,8855637965.0,2025-06-05,80100.0,2026-05-17,False
1299262361815,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C002431,70.981.386.2-964.987,PERUM RAHAYU LAILASARI (PERSERO) TBK,Jalan Dr. Djunjunan No. 450,PALEMBANG,12.0,63509.0,+622389542875,IMPORTIR,,6081118415.0,2023-03-02,10800.0,2026-05-17,False
0677330665562,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C002418,11.144.389.1-192.477,CV PRASASTA KUSMAWATI (PERSERO) TBK,Gg. Gedebage Selatan No. 08,BINJAI,12.0,50817.0,+62461746967,KEDUA-DUANYA,5146980303.0,658197259.0,2024-07-03,20300.0,2026-05-17,False
2710947775204,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C001390,61.116.841.1-410.503,PD PRASETYA SAPUTRA,Jalan Sukajadi No. 62,BLITAR,12.0,69901.0,+62848539313,EKSPORTIR,4803163678.0,,2023-08-31,20300.0,2026-05-17,False
5474329955755,,,,,,,,,,,,,,,DICABUT,True,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C002251,583648190,PT SIREGAR,Gang Veteran No. 906,JAYAPURA,31.0,10832.0,+62748073046,KEDUA-DUANYA,2413505691.0,8183996004.0,2023-03-03,10100.0,2026-05-17,False
3823708444685,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C003561,02.107.683.3-646.554,KUSWANDARI PERMADI (PERSERO) TBK (CABANG),Jl. Ahmad Dahlan No. 83,PADANG SIDEMPUAN,12.0,,+624618572487,KEDUA-DUANYA,7969675601.0,8693624226.0,2023-12-29,20300.0,2026-05-17,False
8149188243675,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C001626,88.972.689.8-035.044,PT RAHMAWATI GUNARTO,Gang Gedebage Selatan No. 584,,21.0,60830.0,+623310600962,IMPORTIR,,2270082887.0,2023-06-25,20100.0,2026-05-17,False
8140307559841,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C001518,86.280.915.2-062.144,CV SANTOSO PURWANTI TBK,Jalan K.H. Wahid Hasyim No. 708,BAU-BAU,12.0,,+628240834158,EKSPORTIR,3220638737.0,,2024-07-27,10800.0,2026-05-17,False
2601754269883,,,,,,,,,,,,,,,AKTIF,True,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C000077,30823901,PT THAMRIN WIJAYANTI,Gg. Rajiman No. 443,,73.0,45618.0,+626310823211,KEDUA-DUANYA,4523656778.0,8406402137.0,2024-01-21,110100.0,2026-05-17,False
0823820002978,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C002378,01.431.653.7-748.811,PT ARDIANTO TBK,Gang Surapati No. 924,SABANG,35.0,73767.0,+62825066096,KEDUA-DUANYA,6036546183.0,3406139588.0,2024-02-19,70500.0,2026-05-17,False
6020931378802,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C002588,87.930.068.0-594.246,PERUM SAFITRI (PERSERO) TBK,Jl. M.H Thamrin No. 55,METRO,16.0,59238.0,+62700782819,EKSPORTIR,4537932719.0,,2025-07-20,30100.0,2026-05-17,False
8453198074682,,,,,,,,,,,,,,,DIBEKUKAN,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C004311,24.322.316.6-887.602,PERUM PRASETYO TBK,Gg. Wonoayu No. 79,BATAM,12.0,,+628859712037,IMPORTIR,,142849889.0,2025-07-25,11200.0,2026-05-17,False
1582686876401,,,,,,,,,,,,,,,AKTIF,True,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C000731,52453724,PD KUSMAWATI,Gang Stasiun Wonokromo No. 6,,35.0,45768.0,+62473403618,KEDUA-DUANYA,6090710845.0,6421219760.0,2023-03-29,70500.0,2026-05-17,False
0394640830373,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C000215,50.002.440.0-981.077,PD ANDRIANI PRADANA (CABANG),Gg. Tebet Barat Dalam No. 2,,61.0,51166.0,+628064599631,IMPORTIR,4803163678.0,9818453523.0,2023-04-15,90400.0,2026-05-17,False
3474392708120,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C004765,58.558.045.0-212.504,PT USAMAH PRASASTA (PERSERO) TBK,Gg. Pacuan Kuda No. 23,,35.0,77604.0,+626352936556,IMPORTIR,,9387166986.0,2023-01-12,70500.0,2026-05-17,False
3759335851514,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C000754,73.280.040.0-506.271,PERUM WULANDARI,Gg. Pasir Koja No. 50,PALU,16.0,,+62415354813,KEDUA-DUANYA,6694939521.0,6931320362.0,2025-12-04,30100.0,2026-05-17,False
1267490753513,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C000147,65.254.266.5-423.168,PD HALIMAH SUSANTI,Gg. Otto Iskandardinata No. 154,KEDIRI,51.0,73868.0,+62851688620,IMPORTIR,,7072197049.0,2023-08-11,80100.0,2026-05-17,False
2586182114084,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C001790,93.513.478.4-158.422,UD PRATIWI (PERSERO) TBK,Gang Astana Anyar No. 4,PONTIANAK,35.0,,+62767927905,KEDUA-DUANYA,259155420.0,309501874.0,2023-05-21,70100.0,2026-05-17,False
8928866095625,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C004755,72.954.528.3-670.295,UD MAHESWARA TBK,Gg. Bangka Raya No. 696,CIREBON,33.0,57655.0,+623755042379,KEDUA-DUANYA,7928125200.0,4753571043.0,2025-09-11,60300.0,2026-05-17,False
7608079466130,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C002985,25.024.745.3-831.355,CV PUSPITA,Jalan Ronggowarsito No. 74,,21.0,92328.0,+62815213802,KEDUA-DUANYA,7306343533.0,8161722823.0,2025-03-29,20100.0,2026-05-17,False
2392788447909,,,,,,,,,,,,,,,AKTIF,True,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C003829,67941783,CV IRAWAN TBK,Gg. Rajawali Barat No. 610,BALIKPAPAN,12.0,35084.0,+62831929273,IMPORTIR,4803163678.0,6459711749.0,2024-09-12,11200.0,2026-05-17,False
8356273711918,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C002161,42.369.130.6-999.392,PT NASYIDAH MELANI (PERSERO) TBK,Jalan Moch. Ramdan No. 914,,21.0,73074.0,+6271631311,KEDUA-DUANYA,2602335236.0,9765828859.0,2015-01-07,20100.0,2026-05-17,False
5489102114091,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C002126,40.320.812.8-105.410,PT HARYANTO,Jalan R.E Martadinata No. 2,SUKABUMI,36.0,90779.0,+62936760783,IMPORTIR,4803163678.0,286872585.0,2025-11-25,50400.0,2026-05-17,False
0230710564006,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C002360,57.964.312.1-381.537,UD PRAKASA,Gang Jakarta No. 391,PALANGKARAYA,21.0,,+62702883619,EKSPORTIR,9650850584.0,,2024-08-10,20100.0,2026-05-17,False
3404665046382,,,,,,,,,,,,,,,AKTIF,True,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C000847,738548235,PD LAKSMIWATI TBK,Gang Kebonjati No. 2,,16.0,,+629468576786,EKSPORTIR,7209125965.0,,2025-01-01,30100.0,2026-05-17,False
2437243675235,,,,,,,,,,,,,,,AKTIF,True,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C001238,49448472,UD USADA PRASTUTI,Gg. Tubagus Ismail No. 34,PADANGPANJANG,73.0,,+622731129829,EKSPORTIR,9130995649.0,,2023-06-03,110100.0,2026-05-17,False
9730273228570,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C000521,39.726.167.4-042.781,PT SURYONO PRATIWI,Gg. Gedebage Selatan No. 389,MADIUN,33.0,87209.0,+62288448357,KEDUA-DUANYA,7137949810.0,2117409830.0,2025-12-03,60300.0,2026-05-17,False
5488510102113,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C004647,85.207.275.0-461.517,PERUM UTAMA TBK,Gg. Ir. H. Djuanda No. 37,PADANG SIDEMPUAN,12.0,73254.0,+623639180537,IMPORTIR,,4694076219.0,2024-05-21,20300.0,2026-05-17,False
5398315007763,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C002484,12.166.026.4-187.389,PERUM HARIYAH,Gg. Asia Afrika No. 4,PAGARALAM,73.0,63898.0,+626825706563,EKSPORTIR,5995895748.0,,2025-03-14,140100.0,2026-05-17,False
1642128265859,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C001843,60.992.793.0-990.941,CV PERMATA TBK,Jalan Gedebage Selatan No. 58,AMBON,35.0,14415.0,+62712881079,IMPORTIR,,5675224675.0,2025-01-14,71300.0,2026-05-17,False
6821338516631,,,,,,,,,,,,,,,AKTIF,True,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C000130,43919972,CV RAJASA UTAMA,Jl. S. Parman No. 16,MEULABOH,35.0,,+62870145065,EKSPORTIR,8424724270.0,,2025-10-09,70100.0,2026-05-17,False
4134019293605,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C001932,77.445.186.7-340.679,UD MARPAUNG WAHYUNI,Gg. Kutisari Selatan No. 912,PALU,12.0,30284.0,+62533991603,IMPORTIR,,6784491362.0,2023-08-16,20300.0,2026-05-17,False
8880697338287,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C003337,65.703.631.9-692.081,CV WALUYO MAULANA (PERSERO) TBK,Gang Kh Amin Jasuta No. 33,DUMAI,91.0,77630.0,+62866154550,EKSPORTIR,4803163678.0,,2023-08-06,120300.0,2026-05-17,False
0782819759923,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C002744,93.013.256.6-351.913,CV LAZUARDI (PERSERO) TBK,Gg. Kendalsari No. 27,,33.0,84850.0,+623647223533,IMPORTIR,,7731861552.0,2024-09-17,60300.0,2026-05-17,False
0433218196001,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C002749,27.238.517.9-027.574,PT SAEFULLAH,Jl. Dr. Djunjunan No. 8,SEMARANG,35.0,,+62813243365,IMPORTIR,,2189127261.0,2023-01-14,60100.0,2026-05-17,False
0826112312616,,,,,,,,,,,,,,,AKTIF,True,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C001624,152138040,UD SITORUS (CABANG),Jl. Stasiun Wonokromo No. 379,BAU-BAU,32.0,69789.0,+62350291393,KEDUA-DUANYA,7595192445.0,7279943566.0,2025-07-08,50900.0,2026-05-16,False
3893670036904,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C004342,91.173.388.0-336.038,PT WULANDARI WINARNO TBK,Gang Tubagus Ismail No. 71,KOTA ADMINISTRASI JAKARTA TIMUR,21.0,46834.0,+62297785610,IMPORTIR,,9597961097.0,2025-10-24,20400.0,2026-05-16,False
5564199039709,,,,,,,,,,,,,,,AKTIF,True,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C000026,77675039,PT PERMATA PRAKASA,Gg. Pacuan Kuda No. 189,KEDIRI,64.0,73139.0,+62353583995,EKSPORTIR,9787556380.0,,2023-05-17,100300.0,2026-05-16,False
1826886153355,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C003145,64.947.538.9-540.489,CV AGUSTINA TBK,Gg. Gedebage Selatan No. 0,JAYAPURA,35.0,61744.0,+62817479145,EKSPORTIR,1864275376.0,,2023-03-23,70500.0,2026-05-16,False
