NIB,NPWP_PERSEROAN,NAMA_PERSEROAN,NAMA_SINGKATAN,JENIS_PERSEROAN,STATUS_BADAN_HUKUM,STATUS_PERSEROAN,ALAMAT_PERSEROAN,KELURAHAN_PERSEROAN,PERSEROAN_DAERAH_ID,KODE_POS_PERSEROAN,FLAG_IMPOR,FLAG_EKSPOR,JENIS_API,TGL_PERUBAHAN_NIB,STATUS_NIB,IS_NPWP_INVALID,IS_INCOMPLETE,IS_DAERAH_VALID,IS_STALE,IS_CLEANED,CLEANSING_TIMESTAMP
1183185175309,82.490.169.0-264.512,PT FIRMANSYAH ZULAIKA,PT,UD,Berbadan Hukum,Dibekukan,Gang Jend. Sudirman No.. 3,KOTA ADMINISTRASI JAKARTA SELATAN,31,,N,Y,,2023-04-20,DICABUT,False,False,True,True,True,2026-06-11 14:21:15
2925069832144,46.676.643.6-873.856,PT HARYANTO SURYONO,,CV,Berbadan Hukum,Tidak Aktif,Gang Rawamangun No.. 73,,73,,N,N,,2025-09-26,DICABUT,False,False,True,False,True,2026-06-11 14:21:15
0000000000000,10.827.099.5-123.429,PD NAINGGOLAN,PD,UD,Belum Berbadan Hukum,Tidak Aktif,Gg. Merdeka No.. 197,,31,,N,Y,,2023-10-06,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
1246488078899,06.511.054.7-504.240,UD USADA PUTRA,UD,CV,Berbadan Hukum,Dibekukan,Gg. Sukajadi No.. 4,PALOPO,31,,Y,Y,API-U,2023-09-05,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
2152348417193,16.902.883.2-339.458,UD SAPTONO LATUPONO (PERSERO) TBK,,Perum,Berbadan Hukum,Dibekukan,Jalan Abdul Muis No.. 1,,12,,N,N,,2023-03-29,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
7320360714987,04.852.208.7-853.961,CV HUTAGALUNG PRASETYO,CV,Firma,Belum Berbadan Hukum,Tidak Aktif,Jalan Pasir Koja No.. 5,JAMBI,32,72940,N,N,,2025-08-12,DICABUT,False,False,True,False,True,2026-06-11 14:21:15
3141319299322,93.232.599.4-766.504,PT ZULKARNAIN MANDALA,PT,PT,Belum Berbadan Hukum,Aktif,Gg. Rumah Sakit No.. 295,,35,,Y,N,API-U,2025-06-15,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
6368568801099,76.503.794.3-269.547,PD OKTAVIANI PERMADI (PERSERO) TBK,PD,Firma,Belum Berbadan Hukum,Aktif,Jl.. Waringin No.. 6,TEGAL,91,,Y,N,API-U,2025-10-05,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
6305625972237,03.594.797.1-973.275,CV NURAINI,,Firma,Berbadan Hukum,Aktif,Gang Raya Setiabudhi No.. 110,JAMBI,12,,Y,N,API-P,2023-01-15,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
0913307726292,64.467.356.0-948.302,PERUM SIRAIT SUSANTI TBK,PERUM,UD,Berbadan Hukum,Tidak Aktif,Gg. Ciumbuleuit No.. 292,BALIKPAPAN,21,,Y,N,API-U,2025-11-14,DICABUT,False,False,True,False,True,2026-06-11 14:21:15
7699858939725,13.776.029.8-612.431,PD SAFITRI TBK,PD,PT,Belum Berbadan Hukum,Aktif,Gang Setiabudhi No.. 855,PROBOLINGGO,16,,N,N,,2025-01-26,DICABUT,False,False,True,True,True,2026-06-11 14:21:15
9553945345238,94.374.173.1-300.420,UD PERMADI,,PT,Belum Berbadan Hukum,Tidak Aktif,Gang Pelajar Pejuang No.. 602,SAWAHLUNTO,35,,Y,N,API-U,2024-07-29,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
3413242628989,95.217.384.5-117.630,CV JAILANI (PERSERO) TBK,CV,Firma,Belum Berbadan Hukum,Tidak Aktif,Gg. Rawamangun No.. 30,MAGELANG,21,29330,N,N,,2023-01-15,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
1973996417657,00.495.459.9-271.595,PD HASTUTI HASSANAH,PD,PT,Berbadan Hukum,Aktif,Jalan Ahmad Yani No.. 92,KEDIRI,35,,Y,N,API-U,2025-11-15,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
7021698709126,53.716.473.1-948.963,CV WAHYUDIN PRASETYA,,CV,Berbadan Hukum,Tidak Aktif,Gg. M.T Haryono No.. 8,YOGYAKARTA,36,,Y,N,API-U,2023-07-16,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
2715133269018,62.943.642.3-800.430,CV MANDALA (PERSERO) TBK,CV,Perum,Berbadan Hukum,Tidak Aktif,Jl.. Raya Ujungberung No.. 44,BALIKPAPAN,51,,N,N,,2023-11-26,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
0021912416447,79.962.418.8-550.160,PERUM ISWAHYUDI ADRIANSYAH TBK,PERUM,CV,Berbadan Hukum,Tidak Aktif,Gg. Rajiman No.. 9,KEDIRI,12,,Y,N,API-U,2024-09-09,DICABUT,False,False,True,True,True,2026-06-11 14:21:15
4152031475488,03.813.388.1-964.482,PD NAINGGOLAN,PD,CV,Berbadan Hukum,Dibekukan,Jl.. Rajawali Timur No.. 324,,12,12170,N,N,,2025-05-19,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
8344998564725,46.252.836.6-323.700,PD UYAINAH (PERSERO) TBK,,Firma,Belum Berbadan Hukum,Aktif,Gg. Cikutra Timur No.. 55,BAU-BAU,31,,N,N,,2023-12-30,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
9251691306831,91.833.647.2-608.143,PERUM FUJIATI NASYIAH,PERUM,PT,Berbadan Hukum,Tidak Aktif,Gang Cempaka No.. 64,SINGKAWANG,32,,N,Y,,2024-01-30,DIBEKUKAN,False,False,True,True,True,2026-06-11 14:21:15
7067151525862,14.888.500.0-015.517,PERUM KUSWOYO TBK,PERUM,CV,Berbadan Hukum,Aktif,Jl.. Indragiri No.. 9,TANJUNGBALAI,36,14610,Y,Y,API-U,2023-08-20,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
2798405827345,77.624.987.8-393.363,PT UTAMI MARPAUNG TBK,PT,UD,Belum Berbadan Hukum,Dibekukan,Gg. Sukajadi No.. 83,LHOKSEUMAWE,31,,Y,Y,API-U,2024-07-03,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
5031630733599,69.331.465.5-074.135,CV MEGANTARA SAPTONO,CV,CV,Belum Berbadan Hukum,Tidak Aktif,Gang Medokan Ayu No.. 4,TANGERANG,31,,Y,N,API-P,2025-12-05,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
2410420710156,28.227.594.1-535.758,PERUM MARBUN (PERSERO) TBK,PERUM,Firma,Belum Berbadan Hukum,Tidak Aktif,Jl.. Hos. Cokroaminoto No.. 06,,31,,N,N,,2024-08-12,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
2933074232893,11.791.714.0-318.587,PERUM MARYADI HASSANAH TBK,PERUM,UD,Belum Berbadan Hukum,Tidak Aktif,Gg. Tubagus Ismail No.. 5,METRO,35,,Y,N,API-P,2025-04-14,DICABUT,False,False,True,True,True,2026-06-11 14:21:15
2136615928224,75.443.251.8-165.375,PERUM WULANDARI HIDAYANTO,PERUM,UD,Belum Berbadan Hukum,Aktif,Jalan K.H. Wahid Hasyim No.. 62,SERANG,61,,N,N,,2023-06-10,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
4133081511300,10.041.947.5-565.644,PT SALAHUDIN (PERSERO) TBK,PT,Firma,Belum Berbadan Hukum,Aktif,Gg. Ir. H. Djuanda No.. 6,METRO,51,,Y,N,API-U,2023-10-09,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
1561354663907,24.833.520.7-344.445,UD PRAYOGA DONGORAN (PERSERO) TBK,UD,PT,Berbadan Hukum,Aktif,Gg. Rawamangun No.. 60,TASIKMALAYA,12,,N,Y,,2024-08-26,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
0401272419750,19.521.569.7-202.249,PD SURYONO KUSWANDARI,PD,Firma,Belum Berbadan Hukum,Tidak Aktif,Jalan Yos Sudarso No.. 72,YOGYAKARTA,35,,Y,N,API-P,2025-04-26,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
7777832186733,90.454.151.6-323.920,CV NASYIAH,CV,CV,Berbadan Hukum,Aktif,Jalan Hos. Cokroaminoto No.. 8,PAGARALAM,16,,Y,N,API-P,2024-10-06,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
5591517827335,06.191.116.4-167.102,PD SUDIATI PURNAWATI TBK,PD,UD,Berbadan Hukum,Aktif,Jalan Tubagus Ismail No.. 8,CIREBON,36,,Y,N,API-U,2023-10-08,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
0344290712230,20.799.346.3-685.012,PERUM ANGGRAINI,,CV,Berbadan Hukum,Aktif,Jl.. Raya Ujungberung No.. 6,PEMATANGSIANTAR,31,62470,N,N,,2024-07-14,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
0513748870554,67.012.046.5-479.759,PD SITUMORANG,PD,CV,Belum Berbadan Hukum,Tidak Aktif,Gg. Raya Setiabudhi No.. 205,BINJAI,73,,N,Y,,2023-04-18,DICABUT,False,False,True,True,True,2026-06-11 14:21:15
8233215328233,19.800.049.1-517.425,UD HARIYAH LAKSMIWATI (PERSERO) TBK,UD,CV,Belum Berbadan Hukum,Dibekukan,Gang Hos. Cokroaminoto No.. 233,,31,,Y,N,API-P,2024-12-20,DICABUT,False,False,True,True,True,2026-06-11 14:21:15
0000000000000,05.468.533.7-129.666,CV HALIMAH,,UD,Belum Berbadan Hukum,Tidak Aktif,Jalan Kiaracondong No.. 43,SUNGAI PENUH,12,,Y,Y,API-U,2024-09-20,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
2749300382955,28.390.666.3-081.355,CV PUSPASARI THAMRIN TBK,CV,CV,Belum Berbadan Hukum,Aktif,Jalan Sadang Serang No.. 045,TIDORE KEPULAUAN,33,,N,Y,,2024-11-24,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
0333606359999,03.802.392.7-654.879,PERUM SIHOTANG,PERUM,PT,Belum Berbadan Hukum,Tidak Aktif,Jalan Indragiri No.. 8,MAKASSAR,31,,Y,Y,API-U,2025-12-15,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
5216229652211,73.540.741.6-319.752,PT KURNIAWAN ZULKARNAIN,PT,PT,Berbadan Hukum,Aktif,Jalan Jamika No.. 9,PONTIANAK,12,,N,N,,2023-06-23,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
1686062536138,12.957.849.8-276.526,PD WAHYUNI (PERSERO) TBK,PD,Perum,Belum Berbadan Hukum,Tidak Aktif,Gg. Pasirkoja No.. 8,MEULABOH,18,,N,Y,,2023-06-02,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
0933207625731,49.618.379.6-956.899,PD WIBISONO UYAINAH,PD,UD,Berbadan Hukum,Tidak Aktif,Jalan Peta No.. 43,,33,,N,Y,,2025-01-04,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
0910036675808,23.955.489.3-225.501,PD FUJIATI (PERSERO) TBK,PD,UD,Berbadan Hukum,Aktif,Gang Surapati No.. 1,AMBON,18,,N,N,,2025-12-02,DIBEKUKAN,False,False,True,False,True,2026-06-11 14:21:15
6574858685873,83.189.374.7-302.898,PD AGUSTINA DABUKKE (PERSERO) TBK,PD,UD,Belum Berbadan Hukum,Dibekukan,Gg. Dipenogoro No.. 73,PALOPO,12,,Y,Y,API-U,2024-01-24,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
2939911968621,12.882.925.3-501.372,CV MANDASARI PANGESTU (PERSERO) TBK,CV,Firma,Belum Berbadan Hukum,Dibekukan,Gang Suniaraja No.. 21,KUPANG,64,,N,Y,,2023-03-11,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
7238428182695,86.295.594.0-062.076,CV PUSPASARI TBK,CV,UD,Berbadan Hukum,Aktif,Jalan Stasiun Wonokromo No.. 684,,33,,Y,Y,API-U,2023-07-15,DICABUT,False,False,True,True,True,2026-06-11 14:21:15
4463302973995,75.589.643.2-813.501,PERUM HARYANTO SIREGAR,PERUM,PT,Berbadan Hukum,Aktif,Gang H.J Maemunah No.. 815,BAU-BAU,33,23270,N,Y,,2023-05-29,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
9068400515639,28.374.127.3-001.238,CV RIYANTI ISWAHYUDI TBK,,UD,Berbadan Hukum,Dibekukan,Jalan Joyoboyo No.. 68,TANGERANG SELATAN,64,,N,Y,,2023-05-18,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
0342289951824,28.128.378.6-347.015,PERUM HUTAPEA,PERUM,UD,Belum Berbadan Hukum,Tidak Aktif,Jalan Pasteur No.. 961,YOGYAKARTA,31,,N,N,,2025-01-07,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
0336545315743,38.479.605.7-379.429,UD SETIAWAN HAKIM,UD,Perum,Berbadan Hukum,Aktif,Jl.. Gedebage Selatan No.. 916,PALANGKARAYA,12,,Y,Y,API-U,2025-02-15,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
2061121704379,53.781.358.0-969.959,CV NATSIR NUGROHO,,CV,Berbadan Hukum,Tidak Aktif,Gg. Kiaracondong No.. 968,LANGSA,35,,N,Y,,2024-05-27,DICABUT,False,False,True,True,True,2026-06-11 14:21:15
7490978276981,61.703.995.1-672.428,PT ASTUTI,PT,Perum,Belum Berbadan Hukum,Aktif,Jalan W.R. Supratman No.. 15,SAWAHLUNTO,12,,Y,N,API-U,2024-10-08,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
7784251081658,69.494.572.7-078.068,PERUM RAJASA TAMBA,PERUM,Perum,Belum Berbadan Hukum,Dibekukan,Gg. Pelajar Pejuang No.. 07,MALANG,51,,N,N,,2015-03-04,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
1627970669995,44.086.345.4-061.253,CV HARDIANSYAH (PERSERO) TBK,CV,Perum,Berbadan Hukum,Tidak Aktif,Gang Waringin No.. 8,PRABUMULIH,61,,Y,N,API-U,2024-11-12,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
6680289461455,34.380.875.1-883.114,PT WINARNO,PT,Firma,Belum Berbadan Hukum,Dibekukan,Gang Rajawali Timur No.. 1,KOTA ADMINISTRASI JAKARTA TIMUR,61,18030,N,N,,2025-11-21,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
8215709564629,45.994.412.7-188.219,CV ADRIANSYAH TBK,CV,Firma,Belum Berbadan Hukum,Dibekukan,Jl.. Yos Sudarso No.. 466,SUKABUMI,31,,N,N,,2024-03-27,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
4493747908876,69.561.799.3-525.775,PT HUTAPEA FUJIATI,PT,UD,Berbadan Hukum,Tidak Aktif,Jl.. Moch. Toha No.. 465,MOJOKERTO,91,,N,N,,2023-09-05,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
6289480633518,53.144.731.6-803.264,PD TAMBA PALASTRI (PERSERO) TBK,PD,UD,Berbadan Hukum,Dibekukan,Gang Jamika No.. 208,BATAM,18,,N,Y,,2025-06-10,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
1772002319390,20.050.022.1-815.786,PERUM WIBOWO,PERUM,PT,Berbadan Hukum,Tidak Aktif,Gang M.H Thamrin No.. 488,,12,,N,Y,,2024-08-01,DICABUT,False,False,True,True,True,2026-06-11 14:21:15
4009037224724,19.833.310.3-054.360,UD BUDIMAN HASTUTI TBK,UD,PT,Belum Berbadan Hukum,Dibekukan,Gang Peta No.. 756,MEULABOH,21,,N,Y,,2023-10-19,DIBEKUKAN,False,False,True,True,True,2026-06-11 14:21:15
0679928463955,43.391.259.2-148.400,CV PADMASARI NAJMUDIN,CV,Firma,Belum Berbadan Hukum,Dibekukan,Jl.. Tebet Barat Dalam No.. 7,BAU-BAU,31,,Y,Y,API-P,2023-08-28,DIBEKUKAN,False,False,True,True,True,2026-06-11 14:21:15
9080479490515,66.289.529.8-519.133,PERUM HARYANTI,PERUM,PT,Berbadan Hukum,Tidak Aktif,Gang Tebet Barat Dalam No.. 511,PONTIANAK,21,90450,Y,N,API-U,2024-10-31,DIBEKUKAN,False,False,True,True,True,2026-06-11 14:21:15
1141689506573,13.235.177.8-347.090,PD WIDIASTUTI,PD,CV,Belum Berbadan Hukum,Tidak Aktif,Jl.. Kutisari Selatan No.. 042,BEKASI,12,,N,Y,,2025-12-01,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
1902336828780,70.723.970.9-470.025,PT HUTAPEA PUDJIASTUTI,PT,Perum,Berbadan Hukum,Aktif,Gang Tubagus Ismail No.. 22,BIMA,36,,N,N,,2023-09-30,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
7508639277698,32.815.739.3-127.111,PT HABIBI (PERSERO) TBK,PT,PT,Belum Berbadan Hukum,Dibekukan,Jl.. K.H. Wahid Hasyim No.. 92,KOTA ADMINISTRASI JAKARTA PUSAT,73,66150,N,Y,,2024-05-29,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
9957041185356,32.128.233.1-855.403,CV MANSUR HABIBI,CV,UD,Belum Berbadan Hukum,Aktif,Gang R.E Martadinata No.. 18,TIDORE KEPULAUAN,12,,Y,N,API-U,2025-03-26,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
0875986078638,10.170.290.0-328.491,CV HUTAGALUNG LATUPONO,CV,UD,Berbadan Hukum,Dibekukan,Gg. Sentot Alibasa No.. 05,PEKANBARU,31,80860,Y,N,API-P,2025-11-07,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
1606140351957,28.038.000.9-485.299,PD MULYANI,PD,CV,Belum Berbadan Hukum,Dibekukan,Jalan Kiaracondong No.. 38,PALEMBANG,16,,N,Y,,2024-09-04,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
1145064533495,52.602.155.4-013.105,PT PRASETYO ASTUTI TBK,PT,UD,Belum Berbadan Hukum,Tidak Aktif,Gg. Ronggowarsito No.. 727,,51,,N,N,,2025-12-16,DIBEKUKAN,False,False,True,False,True,2026-06-11 14:21:15
0852282487432,28.422.895.2-965.667,PT FARIDA,PT,UD,Belum Berbadan Hukum,Dibekukan,Jl.. Ronggowarsito No.. 261,PASURUAN,64,,Y,N,API-P,2023-06-22,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
0684000679471,73.624.072.2-035.846,CV SIREGAR HUTAPEA,,PT,Belum Berbadan Hukum,Dibekukan,Gg. Jamika No.. 083,PURWOKERTO,91,,Y,N,API-U,2025-12-05,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
5564199039709,61.762.867.0-980.306,PT PERMATA PRAKASA,PT,PT,Berbadan Hukum,Tidak Aktif,Gg. Pacuan Kuda No.. 189,KEDIRI,64,,Y,N,API-U,2023-05-17,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
0000000000000,81.576.592.7-710.357,CV PURNAWATI NAMAGA TBK,CV,Firma,Belum Berbadan Hukum,Dibekukan,Gang Ciumbuleuit No.. 042,PEKALONGAN,73,,N,N,,2025-06-21,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
9944725121208,52.642.805.5-716.899,PD WULANDARI,PD,Perum,Berbadan Hukum,Aktif,Gang Jamika No.. 7,TERNATE,12,,Y,N,API-U,2024-03-09,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
8471634415136,12.829.710.2-739.314,CV RAHMAWATI (PERSERO) TBK,CV,PT,Berbadan Hukum,Aktif,Gang Cikutra Timur No.. 174,,31,,Y,N,API-P,2025-12-15,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
0760240263568,69.470.605.5-349.162,CV PUTRA RAJATA,CV,PT,Belum Berbadan Hukum,Aktif,Jl.. Soekarno Hatta No.. 8,MAGELANG,51,88920,Y,Y,API-U,2025-05-17,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
0832387825083,86.303.033.0-086.868,PD KUSWOYO,,Perum,Belum Berbadan Hukum,Tidak Aktif,Gang Jayawijaya No.. 31,,36,,Y,Y,API-P,2023-01-25,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
1606032612443,28.967.460.4-863.583,UD RAMADAN MANDASARI,UD,UD,Belum Berbadan Hukum,Dibekukan,Gang Moch. Toha No.. 8,TIDORE KEPULAUAN,21,,N,Y,,2025-09-12,DIBEKUKAN,False,False,True,False,True,2026-06-11 14:21:15
4707246259997,74.529.578.6-539.806,UD HALIMAH NOVITASARI,UD,Firma,Belum Berbadan Hukum,Aktif,Jl.. Kapten Muslihat No.. 621,KOTA ADMINISTRASI JAKARTA PUSAT,16,,Y,N,API-U,2025-09-17,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
0835233919986,17.933.992.7-724.491,UD WASTUTI,,UD,Belum Berbadan Hukum,Tidak Aktif,Gang Kendalsari No.. 907,SORONG,35,,Y,Y,API-U,2024-01-17,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
0197991230655,24.202.361.1-459.907,PERUM NAJMUDIN (PERSERO) TBK,PERUM,Firma,Belum Berbadan Hukum,Dibekukan,Gang Cikutra Timur No.. 0,PARIAMAN,12,,N,N,,2025-05-30,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
4714395161724,98.004.323.3-590.257,PD HARIYAH (PERSERO) TBK,,CV,Berbadan Hukum,Aktif,Gg. Suryakencana No.. 73,YOGYAKARTA,18,,N,N,,2024-04-09,DICABUT,False,False,True,True,True,2026-06-11 14:21:15
6143456486711,43.192.605.5-733.491,CV SAPUTRA PRANOWO,CV,CV,Belum Berbadan Hukum,Aktif,Jalan Moch. Toha No.. 316,,51,,Y,N,API-U,2023-01-24,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
2907095014275,46.657.994.2-414.240,UD TAMBA MAHESWARA,UD,PT,Belum Berbadan Hukum,Tidak Aktif,Jalan Kapten Muslihat No.. 77,TUAL,21,,N,N,,2023-06-18,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
3632493845715,74.434.775.6-706.581,CV HASTUTI (PERSERO) TBK,CV,UD,Berbadan Hukum,Tidak Aktif,Gang Veteran No.. 55,SERANG,64,,Y,N,API-P,2024-06-19,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
1713271471185,49.246.986.0-429.576,PD RAHIMAH WACANA TBK,PD,Perum,Berbadan Hukum,Aktif,Gang Abdul Muis No.. 68,,31,,N,Y,,2024-01-06,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
0000000000000,71.810.530.7-967.260,PT UTAMI PUSPASARI,,UD,Berbadan Hukum,Tidak Aktif,Jl.. H.J Maemunah No.. 8,CIREBON,16,,N,Y,,2025-02-16,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
3461192633930,74.039.443.5-994.532,PT DABUKKE THAMRIN,PT,UD,Berbadan Hukum,Aktif,Gang Jend. A. Yani No.. 3,SURAKARTA,73,,Y,Y,API-U,2024-07-05,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
8186955961689,81.082.272.9-043.709,PERUM KURNIAWAN,PERUM,CV,Berbadan Hukum,Aktif,Gang Cikutra Barat No.. 6,PROBOLINGGO,35,,Y,Y,API-U,2023-12-24,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
6365675696542,04.606.953.5-567.848,PD LAKSITA (PERSERO) TBK,PD,Firma,Berbadan Hukum,Dibekukan,Jl.. Gedebage Selatan No.. 8,SEMARANG,33,,Y,N,API-P,2024-08-11,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
6701629988584,78.978.683.1-415.814,PERUM SIHOTANG THAMRIN,PERUM,UD,Berbadan Hukum,Tidak Aktif,Jl.. W.R. Supratman No.. 02,MAGELANG,21,,N,N,,2023-08-20,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
6052573499850,27.041.531.3-516.638,PERUM NATSIR,PERUM,Firma,Berbadan Hukum,Aktif,Jl.. Raya Ujungberung No.. 027,SINGKAWANG,33,,N,Y,,2024-10-13,DICABUT,False,False,True,True,True,2026-06-11 14:21:15
2184323074874,90.812.359.3-273.811,PT SITORUS WALUYO (PERSERO) TBK,PT,PT,Belum Berbadan Hukum,Dibekukan,Jl.. Kutai No.. 79,PADANG,91,,Y,N,API-U,2023-04-07,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
7359728046674,53.838.302.9-929.255,PERUM MANGUNSONG TBK,,PT,Belum Berbadan Hukum,Tidak Aktif,Jalan Ronggowarsito No.. 330,JAYAPURA,33,,N,N,,2024-06-10,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
0189723985879,65.050.410.6-419.365,CV SURYONO YULIANTI,,UD,Belum Berbadan Hukum,Aktif,Jalan H.J Maemunah No.. 128,SEMARANG,12,01120,Y,Y,API-P,2024-05-19,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
6730400095365,82.446.481.3-510.191,CV HABIBI TBK,CV,UD,Belum Berbadan Hukum,Tidak Aktif,Gang Dipenogoro No.. 65,PADANGPANJANG,64,,Y,Y,API-P,2023-10-08,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
8441425336028,55.616.023.8-523.509,PD NABABAN HASANAH,PD,Perum,Belum Berbadan Hukum,Aktif,Gg. Moch. Toha No.. 35,TERNATE,36,,N,N,,2024-07-07,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
3428535746206,52.349.157.7-231.337,PD WASKITA TBK,PD,Firma,Belum Berbadan Hukum,Aktif,Gg. Rajawali Timur No.. 0,SUKABUMI,31,,N,Y,,2023-04-17,DICABUT,False,False,True,True,True,2026-06-11 14:21:15
6966671563075,73.141.349.7-944.639,UD JANUAR,,Perum,Belum Berbadan Hukum,Dibekukan,Gg. Wonoayu No.. 00,PEKANBARU,18,,N,Y,,2023-03-11,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
0273137265125,40.574.348.7-633.592,PERUM UWAIS SAPUTRA TBK,PERUM,CV,Berbadan Hukum,Tidak Aktif,Gang Rawamangun No.. 56,CILEGON,33,,N,Y,,2024-01-07,DIBEKUKAN,False,False,True,True,True,2026-06-11 14:21:15
0000000000000,78.950.061.6-293.215,CV SURYATMI DONGORAN,CV,Perum,Belum Berbadan Hukum,Tidak Aktif,Jl.. Setiabudhi No.. 762,CIMAHI,16,,N,N,,2025-08-11,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
0503182736921,77.757.103.6-737.776,PT RAHAYU SALAHUDIN,PT,PT,Berbadan Hukum,Dibekukan,Jalan K.H. Wahid Hasyim No.. 824,TANGERANG,36,,N,N,,2025-03-18,DIBEKUKAN,False,False,True,True,True,2026-06-11 14:21:15
4793802839278,13.729.481.8-595.818,PT WINARSIH (PERSERO) TBK,PT,UD,Belum Berbadan Hukum,Dibekukan,Jl.. Cihampelas No.. 7,LUBUKLINGGAU,21,,Y,Y,API-P,2024-02-05,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
1297991671613,61.958.990.0-104.515,PD RAJASA PERMATA TBK,PD,PT,Belum Berbadan Hukum,Aktif,Gg. Jamika No.. 85,LUBUKLINGGAU,91,,Y,N,API-U,2024-12-13,DIBEKUKAN,False,False,True,True,True,2026-06-11 14:21:15
8451271053883,39.776.629.8-456.988,PT SIREGAR (PERSERO) TBK,PT,UD,Belum Berbadan Hukum,Aktif,Gg. Moch. Toha No.. 7,KOTAMOBAGU,91,88480,N,N,,2025-03-03,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
8086847625996,57.169.769.3-201.313,PT ARYANI SAPTONO (PERSERO) TBK,,UD,Berbadan Hukum,Tidak Aktif,Jalan Siliwangi No.. 0,SAWAHLUNTO,21,,Y,N,API-P,2023-06-23,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
