NIB,NPWP_PERSEROAN,NAMA_PERSEROAN,NAMA_SINGKATAN,JENIS_PERSEROAN,STATUS_BADAN_HUKUM,STATUS_PERSEROAN,ALAMAT_PERSEROAN,KELURAHAN_PERSEROAN,PERSEROAN_DAERAH_ID,KODE_POS_PERSEROAN,FLAG_IMPOR,FLAG_EKSPOR,JENIS_API,TGL_PERUBAHAN_NIB,STATUS_NIB,FLAG_MITA,FLAG_AEO,NAMA_PERSEROAN_CLEAN,NPWP_CLEAN
6553007309505.0,56.057.121.9-881.927,Perum Santoso,Perum Sant,CV,Berbadan Hukum,Aktif,Jl. Dr. Djunjunan No. 4,Subulussalam,9199,86203,N,N,API-P,2026-02-15,AKTIF,N,Y,PERUM SANTOSO,56.057.121.9-881.927
8851905348640.0,10.424.624.5-618.517,CV Aryani,CV Aryani,Koperasi,Berbadan Hukum,Aktif,Gg. Suryakencana No. 36,Palembang,6152,72131,Y,N,API-P,2026-04-13,AKTIF,Y,N,CV ARYANI,10.424.624.5-618.517
4600452128991.0,51.145.512.9-391.304,UD Hutagalung Tbk,UD Hutagal,PT,Berbadan Hukum,Aktif,Jalan Cihampelas No. 2,Kota Administrasi Jakarta Selatan,6203,68592,Y,N,API-U,2025-12-19,AKTIF,Y,Y,UD HUTAGALUNG TBK,51.145.512.9-391.304
8818984841604.0,61.540.211.9-017.075,CV Widiastuti Sihombing Tbk,CV Widiast,Koperasi,Berbadan Hukum,Aktif,Gg. Yos Sudarso No. 5,Pariaman,7751,10225,Y,N,API-P,2026-05-24,AKTIF,Y,N,CV WIDIASTUTI SIHOMBING TBK,61.540.211.9-017.075
8142983152291.0,07.322.836.0-849.378,PD Hassanah Kuswandari,PD Hassana,Koperasi,Berbadan Hukum,Aktif,Gg. Pelajar Pejuang No. 152,Langsa,4997,65576,Y,N,API-U,2026-01-05,AKTIF,N,N,PD HASSANAH KUSWANDARI,07.322.836.0-849.378
639638452696.0,94.439.164.9-701.693,PD Suartini Usada Tbk,PD Suartin,PT,Berbadan Hukum,Aktif,Gg. Veteran No. 7,Tangerang Selatan,5244,88361,Y,N,API-U,2026-04-10,AKTIF,Y,Y,PD SUARTINI USADA TBK,94.439.164.9-701.693
2929132033016.0,23.419.031.0-615.372,Perum Permata Prasetya (Persero) Tbk,Perum Perm,PT,Berbadan Hukum,Aktif,Jalan Laswi No. 587,Medan,3508,10552,Y,Y,API-U,2026-01-26,AKTIF,N,N,PERUM PERMATA PRASETYA PERSERO TBK,23.419.031.0-615.372
1556684732365.0,33.774.604.0-672.007,PD Megantara Tbk,PD Meganta,CV,Berbadan Hukum,Aktif,Jl. Cikutra Barat No. 2,Serang,9689,26065,Y,Y,API-P,2025-11-25,AKTIF,N,N,PD MEGANTARA TBK,33.774.604.0-672.007
4361424426078.0,19.754.373.4-764.273,PT Wijayanti,PT Wijayan,PT,Berbadan Hukum,Aktif,Jalan Astana Anyar No. 521,Cimahi,8278,10962,Y,N,API-P,2025-07-16,AKTIF,Y,Y,PT WIJAYANTI,19.754.373.4-764.273
2037638821458.0,41.484.601.9-134.438,PD Mandala Nuraini,PD Mandala,CV,Berbadan Hukum,Aktif,Gang Sadang Serang No. 04,Prabumulih,9782,20092,Y,Y,API-P,2025-09-04,AKTIF,Y,N,PD MANDALA NURAINI,41.484.601.9-134.438
2780205869507.0,32.146.449.3-699.951,PT Widodo Anggraini,PT Widodo ,PT,Berbadan Hukum,Aktif,Gang Moch. Ramdan No. 24,Ambon,7324,86236,N,Y,API-U,2025-12-15,AKTIF,Y,Y,PT WIDODO ANGGRAINI,32.146.449.3-699.951
7933505573857.0,36.801.192.3-603.768,CV Wijaya,CV Wijaya,PT,Berbadan Hukum,Aktif,Gg. Ronggowarsito No. 66,Bogor,2289,5634,Y,N,API-U,2025-09-28,AKTIF,N,N,CV WIJAYA,36.801.192.3-603.768
1872333510409.0,61.497.315.3-911.498,PT Hutagalung,PT Hutagal,CV,Berbadan Hukum,Aktif,Jalan Moch. Toha No. 28,Tegal,5051,13904,N,Y,API-P,2025-10-22,AKTIF,Y,N,PT HUTAGALUNG,61.497.315.3-911.498
748207365118.0,93.940.655.7-820.190,Perum Pangestu Uyainah,Perum Pang,PT,Berbadan Hukum,Aktif,Gg. Ciwastra No. 9,Bima,5609,97005,Y,N,API-U,2025-08-12,AKTIF,Y,Y,PERUM PANGESTU UYAINAH,93.940.655.7-820.190
3223023332470.0,73.920.135.4-621.276,UD Anggriawan,UD Anggria,PT,Berbadan Hukum,Aktif,Gang S. Parman No. 565,Ambon,1224,15681,N,Y,API-P,2026-03-23,AKTIF,Y,Y,UD ANGGRIAWAN,73.920.135.4-621.276
2508261123126.0,16.324.888.9-957.298,PT Rahmawati Wibowo,PT Rahmawa,PT,Berbadan Hukum,Aktif,Gg. Jamika No. 711,Mojokerto,4632,32288,Y,Y,API-P,2025-07-28,AKTIF,Y,N,PT RAHMAWATI WIBOWO,16.324.888.9-957.298
7629745493036.0,46.871.912.0-381.876,PD Mustofa Tbk,PD Mustofa,Koperasi,Berbadan Hukum,Aktif,Gang Cihampelas No. 6,Bekasi,3315,39912,N,Y,API-U,2026-06-05,AKTIF,N,N,PD MUSTOFA TBK,46.871.912.0-381.876
828323089813.0,88.158.814.4-582.206,PT Budiman Megantara Tbk,PT Budiman,Koperasi,Berbadan Hukum,Aktif,Jalan Erlangga No. 24,Tasikmalaya,9136,14955,Y,Y,API-P,2026-04-07,AKTIF,Y,Y,PT BUDIMAN MEGANTARA TBK,88.158.814.4-582.206
3231829716815.0,72.450.000.0-015.291,PT Nugroho,PT Nugroho,PT,Berbadan Hukum,Aktif,Gang Pasir Koja No. 21,Kendari,2453,5466,Y,N,API-U,2026-06-02,AKTIF,Y,Y,PT NUGROHO,72.450.000.0-015.291
3717850902556.0,18.444.218.2-998.747,PD Utama Mulyani,PD Utama M,CV,Berbadan Hukum,Aktif,Jalan Tubagus Ismail No. 7,Subulussalam,9656,9038,N,Y,API-U,2025-12-05,AKTIF,N,N,PD UTAMA MULYANI,18.444.218.2-998.747
1224890567086.0,70.090.043.6-551.584,CV Jailani,CV Jailani,PT,Berbadan Hukum,Aktif,Jalan Ahmad Yani No. 13,Cilegon,9784,71577,Y,N,API-P,2025-11-21,AKTIF,N,Y,CV JAILANI,70.090.043.6-551.584
2669136248355.0,05.429.608.0-706.336,PT Hutasoit Najmudin (Persero) Tbk,PT Hutasoi,Koperasi,Berbadan Hukum,Aktif,Jalan Surapati No. 15,Prabumulih,8637,97371,Y,Y,API-U,2026-02-13,AKTIF,Y,Y,PT HUTASOIT NAJMUDIN PERSERO TBK,05.429.608.0-706.336
9509822104016.0,48.188.044.2-877.383,PD Firgantoro (Persero) Tbk,PD Firgant,Koperasi,Berbadan Hukum,Aktif,Jl. Raya Setiabudhi No. 0,Solok,7294,5673,Y,N,API-U,2025-10-21,AKTIF,N,Y,PD FIRGANTORO PERSERO TBK,48.188.044.2-877.383
3816432126942.0,89.464.203.6-258.631,CV DAMANIK,CV DAMANIK,Koperasi,Berbadan Hukum,Aktif,Gang KH Amin Jasuta No. 121,Tasikmalaya,6172,61476,N,Y,API-U,2026-02-26,AKTIF,Y,Y,CV DAMANIK,89.464.203.6-258.631
4170646255402.0,63.558.243.0-176.464,UD Nashiruddin Habibi,UD Nashiru,CV,Berbadan Hukum,Aktif,Gang Rajawali Barat No. 356,Purwokerto,5861,78265,N,N,API-P,2025-10-13,AKTIF,N,N,UD NASHIRUDDIN HABIBI,63.558.243.0-176.464
8988031538882.0,45.279.050.4-043.333,PT Purwanti Riyanti (Persero) Tbk,PT Purwant,PT,Berbadan Hukum,Aktif,Gg. Otto Iskandardinata No. 5,Denpasar,6917,27275,N,Y,API-P,2026-01-21,AKTIF,N,Y,PT PURWANTI RIYANTI PERSERO TBK,45.279.050.4-043.333
3849516321119.0,78.718.093.3-913.732,PD Saptono,PD Saptono,CV,Berbadan Hukum,Aktif,Jalan KH Amin Jasuta No. 91,Cimahi,7735,33682,Y,Y,API-P,2026-02-28,AKTIF,N,N,PD SAPTONO,78.718.093.3-913.732
5306011987561.0,78.688.002.3-009.156,CV Tampubolon Pranowo (Persero) Tbk,CV Tampubo,PT,Berbadan Hukum,Aktif,Gang Asia Afrika No. 48,Bogor,2935,77665,N,N,API-U,2026-03-12,AKTIF,Y,N,CV TAMPUBOLON PRANOWO PERSERO TBK,78.688.002.3-009.156
8298036577449.0,16.093.659.5-201.491,Perum Aryani Tbk,Perum Arya,CV,Berbadan Hukum,Aktif,Gg. W.R. Supratman No. 28,Bengkulu,3118,86646,Y,N,API-P,2025-11-13,AKTIF,Y,N,PERUM ARYANI TBK,16.093.659.5-201.491
8941843368750.0,92.632.239.9-821.374,Perum Januar (Persero) Tbk,Perum Janu,CV,Berbadan Hukum,Aktif,Jl. Kendalsari No. 17,Pekalongan,6591,78904,N,N,API-U,2025-10-14,AKTIF,N,Y,PERUM JANUAR PERSERO TBK,92.632.239.9-821.374
5611404288605.0,05.376.660.8-112.600,CV Prasetyo Hasanah Tbk,CV Prasety,PT,Berbadan Hukum,Aktif,Gg. Gedebage Selatan No. 76,Medan,4261,5384,N,N,API-P,2026-02-02,AKTIF,N,Y,CV PRASETYO HASANAH TBK,05.376.660.8-112.600
835669106271.0,53.123.455.0-688.269,UD Samosir Tbk,UD Samosir,Koperasi,Berbadan Hukum,Aktif,Gg. BKR No. 025,Palopo,2882,52963,N,N,API-P,2025-07-04,AKTIF,N,N,UD SAMOSIR TBK,53.123.455.0-688.269
7768293844013.0,48.087.354.3-788.260,CV Susanti Yuniar Tbk,CV Susanti,PT,Berbadan Hukum,Aktif,Jalan KH Amin Jasuta No. 26,Makassar,4572,82631,Y,N,API-P,2026-05-30,AKTIF,N,Y,CV SUSANTI YUNIAR TBK,48.087.354.3-788.260
3591015709085.0,99.144.920.7-492.699,Perum Lazuardi Usamah,Perum Lazu,PT,Berbadan Hukum,Aktif,Jalan Raya Ujungberung No. 110,Pontianak,7993,9209,N,Y,API-P,2026-05-05,AKTIF,N,Y,PERUM LAZUARDI USAMAH,99.144.920.7-492.699
9964899718428.0,59.693.259.1-408.499,PERUM WIBOWO,PERUM WIBO,PT,Berbadan Hukum,Aktif,Gg. KH Amin Jasuta No. 5,Mataram,4285,33438,N,Y,API-U,2025-10-06,AKTIF,N,N,PERUM WIBOWO,59.693.259.1-408.499
2312342669806.0,90.872.617.6-072.348,PD Rajata Wahyuni,PD Rajata ,Koperasi,Berbadan Hukum,Aktif,Jalan Ir. H. Djuanda No. 0,Kota Administrasi Jakarta Selatan,4837,17911,Y,N,API-U,2025-11-30,AKTIF,N,Y,PD RAJATA WAHYUNI,90.872.617.6-072.348
8935953828040.0,56.129.965.0-826.958,UD SAPTONO NAJMUDIN,UD SAPTONO,PT,Berbadan Hukum,Aktif,Gg. Siliwangi No. 617,Lhokseumawe,3502,61713,N,Y,API-P,2025-09-21,AKTIF,N,Y,UD SAPTONO NAJMUDIN,56.129.965.0-826.958
6418696561308.0,76.123.859.5-143.468,PD Sihotang Usada Tbk,PD Sihotan,CV,Berbadan Hukum,Aktif,Gg. Antapani Lama No. 990,Kediri,3540,55799,N,Y,API-P,2026-04-01,AKTIF,Y,Y,PD SIHOTANG USADA TBK,76.123.859.5-143.468
3948400273008.0,69.661.016.8-311.395,CV Nurdiyanti,CV Nurdiya,PT,Berbadan Hukum,Aktif,Jl. Rungkut Industri No. 808,Subulussalam,1517,35130,Y,N,API-U,2025-08-31,AKTIF,N,N,CV NURDIYANTI,69.661.016.8-311.395
168094149150.0,76.283.976.2-053.440,CV Prasetya (Persero) Tbk,CV Prasety,CV,Berbadan Hukum,Aktif,Gang Ronggowarsito No. 158,Yogyakarta,9214,77686,Y,Y,API-U,2025-08-02,AKTIF,Y,Y,CV PRASETYA PERSERO TBK,76.283.976.2-053.440
,25.081.776.0-299.140,UD Natsir Napitupulu,UD Natsir ,CV,Berbadan Hukum,Aktif,Jalan Indragiri No. 4,Palembang,7609,37676,N,Y,API-P,2026-05-14,AKTIF,Y,Y,UD NATSIR NAPITUPULU,25.081.776.0-299.140
8841333731255.0,23.561.781.7-032.119,UD Oktaviani (Persero) Tbk,UD Oktavia,CV,Berbadan Hukum,Aktif,Jalan Ahmad Yani No. 51,Binjai,3776,20849,N,Y,API-U,2026-04-28,AKTIF,Y,N,UD OKTAVIANI PERSERO TBK,23.561.781.7-032.119
613638527789.0,56.133.718.4-449.029,UD Suartini Yuliarti Tbk,UD Suartin,PT,Berbadan Hukum,Aktif,Jl. K.H. Wahid Hasyim No. 62,Bitung,6392,31355,N,Y,API-U,2025-10-25,AKTIF,Y,Y,UD SUARTINI YULIARTI TBK,56.133.718.4-449.029
264801644037.0,34.167.812.7-782.210,UD Maheswara Anggriawan,UD Maheswa,PT,Berbadan Hukum,Aktif,Gg. Lembong No. 95,Tanjungpinang,3745,81649,N,N,API-U,2026-04-17,AKTIF,Y,N,UD MAHESWARA ANGGRIAWAN,34.167.812.7-782.210
1798213486298.0,57.973.638.3-182.856,Perum Pratama Jailani,Perum Prat,CV,Berbadan Hukum,Aktif,Gg. Bangka Raya No. 53,Dumai,1577,7704,N,N,API-U,2025-09-17,AKTIF,N,Y,PERUM PRATAMA JAILANI,57.973.638.3-182.856
5397079866177.0,06.736.820.5-068.212,PT MAHESWARA HARTATI (PERSERO) TBK,PT MAHESWA,CV,Berbadan Hukum,Aktif,Jalan Joyoboyo No. 409,Sibolga,4056,74260,N,Y,API-P,2025-08-26,AKTIF,Y,Y,PT MAHESWARA HARTATI PERSERO TBK,06.736.820.5-068.212
3552165058714.0,69.218.219.2-596.790,UD YULIARTI,UD YULIART,PT,Berbadan Hukum,Aktif,Gg. Dipenogoro No. 44,Magelang,9853,56185,N,Y,API-P,2025-09-06,AKTIF,N,N,UD YULIARTI,69.218.219.2-596.790
4369984802205.0,09.386.948.4-249.598,Perum Hardiansyah Wijaya Tbk,Perum Hard,PT,Berbadan Hukum,Aktif,Jalan Soekarno Hatta No. 1,Pekanbaru,2181,30021,N,Y,API-P,2026-01-02,AKTIF,N,Y,PERUM HARDIANSYAH WIJAYA TBK,09.386.948.4-249.598
1457887071523.0,86.767.382.0-974.619,PD Prasetyo (Persero) Tbk,PD Prasety,CV,Berbadan Hukum,Aktif,Gg. Jayawijaya No. 040,Jayapura,2140,4145,N,N,API-U,2025-08-23,AKTIF,N,N,PD PRASETYO PERSERO TBK,86.767.382.0-974.619
7798768299687.0,22.589.370.8-580.623,UD Narpati Mandala Tbk,UD Narpati,CV,Berbadan Hukum,Aktif,Gg. Ir. H. Djuanda No. 6,Pontianak,7140,18839,N,Y,API-U,2025-09-01,AKTIF,N,N,UD NARPATI MANDALA TBK,22.589.370.8-580.623
405669579001.0,24.825.544.2-867.963,PD Setiawan Sinaga Tbk,PD Setiawa,CV,Berbadan Hukum,Aktif,Gg. PHH. Mustofa No. 1,Bau-Bau,3399,83311,N,Y,API-U,2026-05-14,AKTIF,N,Y,PD SETIAWAN SINAGA TBK,24.825.544.2-867.963
5942328946338.0,91.562.415.2-857.256,PT Prabowo Budiman (Persero) Tbk,PT Prabowo,Koperasi,Berbadan Hukum,Aktif,Jalan Rajiman No. 539,Tanjungbalai,3847,47281,N,Y,API-P,2025-08-26,AKTIF,Y,N,PT PRABOWO BUDIMAN PERSERO TBK,91.562.415.2-857.256
9269335895138.0,18.655.078.4-685.095,CV Utama Winarno,CV Utama W,Koperasi,Berbadan Hukum,Aktif,Gg. Kebonjati No. 462,Sukabumi,9091,91271,Y,Y,API-U,2025-12-28,AKTIF,Y,Y,CV UTAMA WINARNO,18.655.078.4-685.095
4430349189117.0,97.203.859.3-401.536,CV Budiyanto,CV Budiyan,PT,Berbadan Hukum,Aktif,Gg. Astana Anyar No. 87,Pagaralam,6139,41815,Y,N,API-U,2026-06-07,AKTIF,Y,Y,CV BUDIYANTO,97.203.859.3-401.536
1547155313259.0,36.781.367.5-009.421,CV MARYADI WIDODO TBK,CV MARYADI,Koperasi,Berbadan Hukum,Aktif,Gg. Pasteur No. 10,Pekanbaru,5744,63436,N,N,API-P,2025-12-10,AKTIF,N,N,CV MARYADI WIDODO TBK,36.781.367.5-009.421
1052769819878.0,09.270.452.3-888.562,Perum Saefullah Nuraini,Perum Saef,CV,Berbadan Hukum,Aktif,Jalan Cikapayang No. 3,Sabang,3342,31009,N,Y,API-P,2025-07-05,AKTIF,N,N,PERUM SAEFULLAH NURAINI,09.270.452.3-888.562
,42.275.854.8-596.559,CV Haryanto (Persero) Tbk,CV Haryant,Koperasi,Berbadan Hukum,Aktif,Gg. Suniaraja No. 13,Cirebon,5819,73235,Y,Y,API-U,2025-12-12,AKTIF,N,N,CV HARYANTO PERSERO TBK,42.275.854.8-596.559
2824911650200.0,02.453.931.3-215.513,Perum Suwarno (Persero) Tbk,Perum Suwa,CV,Berbadan Hukum,Aktif,Gg. Rajawali Timur No. 3,Dumai,1191,51225,N,N,API-P,2025-06-12,AKTIF,N,N,PERUM SUWARNO PERSERO TBK,02.453.931.3-215.513
5570836821444.0,88.966.997.2-736.774,CV Budiman Widiastuti Tbk,CV Budiman,CV,Berbadan Hukum,Aktif,Jalan Jend. Sudirman No. 12,Sabang,7871,95790,N,Y,API-P,2025-11-24,AKTIF,Y,Y,CV BUDIMAN WIDIASTUTI TBK,88.966.997.2-736.774
2025825431832.0,81.231.239.2-049.106,CV Halimah Kusumo (Persero) Tbk,CV Halimah,CV,Berbadan Hukum,Aktif,Jalan Ahmad Dahlan No. 2,Lubuklinggau,1232,11457,Y,N,API-P,2026-03-01,AKTIF,N,N,CV HALIMAH KUSUMO PERSERO TBK,81.231.239.2-049.106
1836472387508.0,27.681.722.5-775.458,UD PALASTRI RAJASA TBK,UD PALASTR,CV,Berbadan Hukum,Aktif,Gang Antapani Lama No. 45,Lubuklinggau,5452,14802,Y,N,API-P,2025-08-18,AKTIF,Y,N,UD PALASTRI RAJASA TBK,27.681.722.5-775.458
7262905291876.0,83.160.827.1-721.733,CV Wahyuni Megantara Tbk,CV Wahyuni,CV,Berbadan Hukum,Aktif,Jl. Joyoboyo No. 6,Palembang,8356,31361,N,Y,API-U,2026-03-04,AKTIF,Y,N,CV WAHYUNI MEGANTARA TBK,83.160.827.1-721.733
3992052229993.0,62.165.914.3-882.325,Perum Hartati (Persero) Tbk,Perum Hart,CV,Berbadan Hukum,Aktif,Gang Suniaraja No. 6,Padang Sidempuan,7058,43098,Y,N,API-U,2025-10-13,AKTIF,N,Y,PERUM HARTATI PERSERO TBK,62.165.914.3-882.325
3983584461777.0,32.643.095.4-497.912,Perum Maheswara Tbk,Perum Mahe,Koperasi,Berbadan Hukum,Aktif,Gang Gardujati No. 727,Madiun,8420,84982,N,Y,API-U,2026-03-19,AKTIF,N,N,PERUM MAHESWARA TBK,32.643.095.4-497.912
9970292712053.0,97.871.375.2-988.322,PD Suwarno (Persero) Tbk,PD Suwarno,CV,Berbadan Hukum,Aktif,Gg. Cihampelas No. 491,Pariaman,1560,74065,Y,Y,API-U,2026-04-20,AKTIF,Y,Y,PD SUWARNO PERSERO TBK,97.871.375.2-988.322
1256083200487.0,97.888.975.3-585.238,PT RAMADAN,PT RAMADAN,PT,Berbadan Hukum,Aktif,Gang S. Parman No. 8,Bengkulu,7560,14236,Y,Y,API-U,2025-12-24,AKTIF,Y,Y,PT RAMADAN,97.888.975.3-585.238
30443619951.0,71.523.910.2-929.501,UD Prasetya,UD Prasety,Koperasi,Berbadan Hukum,Aktif,Gang Pacuan Kuda No. 6,Manado,6060,61449,N,Y,API-P,2025-11-20,AKTIF,N,N,UD PRASETYA,71.523.910.2-929.501
3748309309671.0,39.719.126.0-221.321,CV Pratiwi Tbk,CV Pratiwi,Koperasi,Berbadan Hukum,Aktif,Jl. Pasir Koja No. 683,Depok,8642,41497,N,N,API-P,2025-09-30,AKTIF,Y,N,CV PRATIWI TBK,39.719.126.0-221.321
6720191116612.0,20.190.725.8-733.930,PD Fujiati Kuswoyo,PD Fujiati,PT,Berbadan Hukum,Aktif,Gang S. Parman No. 5,Metro,5910,56766,N,Y,API-P,2025-12-18,AKTIF,Y,N,PD FUJIATI KUSWOYO,20.190.725.8-733.930
9366538027481.0,24.211.408.6-825.095,PT Purwanti Dongoran Tbk,PT Purwant,CV,Berbadan Hukum,Aktif,Gg. Pacuan Kuda No. 8,Ternate,3305,29894,N,Y,API-P,2025-12-12,AKTIF,Y,N,PT PURWANTI DONGORAN TBK,24.211.408.6-825.095
2946209355610.0,39.952.970.1-371.243,PD Mahendra,PD Mahendr,PT,Berbadan Hukum,Aktif,Gg. M.T Haryono No. 01,Tidore Kepulauan,8044,41591,N,Y,API-U,2025-11-03,AKTIF,N,N,PD MAHENDRA,39.952.970.1-371.243
5858564230412.0,02.706.159.2-738.740,Perum Laksmiwati Tbk,Perum Laks,Koperasi,Berbadan Hukum,Aktif,Jl. Laswi No. 2,Semarang,3825,23244,N,Y,API-U,2026-04-19,AKTIF,N,N,PERUM LAKSMIWATI TBK,02.706.159.2-738.740
9907166906322.0,48.155.420.3-403.010,PD OKTAVIANI,PD OKTAVIA,Koperasi,Berbadan Hukum,Aktif,Jl. Abdul Muis No. 918,Semarang,7050,33170,Y,N,API-P,2026-06-06,AKTIF,Y,Y,PD OKTAVIANI,48.155.420.3-403.010
6797564915795.0,54.623.471.2-476.010,PD Hakim Maheswara Tbk,PD Hakim M,PT,Berbadan Hukum,Aktif,Jalan Moch. Toha No. 4,Lhokseumawe,2073,91620,N,Y,API-P,2025-09-04,AKTIF,N,N,PD HAKIM MAHESWARA TBK,54.623.471.2-476.010
1810306831764.0,17.268.080.8-157.129,CV Wahyuni Permadi,CV Wahyuni,PT,Berbadan Hukum,Aktif,Gg. Ronggowarsito No. 41,Mojokerto,1599,54661,Y,N,API-P,2025-08-01,AKTIF,Y,N,CV WAHYUNI PERMADI,17.268.080.8-157.129
1507138067130.0,73.510.458.4-743.621,PD Anggraini Maulana (Persero) Tbk,PD Anggrai,PT,Berbadan Hukum,Aktif,Jalan Ahmad Yani No. 09,Metro,4320,9705,N,N,API-U,2026-02-08,AKTIF,N,N,PD ANGGRAINI MAULANA PERSERO TBK,73.510.458.4-743.621
96258857669.0,47.031.805.3-396.274,PD Haryanti Saefullah,PD Haryant,PT,Berbadan Hukum,Aktif,Gg. S. Parman No. 3,Kota Administrasi Jakarta Selatan,8267,86812,Y,Y,API-U,2026-05-26,AKTIF,N,Y,PD HARYANTI SAEFULLAH,47.031.805.3-396.274
6621591832700.0,04.666.145.9-011.079,UD YOLANDA PRATIWI,UD YOLANDA,Koperasi,Berbadan Hukum,Aktif,Jalan Pelajar Pejuang No. 4,Banjarbaru,9056,17679,N,Y,API-U,2026-01-31,AKTIF,Y,N,UD YOLANDA PRATIWI,04.666.145.9-011.079
7140049388194.0,90.531.520.4-998.094,Perum Mayasari Wahyuni,Perum Maya,PT,Berbadan Hukum,Aktif,Gg. Kutai No. 5,Tanjungbalai,9241,10023,N,Y,API-U,2025-06-23,AKTIF,N,N,PERUM MAYASARI WAHYUNI,90.531.520.4-998.094
6987313797166.0,98.416.612.3-740.779,PT Mandasari,PT Mandasa,CV,Berbadan Hukum,Aktif,Jalan Moch. Toha No. 266,Banjarbaru,5460,9410,N,N,API-U,2026-01-01,AKTIF,Y,Y,PT MANDASARI,98.416.612.3-740.779
3325623899499.0,19.701.426.2-037.087,PD Wahyudin,PD Wahyudi,CV,Berbadan Hukum,Aktif,Gg. Dr. Djunjunan No. 7,Pariaman,3910,29833,Y,Y,API-U,2025-09-05,AKTIF,N,Y,PD WAHYUDIN,19.701.426.2-037.087
1160204181359.0,98.989.721.1-708.894,PD Farida Tbk,PD Farida ,Koperasi,Berbadan Hukum,Aktif,Jl. Bangka Raya No. 3,Prabumulih,9426,90130,Y,N,API-U,2026-05-26,AKTIF,N,Y,PD FARIDA TBK,98.989.721.1-708.894
186448221758.0,83.978.570.8-200.480,PT TARIHORAN WASITA,PT TARIHOR,CV,Berbadan Hukum,Aktif,Jalan H.J Maemunah No. 7,Tangerang Selatan,7961,39785,Y,Y,API-U,2026-03-11,AKTIF,N,N,PT TARIHORAN WASITA,83.978.570.8-200.480
7571236914961.0,12.879.429.6-882.769,Perum Purwanti (Persero) Tbk,Perum Purw,Koperasi,Berbadan Hukum,Aktif,Gang Medokan Ayu No. 19,Cilegon,8917,28411,N,Y,API-P,2025-07-15,AKTIF,Y,Y,PERUM PURWANTI PERSERO TBK,12.879.429.6-882.769
409531419615.0,60.783.274.8-835.651,CV Habibi Rahimah Tbk,CV Habibi ,CV,Berbadan Hukum,Aktif,Gg. Pasir Koja No. 51,Probolinggo,8640,41893,Y,N,API-U,2026-01-25,AKTIF,N,N,CV HABIBI RAHIMAH TBK,60.783.274.8-835.651
9624096496683.0,49.604.784.2-170.285,PD Safitri (Persero) Tbk,PD Safitri,Koperasi,Berbadan Hukum,Aktif,Gang Suryakencana No. 056,Surabaya,2774,35023,Y,Y,API-U,2025-12-28,AKTIF,Y,N,PD SAFITRI PERSERO TBK,49.604.784.2-170.285
,93.486.883.9-062.467,PT Prakasa Tbk,PT Prakasa,PT,Berbadan Hukum,Aktif,Gg. Ciumbuleuit No. 99,Kotamobagu,3579,87240,N,Y,API-U,2025-08-14,AKTIF,Y,Y,PT PRAKASA TBK,93.486.883.9-062.467
8799160911413.0,19.359.236.1-337.605,PT MANDASARI,PT MANDASA,Koperasi,Berbadan Hukum,Aktif,Gang Ronggowarsito No. 30,Meulaboh,4156,3896,Y,Y,API-P,2025-09-24,AKTIF,Y,Y,PT MANDASARI,19.359.236.1-337.605
3045881650254.0,47.241.916.5-034.409,Perum Laksmiwati,Perum Laks,Koperasi,Berbadan Hukum,Aktif,Gang Gegerkalong Hilir No. 68,Solok,7922,17195,Y,N,API-P,2026-03-27,AKTIF,N,N,PERUM LAKSMIWATI,47.241.916.5-034.409
6177182498980.0,88.067.821.4-174.681,CV Siregar Tbk,CV Siregar,CV,Berbadan Hukum,Aktif,Jl. Dipatiukur No. 0,Sawahlunto,4810,68900,Y,N,API-P,2025-10-30,AKTIF,N,Y,CV SIREGAR TBK,88.067.821.4-174.681
5926648698939.0,69.874.869.4-155.945,PT Hutagalung Hakim,PT Hutagal,PT,Berbadan Hukum,Aktif,Jalan Peta No. 559,Cimahi,1907,42967,N,N,API-U,2026-01-12,AKTIF,Y,N,PT HUTAGALUNG HAKIM,69.874.869.4-155.945
1192920753605.0,11.716.039.8-863.653,PT Hutagalung,PT Hutagal,Koperasi,Berbadan Hukum,Aktif,Gg. Setiabudhi No. 745,Pasuruan,7830,38458,Y,Y,API-U,2025-10-14,AKTIF,N,Y,PT HUTAGALUNG,11.716.039.8-863.653
2189455906700.0,09.942.489.4-204.664,PT SITUMORANG,PT SITUMOR,PT,Berbadan Hukum,Aktif,Gang Ciwastra No. 283,Tomohon,8225,83152,Y,N,API-U,2025-12-27,AKTIF,Y,Y,PT SITUMORANG,09.942.489.4-204.664
6760564204565.0,77.580.974.5-338.906,CV Farida,CV Farida,PT,Berbadan Hukum,Aktif,Jl. Yos Sudarso No. 449,Pematangsiantar,3243,41049,Y,Y,API-P,2026-03-24,AKTIF,Y,N,CV FARIDA,77.580.974.5-338.906
3546622654016.0,59.953.006.2-212.242,PD Budiyanto Wibowo Tbk,PD Budiyan,Koperasi,Berbadan Hukum,Aktif,Jl. Laswi No. 26,Semarang,8504,40850,N,Y,API-P,2025-06-28,AKTIF,N,N,PD BUDIYANTO WIBOWO TBK,59.953.006.2-212.242
