ID_PERUSAHAAN,NIB,NPWP,NAMA_PERUSAHAAN,ALAMAT_PERUSAHAAN,KELURAHAN,DAERAH_ID,KODE_POS,NOMOR_TELPON,KATEGORI,NIPER,NOMOR_API,TGL_TERBIT_NIB,STATUS_NIB
C000772,1239847230342,02.847.190.1-722.240,PT Nababan Pertiwi Tbk,Jl. Soekarno Hatta No. 7,Bau-Bau,7216,64248,+62-081-948-4226,EKSPORTIR,8126669916,9927708665,2025-04-21,AKTIF
C000773,0764871775461,99.240.658.3-872.725,Perum Wacana,Gang Abdul Muis No. 30,Gorontalo,9386,24479,+62-003-607-2235,KEDUA-DUANYA,6597759776,7380075068,2023-07-09,AKTIF
C000774,1225909566844,82.373.379.1-212.110,Prasetya (Persero) Tbk,Jalan Cikutra Timur No. 4,Tidore Kepulauan,3053,96958,083 034 2437,EKSPORTIR,3393474126,7886570738,2024-02-22,AKTIF
C000775,8780358690170,74.039.251.9-994.529,PD Puspita Budiman Tbk,Gang Cempaka No. 773,Samarinda,6315,64609,+62 (069) 280-9166,IMPORTIR,5217321330,5878928802,2023-11-28,AKTIF
C000776,1712227643387,22.054.221.6-265.496,PD Purwanti,Jl. Ahmad Dahlan No. 44,Pagaralam,4251,77029,(096) 874-0330,KEDUA-DUANYA,5576930888,3707991906,2023-12-24,AKTIF
C000777,3083344470488,78.995.047.0-205.968,Perum Thamrin Pratiwi,Jalan Peta No. 7,Kota Administrasi Jakarta Utara,6823,68269,+62 (0106) 166 4970,EKSPORTIR,4344919747,0848671172,2023-07-03,AKTIF
C000778,1953774926632,95.634.277.7-522.592,PT Widodo,Jl. Joyoboyo No. 22,Kupang,1387,86536,+62 (801) 517 6429,KEDUA-DUANYA,6343650941,6267240896,2024-04-25,AKTIF
C000779,6165812920592,294115630295596,UD Tarihoran (Persero) Tbk,Jalan Surapati No. 74,Pematangsiantar,4910,22640,+62-92-411-5050,KEDUA-DUANYA,3215667019,1871710459,2024-10-30,AKTIF
C000780,6372629420661,54.980.851.3-313.800,PD Yolanda (Persero) Tbk,Gang Veteran No. 30,Singkawang,5566,29981,(013) 152-5523,IMPORTIR,7189802213,1896050346,2024-12-01,AKTIF
C000781,9832112212154,815826868764019,Simbolon Suryatmi (Persero) Tbk,Jalan Soekarno Hatta No. 968,Bogor,2897,27532,0805883774,IMPORTIR,4174146554,5123355916,2023-12-09,AKTIF
C000782,8548806442006,29.877.873.5-856.646,CV Sinaga Mustofa Tbk,Jl. Joyoboyo No. 73,Kota Administrasi Jakarta Timur,6192,32781,+62-047-625-3950,IMPORTIR,5663036338,6486500744,2025-01-29,AKTIF
C000783,1962342192622,13.204.104.2-948.314,CV Prasasta Tbk,Jl. Tebet Barat Dalam No. 87,Bekasi,9056,16481,+62 (052) 558-6277,KEDUA-DUANYA,0191653647,0669677813,2024-12-07,AKTIF
C000784,8911797269999,49.812.831.8-003.666,PD Laksmiwati,Gang Cihampelas No. 68,Padang,1443,61124,+62-031-748-9030,EKSPORTIR,4864915350,9043518406,2023-12-24,AKTIF
C000785,2000532853863,10.505.243.8-380.582,CV Utama,Jalan Pacuan Kuda No. 34,Prabumulih,7947,51773,080 971 8614,EKSPORTIR,6513271004,9912643847,2025-03-13,AKTIF
C000786,9299007686276,33.283.896.3-376.185,UD Sihombing Tbk,Gang Ahmad Yani No. 90,Cirebon,2968,28403,+62-0554-592-0559,KEDUA-DUANYA,2050916339,2362593286,2024-04-20,AKTIF
C000787,8626713684101,32.823.392.1-883.527,Perum Tarihoran Tbk,Gg. Waringin No. 7,Madiun,2137,22294,(0799) 113 7983,KEDUA-DUANYA,9249128300,6238183924,2023-06-24,AKTIF
C000788,8750677610659,20.881.431.9-279.761,UD Uyainah Pradana (Persero) Tbk,Jalan Indragiri No. 458,Tual,8647,79252,+62 (762) 745 1160,EKSPORTIR,7619607911,7292335913,2024-08-09,AKTIF
C000789,8159698384572,026656862959125,Perum Wahyudin Tbk,Gg. Jend. Sudirman No. 60,Pontianak,8443,53433,(0015) 221 3368,EKSPORTIR,3562872450,4094147716,2024-09-14,AKTIF
C000790,3498992553946,07.429.907.4-729.669,UD Sudiati Lazuardi,Gang Erlangga No. 0,Banjarmasin,6089,35061,+62-83-476-1289,IMPORTIR,1824468216,3629703864,2025-04-29,AKTIF
C000791,1799670808974,74.859.946.4-183.984,Perum Hidayat Tbk,Gg. Ahmad Yani No. 3,Ambon,2943,42337,(0461) 139-9799,KEDUA-DUANYA,7322322426,3783681254,2023-09-16,AKTIF
C000792,6734785369881,64.980.445.0-928.605,Sudiati Santoso,Jl. Cikutra Timur No. 840,Bima,3900,33997,+62 (603) 387 8852,KEDUA-DUANYA,7847590447,4176434410,2024-07-12,AKTIF
C000793,1026270664890,08.248.458.1-308.898,PT Nasyiah Habibi Tbk,Gg. Gardujati No. 17,Tegal,4212,18939,0898681843,IMPORTIR,6525329324,4483451995,2024-08-29,AKTIF
C000794,0574883997418,56.302.750.0-030.566,UD Purnawati Anggriawan Tbk,Jalan Kutai No. 9,Mojokerto,2768,04694,+62-0090-073-7949,KEDUA-DUANYA,9775472815,7066250162,2024-09-04,AKTIF
C000795,9953056418493,78.467.908.7-018.726,Sitompul Mayasari Tbk,Gang Jayawijaya No. 548,Kota Administrasi Jakarta Utara,1672,71270,+62 (744) 410 7692,EKSPORTIR,7149487248,4926152830,2025-01-07,AKTIF
C000796,0136510344442,99.067.456.8-652.406,Perum Halimah Tbk,Jl. Bangka Raya No. 4,Bogor,3422,75823,(054) 347 5916,IMPORTIR,8082078098,8220925210,2023-07-04,AKTIF
C000797,2155996725622,21.905.334.7-047.476,CV Prabowo,Gang Ahmad Dahlan No. 14,Kota Administrasi Jakarta Barat,6073,92523,+62 (983) 985 9079,IMPORTIR,3547913027,9299025100,2024-12-07,AKTIF
C000798,8455939652138,35.071.245.5-312.900,CV Manullang Suryatmi (Persero) Tbk,Gang Pasteur No. 474,Mataram,5181,24555,085 783 7568,KEDUA-DUANYA,8257998835,9432603224,2023-08-04,AKTIF
C000799,6221173277264,88.395.855.8-522.942,UD Anggraini Pratiwi Tbk,Gg. Cikutra Barat No. 52,Pariaman,6773,40334,084 340 7307,EKSPORTIR,0037817150,6852460888,2024-10-28,AKTIF
C000000,6706363286301,12.200.848.4-264.833,PD Ramadan Tbk,Gang Dipenogoro No. 79,Tangerang Selatan,4581,35055,(0761) 350 0788,KEDUA-DUANYA,0851512286,6009997494,2023-11-26,AKTIF
C000001,6796082896713,60.549.469.2-085.649,CV Nasyidah Sitorus Tbk,Jalan Ciumbuleuit No. 923,Sawahlunto,1951,03768,+62 (23) 385-4033,EKSPORTIR,9036487372,5901259968,2024-04-22,AKTIF
C000002,1324951935001,15.461.758.0-803.889,PT Zulaika,Jl. Lembong No. 510,Blitar,1685,09614,0850231265,IMPORTIR,2978671542,9599571947,2023-11-08,AKTIF
C000003,4410404315668,513538148374755,CV Iswahyudi Siregar (Persero) Tbk,Gg. Kutisari Selatan No. 3,Palu,9385,74820,+62-0551-497-2490,EKSPORTIR,1910353363,5921723405,2023-11-03,AKTIF
C000004,0309016856471,77.840.190.2-716.988,CV Zulkarnain Sitompul (Persero) Tbk,Gg. Abdul Muis No. 55,Blitar,4445,82019,+62-0477-146-9509,KEDUA-DUANYA,8663143870,6115421188,2023-12-15,AKTIF
C000005,7161158668611,99.767.598.3-326.170,UD Nababan,Jl. Cihampelas No. 2,Lubuklinggau,6356,33247,+62 (570) 200-6174,KEDUA-DUANYA,1926595173,3666481431,2023-08-06,AKTIF
C000006,0583534581956,57.285.353.3-998.242,PD Prasetyo,Jl. Laswi No. 46,Padangpanjang,7455,12760,+62 (0459) 476-1218,KEDUA-DUANYA,0198011063,8224432654,2024-08-20,AKTIF
C000007,6217758015846,68.793.030.2-853.272,UD Firmansyah Nasyidah,Jalan Ciwastra No. 312,Surabaya,8947,16324,+62 (027) 065 0761,IMPORTIR,8981978551,7915436980,2025-05-13,AKTIF
C000008,6698345150252,85.461.308.7-308.972,PD Manullang (Persero) Tbk,Jalan Kendalsari No. 45,Cimahi,1230,93036,+62 (83) 056 4468,KEDUA-DUANYA,4893049408,0910069569,2024-11-30,AKTIF
C000009,7382777711842,52.786.309.0-071.210,PD Nasyiah Tbk,Jl. Cikapayang No. 818,Kota Administrasi Jakarta Barat,3419,69208,+62-45-555-9502,IMPORTIR,3167926640,3075059990,2024-04-21,AKTIF
C000010,4234473057771,961997165965667,Perum Pradipta Mahendra,Jl. Moch. Toha No. 8,Tarakan,7763,58814,+62 (607) 778 9433,IMPORTIR,0671091796,5105920865,2024-10-23,AKTIF
C000011,4099683344009,52.242.653.7-932.219,UD Pudjiastuti (Persero) Tbk,Gg. Rajiman No. 231,Pasuruan,2344,97168,(039) 904-6008,EKSPORTIR,5839318566,5493478126,2023-10-26,AKTIF
C000012,4390705473601,57.911.501.0-162.600,UD Haryanti,Gang Astana Anyar No. 000,Padang,9356,15291,(026) 902 2209,EKSPORTIR,8632019703,0781762325,2024-05-19,AKTIF
C000013,0265893475978,33.548.835.7-192.149,CV Laksmiwati,Gang Cikutra Barat No. 9,Makassar,7701,25561,+62-61-790-6701,KEDUA-DUANYA,9127761518,0784424676,2024-02-29,AKTIF
C000014,7914638664320,317266528246854,UD Rajata (Persero) Tbk,Gg. Peta No. 81,Cirebon,3827,24890,+62-003-934-4907,EKSPORTIR,2597657125,4458479519,2024-05-13,AKTIF
C000015,7240002086014,60.519.085.4-327.163,PD Halimah (Persero) Tbk,Jalan Cihampelas No. 0,Cilegon,2034,43655,+62 (062) 183-3391,KEDUA-DUANYA,0140905444,9625216538,2025-01-05,AKTIF
C000016,3356369301000,90.899.318.7-810.480,UD Maryati,Gg. Sukabumi No. 1,Samarinda,3942,62483,(092) 105 3071,KEDUA-DUANYA,3907666752,4420315799,2023-10-11,AKTIF
C000017,8354158929093,04.376.613.6-628.081,UD Wijayanti (Persero) Tbk,Jalan Joyoboyo No. 08,Padangpanjang,3399,70633,+62-008-228-3774,KEDUA-DUANYA,1124507783,6350968019,2023-10-29,AKTIF
C000018,2681594747053,11.058.330.9-673.979,Perum Susanti Puspita Tbk,Jl. Gegerkalong Hilir No. 040,Banjarbaru,9354,64818,+62 (498) 578 8728,EKSPORTIR,6239352601,7726558132,2025-06-04,AKTIF
C000019,4218914269376,50.167.671.8-776.288,UD Utami,Gg. Yos Sudarso No. 836,Banjarmasin,4651,81643,(032) 280 1269,KEDUA-DUANYA,4270182332,0025304674,2024-08-12,AKTIF
C000020,6368850162762,92.266.678.8-093.761,Megantara Wacana,Gg. Tubagus Ismail No. 20,Kupang,7574,62586,+62 (0665) 895 2476,KEDUA-DUANYA,5331156483,5628753184,2023-06-20,AKTIF
C000021,5228989074993,59.812.559.7-772.659,PT Saragih Ramadan,Jalan Sukajadi No. 62,Tanjungbalai,9226,54026,+62-64-724-5257,EKSPORTIR,4921529645,8716639303,2023-11-25,AKTIF
C000022,6408385805014,17.165.789.3-912.956,UD Siregar Palastri,Jalan Asia Afrika No. 1,Purwokerto,6849,64644,(0477) 884 0709,KEDUA-DUANYA,8070182155,7412512188,2024-01-07,AKTIF
C000023,1887114860050,09.244.928.7-875.703,Kurniawan,Jl. Pelajar Pejuang No. 27,Lubuklinggau,1372,50404,(0770) 612-9889,IMPORTIR,1791944557,6696253671,2024-05-27,AKTIF
C000024,2930112501860,74.290.695.2-223.369,Pratama Pranowo,Gg. Kutai No. 16,Probolinggo,4554,21119,+62 (0268) 092-8261,IMPORTIR,4574175659,2300224223,2024-12-10,AKTIF
C000025,1806200730242,66.249.753.7-405.714,Perum Hastuti Maheswara (Persero) Tbk,Jl. Medokan Ayu No. 3,Kota Administrasi Jakarta Pusat,6098,32653,+62 (070) 053-7186,EKSPORTIR,4333519997,2111529270,2023-07-05,AKTIF
C000026,6956740687354,45.345.146.6-886.583,PD Firmansyah,Gg. Raya Ujungberung No. 17,Meulaboh,5485,88002,(088) 031 6647,KEDUA-DUANYA,3067642011,7310109104,2025-04-15,AKTIF
C000027,8348358626736,64.853.207.7-587.089,PT Dabukke Rahmawati,Gang Gardujati No. 2,Subulussalam,5863,36577,+62 (027) 983 1242,KEDUA-DUANYA,0495668651,0389537227,2024-08-15,AKTIF
C000028,3269834436958,05.045.050.9-284.672,UD Riyanti (Persero) Tbk,Jl. Suniaraja No. 95,Kendari,1234,01491,+62 (416) 019-9198,KEDUA-DUANYA,2902532448,8807696577,2024-11-19,AKTIF
C000029,0734293907737,29.545.038.0-162.585,Perum Uyainah,Gg. Merdeka No. 687,Sabang,2901,09263,+62-87-017-0867,EKSPORTIR,9289146312,4534749116,2025-04-17,AKTIF
C000030,5020450281435,31.279.433.7-953.111,Pratama Sudiati,Jl. Cihampelas No. 55,Mataram,3430,11404,+62 (07) 710-7404,EKSPORTIR,8182223449,4474848569,2023-12-02,AKTIF
C000031,3590426527428,66.251.085.7-383.855,Perum Nasyiah Wasita,Jalan Sadang Serang No. 766,Pagaralam,5893,08112,0895796724,EKSPORTIR,1421572991,4260713391,2024-04-25,AKTIF
C000032,5146091935117,45.553.706.2-728.167,PT Gunarto Nababan (Persero) Tbk,Gang Suniaraja No. 1,Surakarta,4373,62715,+62-051-109-0070,EKSPORTIR,4612395545,2591372067,2025-03-04,AKTIF
C000033,3746121575626,41.260.848.1-876.209,PT Natsir Pratama,Gang Cikapayang No. 88,Payakumbuh,2070,69177,0850205025,KEDUA-DUANYA,7803993468,6207539191,2024-11-07,AKTIF
C000034,6931963039951,67.045.059.9-822.673,Perum Yuniar Megantara (Persero) Tbk,Jalan Gardujati No. 480,Salatiga,2737,35437,(0239) 201-0297,IMPORTIR,8289183507,3984855050,2024-03-19,AKTIF
C000035,2343888048514,202593645028231,PD Gunawan Prabowo,Jalan Cikapayang No. 570,Kota Administrasi Jakarta Timur,5135,85991,(0539) 659 7442,IMPORTIR,4627856621,7627243814,2024-03-05,AKTIF
C000036,4275576729911,54.904.431.8-343.695,UD Pertiwi (Persero) Tbk,Gang Indragiri No. 699,Meulaboh,4786,99648,+62 (0204) 164 1537,EKSPORTIR,1499753014,4633845545,2024-01-22,AKTIF
C000037,1029771150629,17.926.517.3-281.629,PT Nurdiyanti Sihombing (Persero) Tbk,Jalan Ir. H. Djuanda No. 91,Tangerang Selatan,2466,08499,+62 (133) 793-7669,IMPORTIR,1988481312,0593089893,2025-01-29,AKTIF
C000038,0873922198369,15.737.671.0-529.877,Nainggolan Kurniawan,Gg. Ir. H. Djuanda No. 69,Metro,1116,69087,0816085571,IMPORTIR,2024176697,0683828266,2025-02-26,AKTIF
C000039,7459915304450,02.026.838.7-890.345,PD Uyainah Lazuardi,Jalan H.J Maemunah No. 23,Langsa,2005,83893,+62-058-496-8814,KEDUA-DUANYA,0977354962,5959012135,2024-01-07,AKTIF
C000040,2958676030409,34.675.418.2-368.810,Perum Tarihoran (Persero) Tbk,Gg. Abdul Muis No. 61,Pekanbaru,2337,99650,+62-035-862-4057,EKSPORTIR,3436466937,0675644031,2023-12-25,AKTIF
C000041,3827210513346,01.842.201.3-882.532,PD Rahayu Tamba,Gang Dipatiukur No. 6,Magelang,1616,56130,+62-99-986-3245,KEDUA-DUANYA,4572055532,1685550269,2025-01-24,AKTIF
C000042,8316816360389,17.369.078.9-476.720,PD Januar Wulandari (Persero) Tbk,Gang Gedebage Selatan No. 34,Lubuklinggau,1800,82394,+62 (79) 111 1085,KEDUA-DUANYA,3607228849,9392886689,2025-02-20,AKTIF
C000043,0521410707163,48.508.951.2-370.851,PT Dabukke (Persero) Tbk,Jalan Abdul Muis No. 8,Prabumulih,2904,96610,+62 (0668) 985 9321,KEDUA-DUANYA,5285443052,3614163707,2023-12-15,AKTIF
C000044,9194454569729,65.561.927.6-713.771,PD Mardhiyah,Jl. Otto Iskandardinata No. 950,Samarinda,9308,16809,(018) 307-3480,IMPORTIR,0050294079,9397788104,2025-04-21,AKTIF
C000045,8626395612667,83.055.737.1-388.740,PT Sihombing (Persero) Tbk,Gg. Tubagus Ismail No. 839,Bukittinggi,3817,62053,+62 (64) 259 7205,KEDUA-DUANYA,0542487840,4147140887,2025-04-01,AKTIF
C000046,2346144662763,30.411.761.4-215.248,UD Budiyanto Tbk,Gang Suniaraja No. 072,Kupang,4815,62925,0829878192,IMPORTIR,5699229137,9016884047,2023-07-29,AKTIF
C000047,1968636470465,68.969.870.3-688.300,Perum Iswahyudi,Gang Cikapayang No. 991,Parepare,5659,06884,+62 (0984) 746 0429,KEDUA-DUANYA,9479141592,8427677416,2023-12-19,AKTIF
C000048,8379363159229,12.706.593.4-104.062,CV Napitupulu,Jalan Dipatiukur No. 552,Bima,2643,56178,(0847) 214-6172,EKSPORTIR,6785637164,3611168595,2024-07-01,AKTIF
C000049,1872282471830,181796075789849,PD Anggriawan,Jl. Ciwastra No. 2,Prabumulih,8916,61363,+62-045-292-6769,EKSPORTIR,1687478256,3432510110,2025-05-24,AKTIF
C000050,4997990522171,14.865.658.1-898.106,Hastuti Tbk,Jalan Kebonjati No. 718,Semarang,2361,44902,0887754458,KEDUA-DUANYA,3149141011,2017474815,2023-12-27,AKTIF
C000051,7356316312975,572616949637881,PT Megantara Tbk,Jl. Bangka Raya No. 40,Tual,2552,73416,+62 (0134) 019-2936,KEDUA-DUANYA,4238021245,8247080709,2025-05-01,AKTIF
C000052,9389990682013,07.167.532.1-633.613,Perum Kurniawan Megantara Tbk,Jl. Ciumbuleuit No. 217,Tanjungbalai,2359,13486,+62 (962) 751 9346,EKSPORTIR,4364254247,0269154666,2025-05-05,AKTIF
C000053,7985490049037,29.545.858.3-563.998,Perum Palastri Siregar,Jalan W.R. Supratman No. 831,Pematangsiantar,3126,85605,+62-12-484-4793,EKSPORTIR,2972231870,8633445397,2024-05-02,AKTIF
C000054,2743922551741,925814762123601,Perum Hartati Damanik,Gang Gedebage Selatan No. 70,Padang Sidempuan,7574,73682,+62 (015) 686-2230,IMPORTIR,9038569802,8440278362,2025-03-01,AKTIF
C000055,3994541384531,56.309.307.9-685.909,UD Adriansyah,Jl. Kapten Muslihat No. 235,Bandar Lampung,8122,21650,(059) 480-5316,EKSPORTIR,9414790447,5153792606,2023-07-07,AKTIF
C000056,4598724089921,77.351.668.1-133.973,Perum Hassanah (Persero) Tbk,Jalan Ciumbuleuit No. 2,Tarakan,8125,92596,+62 (74) 330 3727,IMPORTIR,3820002978,0678246553,2023-08-01,AKTIF
C000057,7072173402422,24.198.306.3-236.540,Perum Gunarto Puspita Tbk,Gang R.E Martadinata No. 220,Subulussalam,2642,09386,+62 (44) 756-3112,IMPORTIR,1288169035,8322327234,2024-10-07,AKTIF
C000058,8144424842024,35.094.765.1-186.156,Perum Siregar (Persero) Tbk,Jalan H.J Maemunah No. 457,Gorontalo,5588,07152,0807828780,EKSPORTIR,0838814899,4822332284,2025-05-13,AKTIF
C000059,0994147539891,37.054.245.1-908.261,Perum Wacana Hassanah,Jalan R.E Martadinata No. 2,Padangpanjang,2256,97461,+62 (054) 598 5866,KEDUA-DUANYA,9971081863,2133752145,2023-12-06,AKTIF
C000060,0356594299202,37.666.969.2-295.338,PD Lailasari,Jalan Wonoayu No. 6,Palangkaraya,7386,22589,+62 (418) 028 8252,IMPORTIR,2700489974,4225973037,2023-08-08,AKTIF
C000061,1941183909342,42.406.628.3-463.348,PD Firgantoro Yuniar,Gg. H.J Maemunah No. 350,Surabaya,4869,05669,088 669 0594,IMPORTIR,8374320060,8307736675,2024-04-08,AKTIF
C000062,3437518669408,65.424.382.6-928.550,PD Purnawati (Persero) Tbk,Jl. Pelajar Pejuang No. 2,Cirebon,8468,54428,0882847052,EKSPORTIR,1573335383,7902389405,2023-07-14,AKTIF
C000063,4350952889594,70.396.964.5-359.176,PD Rahayu Wijaya (Persero) Tbk,Gang K.H. Wahid Hasyim No. 3,Bau-Bau,6476,89463,+62-0298-871-2320,EKSPORTIR,6192781207,9624809952,2023-11-18,AKTIF
C000064,0471883009954,28.873.449.6-686.679,Perum Pertiwi Jailani,Jalan Pasirkoja No. 528,Metro,5330,72562,086 427 7862,EKSPORTIR,6173720170,1175556774,2024-05-07,AKTIF
C000065,7061706901497,110384715675665,PD Rahmawati Prasetya,Gang Dr. Djunjunan No. 818,Denpasar,1100,55078,(0287) 603-2087,EKSPORTIR,7444998907,1677880302,2024-05-23,AKTIF
C000066,5188601674492,34.359.698.5-045.056,PD Purwanti Tbk,Gang Peta No. 30,Kota Administrasi Jakarta Timur,7793,49189,(0106) 283 3455,IMPORTIR,3008334187,1550393038,2024-06-17,AKTIF
C000067,9375402428617,89.257.140.2-503.857,PT Laksmiwati,Jl. Kiaracondong No. 5,Makassar,8109,40153,(023) 277-0045,EKSPORTIR,4313731295,0488819875,2023-11-22,AKTIF
C000068,2648163849368,06.358.530.1-012.789,UD Irawan Simbolon Tbk,Gg. Raya Ujungberung No. 132,Pontianak,7282,93678,+62 (973) 027-3228,IMPORTIR,2927809928,3986391062,2024-03-03,AKTIF
C000069,9519304852775,86.703.656.2-036.344,Aryani,Jalan Asia Afrika No. 4,Banda Aceh,5708,14105,+62 (0240) 255-5468,KEDUA-DUANYA,6303816919,4867076986,2024-09-20,AKTIF
C000070,3946896331812,33.576.170.7-317.445,PD Winarno Susanti,Jalan Rungkut Industri No. 2,Sawahlunto,8652,04523,(0704) 116 7881,EKSPORTIR,9118510154,2725573018,2024-03-15,AKTIF
C000071,7626263678508,98.977.475.9-443.485,PD Marpaung (Persero) Tbk,Gang Cikutra Barat No. 98,Subulussalam,3366,78744,+62 (0673) 865-6904,KEDUA-DUANYA,4230227275,2152723114,2024-01-12,AKTIF
C000072,9537740376768,74.042.076.7-514.975,CV Lailasari Sirait,Gang Kutai No. 55,Tidore Kepulauan,4372,28249,(073) 322-9124,IMPORTIR,8267759727,7719846053,2024-08-05,AKTIF
C000073,4115733099000,94.065.658.2-344.538,PT Aryani,Jl. Abdul Muis No. 024,Manado,6564,39313,0877006239,KEDUA-DUANYA,5740968348,6987164629,2023-12-30,AKTIF
C000074,6535232660004,70.911.034.9-561.199,Simbolon Simanjuntak,Jalan Raya Ujungberung No. 70,Sawahlunto,9322,68214,+62 (0264) 076 0895,IMPORTIR,6053908110,0077831826,2023-11-17,AKTIF
C000075,9965118158374,661447761868704,UD Nurdiyanti Tbk,Jalan Yos Sudarso No. 3,Bau-Bau,8662,77462,+62 (03) 398 0138,KEDUA-DUANYA,7032250819,3392274454,2024-07-01,AKTIF
C000076,9666829052565,99.508.914.2-330.292,CV Utama,Gang Laswi No. 832,Tual,9232,23123,(028) 335 6890,EKSPORTIR,7278792447,7174066867,2024-02-13,AKTIF
C000077,6405473986221,40.513.186.6-047.473,PT Utami Samosir,Gg. Antapani Lama No. 836,Bandung,4593,72387,0801533743,IMPORTIR,6137698237,6182593087,2024-02-18,AKTIF
C000078,8914785247442,03.594.410.2-387.351,PT Nasyidah (Persero) Tbk,Jalan Otto Iskandardinata No. 22,Palu,7756,77545,+62-27-728-7156,KEDUA-DUANYA,1281212635,8156710262,2024-03-20,AKTIF
C000079,6477413135183,02.585.346.5-815.398,PD Mansur Tbk,Gg. Ir. H. Djuanda No. 1,Surabaya,7074,68316,+62 (794) 575-9599,IMPORTIR,9335628443,7282840125,2024-03-24,AKTIF
C000080,2178955990984,128655816759238,Perum Najmudin,Gg. Jend. Sudirman No. 733,Bandar Lampung,4467,39920,+62 (536) 291 7148,IMPORTIR,2091828124,7966678303,2024-03-19,AKTIF
C000081,1934891800381,46.342.924.2-195.973,CV Natsir (Persero) Tbk,Jalan Dipenogoro No. 6,Batu,1952,91438,0839525252,EKSPORTIR,0993751376,8481419679,2025-02-27,AKTIF
C000082,9121852734114,613315553015303,CV Marbun Simbolon,Jl. Raya Setiabudhi No. 4,Palu,2064,61777,088 216 5119,EKSPORTIR,5192084965,3851940568,2024-10-10,AKTIF
C000083,4407781109659,84.557.663.4-541.829,CV Wijaya Siregar,Gg. Pasirkoja No. 97,Bekasi,2710,27997,+62 (0574) 452-0302,KEDUA-DUANYA,3401075287,9972257502,2024-06-11,AKTIF
C000084,2699452064191,06.166.910.0-822.421,CV Pertiwi,Jalan Jamika No. 539,Tual,7727,87137,+62 (0730) 882 4035,KEDUA-DUANYA,1227254495,5030795825,2024-11-21,AKTIF
C000085,8268221756269,96.208.347.9-100.593,CV Prastuti (Persero) Tbk,Jl. Tebet Barat Dalam No. 256,Cirebon,3379,83200,+62 (024) 402 9363,IMPORTIR,3967783907,5163806626,2024-01-20,AKTIF
C000086,5722870322007,48.597.243.8-712.951,Perum Lestari Tbk,Jalan Soekarno Hatta No. 8,Samarinda,5937,23860,+62 (0121) 805 2579,KEDUA-DUANYA,9073722917,6480361454,2024-02-11,AKTIF
C000087,5205802860604,80.224.065.4-747.695,CV Budiyanto,Jalan Sukajadi No. 1,Tarakan,1782,17152,+62-47-941-2325,IMPORTIR,9565058484,1492283560,2024-01-30,AKTIF
C000088,9041898566430,16.556.238.8-788.876,Perum Iswahyudi Damanik,Gg. Kapten Muslihat No. 143,Balikpapan,6794,48309,+62 (089) 113 4348,EKSPORTIR,1174863693,8058460704,2024-12-12,AKTIF
C000089,6993136062290,11.386.047.9-471.990,PT Permata Agustina,Jl. Kutai No. 19,Parepare,4611,26022,+62 (033) 996 2768,EKSPORTIR,9317261084,5631479612,2024-04-28,AKTIF
C000090,8035148953829,44.191.479.0-534.728,CV Manullang,Gang Rawamangun No. 2,Denpasar,5021,19111,(0342) 112-0291,KEDUA-DUANYA,9755853799,7881668096,2025-04-25,AKTIF
C000091,9516730953267,08.488.686.5-629.258,PD Jailani Mustofa (Persero) Tbk,Jl. Cihampelas No. 587,Pekalongan,4140,39304,+62 (030) 149 4802,KEDUA-DUANYA,8744732177,8545747706,2024-10-02,AKTIF
C000092,2828018323530,68.856.846.7-678.096,PD Wibowo Sirait,Jl. Erlangga No. 4,Sabang,5663,24211,0881966452,KEDUA-DUANYA,5883485643,2754115652,2023-11-03,AKTIF
C000093,5837449597521,353175559289748,PT Puspita Tbk,Jalan Joyoboyo No. 5,Samarinda,8593,29462,+62 (099) 082-1335,KEDUA-DUANYA,5626699818,0527920085,2024-04-09,AKTIF
C000094,4114862675119,97.645.349.6-551.564,Perum Nababan,Gang Cikutra Timur No. 0,Bengkulu,2928,99529,(0236) 670 4171,KEDUA-DUANYA,4606649323,7558388333,2023-06-18,AKTIF
C000095,9678963009358,20.163.015.9-722.422,PT Kuswoyo Pradana Tbk,Gg. Kebonjati No. 58,Tanjungbalai,9690,85642,0891918740,IMPORTIR,5485928206,6653479710,2024-02-14,AKTIF
C000096,4834927668098,46.018.040.3-348.015,PT Rajata Hutagalung,Jalan Ronggowarsito No. 615,Binjai,4690,73874,+62-0320-344-9560,IMPORTIR,0003266617,8088644991,2024-06-26,AKTIF
C000097,7358667155446,05.392.609.6-746.272,CV Rahimah,Jalan Bangka Raya No. 90,Kota Administrasi Jakarta Pusat,1887,32248,087 650 7752,KEDUA-DUANYA,7650294250,1229153537,2024-03-14,AKTIF
C000098,5364991192856,72.850.215.5-383.077,UD Simanjuntak,Jl. Merdeka No. 4,Bukittinggi,6673,30109,+62-0163-160-3781,EKSPORTIR,1976616242,9338010701,2023-08-21,AKTIF
C000099,5821262643956,78.446.078.9-075.199,PD Mandasari Tbk,Gang Wonoayu No. 579,Lubuklinggau,2739,54623,(0039) 963 0667,EKSPORTIR,6083486491,7507831233,2023-06-27,AKTIF
C000100,9817755129441,49.253.164.9-828.385,PD Kurniawan (Persero) Tbk,Gang Abdul Muis No. 080,Malang,8896,81030,+62 (0696) 693 2337,EKSPORTIR,9762174103,7514164866,2023-07-26,AKTIF
