NIB,field,oss_value,ceisa_value,winner
2361601097289,NPWP_VALUE,80.970.211.8-175.070,82.826.888.8-912.710,OSS
4223653271472,NPWP_VALUE,82.694.354.0-493.966,52114882,OSS
4483174936016,STATUS_NIB,DICABUT,AKTIF,OSS
5758483639170,NPWP_VALUE,13.842.216.8-629.570,41.452.578.3-281.498,OSS
7760612517434,FLAG_EKSPOR_vs_NIPER,N,9683901470.0,OSS (FLAG_EKSPOR)
0268748511766,FLAG_EKSPOR_vs_NIPER,N,9903604263.0,OSS (FLAG_EKSPOR)
9265902827746,FLAG_EKSPOR_vs_NIPER,N,1257938859.0,OSS (FLAG_EKSPOR)
8200137683528,STATUS_NIB,DICABUT,AKTIF,OSS
8200137683528,FLAG_EKSPOR_vs_NIPER,N,986459041.0,OSS (FLAG_EKSPOR)
0572677983002,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
4152387787000,FLAG_EKSPOR_vs_NIPER,N,9482609914.0,OSS (FLAG_EKSPOR)
1615902879826,FLAG_EKSPOR_vs_NIPER,N,6931547249.0,OSS (FLAG_EKSPOR)
0890660363409,NPWP_VALUE,82.090.726.6-898.999,691546915,OSS
5280433264445,FLAG_EKSPOR_vs_NIPER,N,2353187516.0,OSS (FLAG_EKSPOR)
1567407949179,NAMA,PT PRASETYO HIDAYANTO,PRASETYO HIDAYANTO (CABANG),OSS
1567407949179,FLAG_EKSPOR_vs_NIPER,N,4974508249.0,OSS (FLAG_EKSPOR)
8026142284746,NPWP_VALUE,75.498.533.5-907.125,75.751.111.0-200.210,OSS
6358002729171,NAMA,PERUM HASTUTI,PERUM HASTUTI (CABANG),OSS
1423115479704,NPWP_VALUE,79.749.641.9-786.546,40921788,OSS
1423115479704,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
3009201887069,STATUS_NIB,DICABUT,AKTIF,OSS
3009201887069,NAMA,CV SIHOMBING UTAMA,CV SIHOMBING UTAMA (CABANG),OSS
3400267161727,FLAG_EKSPOR_vs_NIPER,N,1195771369.0,OSS (FLAG_EKSPOR)
9814218592930,NAMA,UD SIRAIT HIDAYAT (PERSERO) TBK,UD SIRAIT HIDAYAT (PERSERO) TBK (CABANG),OSS
9814218592930,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
1857001092073,FLAG_EKSPOR_vs_NIPER,N,5699892587.0,OSS (FLAG_EKSPOR)
1009991299824,STATUS_NIB,DICABUT,AKTIF,OSS
0912045938795,NPWP_VALUE,77.934.940.6-231.534,796872830,OSS
0912045938795,NAMA,UD UWAIS (PERSERO) TBK,UD UWAIS (PERSERO) TBK (CABANG),OSS
6230037363757,NAMA,PERUM KUSMAWATI YULIANTI,PERUM KUSMAWATI YULIANTI (CABANG),OSS
6230037363757,FLAG_EKSPOR_vs_NIPER,N,8521864644.0,OSS (FLAG_EKSPOR)
1229439715010,FLAG_EKSPOR_vs_NIPER,N,808293870.0,OSS (FLAG_EKSPOR)
4919283249511,NPWP_VALUE,00.604.732.6-907.716,154276697,OSS
4919283249511,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
2904608467407,NPWP_VALUE,17.294.832.8-952.887,939733648739,OSS
2904608467407,FLAG_EKSPOR_vs_NIPER,N,3348077758.0,OSS (FLAG_EKSPOR)
8162667141682,NPWP_VALUE,52.679.706.5-594.504,87.501.284.8-271.599,OSS
2151970962731,FLAG_EKSPOR_vs_NIPER,N,8845155374.0,OSS (FLAG_EKSPOR)
9278125983399,FLAG_EKSPOR_vs_NIPER,N,3278552912.0,OSS (FLAG_EKSPOR)
6109128277565,FLAG_EKSPOR_vs_NIPER,N,6724431270.0,OSS (FLAG_EKSPOR)
6099014806810,NPWP_VALUE,54.641.346.9-852.762,27.713.222.0-699.187,OSS
5054322602784,NPWP_VALUE,49.966.718.2-290.878,383728935,OSS
7415507576449,STATUS_NIB,DICABUT,AKTIF,OSS
7415507576449,NPWP_VALUE,48.641.253.9-187.098,57.783.309.9-526.888,OSS
4519160022265,FLAG_EKSPOR_vs_NIPER,N,9460572940.0,OSS (FLAG_EKSPOR)
1480896586146,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
2876704447186,NPWP_VALUE,72.303.675.1-232.916,3348769877337,OSS
2876704447186,FLAG_EKSPOR_vs_NIPER,N,1171359486.0,OSS (FLAG_EKSPOR)
3557142709319,NPWP_VALUE,10.744.187.1-154.343,58.379.832.4-283.294,OSS
6620685660902,STATUS_NIB,DICABUT,AKTIF,OSS
6620685660902,NPWP_VALUE,65.561.339.4-070.071,94.038.011.1-597.435,OSS
5542771410452,NPWP_VALUE,66.548.483.6-297.748,459854552429,OSS
6293956136151,NPWP_VALUE,01.924.786.0-208.507,40850603,OSS
6293956136151,FLAG_EKSPOR_vs_NIPER,N,1516171483.0,OSS (FLAG_EKSPOR)
6469145785909,FLAG_EKSPOR_vs_NIPER,N,4960660934.0,OSS (FLAG_EKSPOR)
6625103153087,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
3434917100357,NPWP_VALUE,80.041.342.8-232.668,67777335263,OSS
3434917100357,FLAG_EKSPOR_vs_NIPER,N,3905206010.0,OSS (FLAG_EKSPOR)
0685399286369,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
2241177155367,NPWP_VALUE,30.115.724.7-812.297,113069616,OSS
2241177155367,NAMA,UD RIYANTI,UD RIYANTI (CABANG),OSS
6099707399551,NPWP_VALUE,29.095.024.3-645.869,08.255.559.4-632.691,OSS
1442381454032,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
6604009893687,STATUS_NIB,DICABUT,AKTIF,OSS
6604009893687,NPWP_VALUE,05.067.481.2-077.973,60.905.023.8-084.162,OSS
8331265281007,NPWP_VALUE,36.820.873.9-559.561,384563227,OSS
3800866658153,NPWP_VALUE,79.254.974.6-159.149,52.200.967.6-839.563,OSS
3800866658153,FLAG_EKSPOR_vs_NIPER,N,4650127272.0,OSS (FLAG_EKSPOR)
5993178587873,NAMA,UD KUSWOYO,UD KUSWOYO (CABANG),OSS
9708340626295,FLAG_EKSPOR_vs_NIPER,N,6990092600.0,OSS (FLAG_EKSPOR)
1883680898809,NPWP_VALUE,97.197.170.0-449.612,87.793.363.7-297.286,OSS
1883680898809,FLAG_EKSPOR_vs_NIPER,N,471703439.0,OSS (FLAG_EKSPOR)
3321583630392,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
8833628175060,NPWP_VALUE,88.604.300.7-973.066,021827731,OSS
8833628175060,NAMA,PERUM ANGGRIAWAN MANDASARI (PERSERO) TBK,PERUM ANGGRIAWAN MANDASARI (PERSERO) TBK (CABANG),OSS
4296730746863,NAMA,CV SUDIATI,CV SUDIATI (CABANG),OSS
4296730746863,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
3167290037247,NPWP_VALUE,07.756.677.9-678.260,499554903,OSS
3167290037247,NAMA,PD ARYANI SINAGA TBK,PD ARYANI SINAGA TBK (CABANG),OSS
3167290037247,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
3030783716429,NAMA,UD SITORUS PRASASTA,UD SITORUS PRASASTA (CABANG),OSS
7656570762141,NPWP_VALUE,52.223.885.5-056.694,994338524297,OSS
7656570762141,NAMA,PT PERMATA (PERSERO) TBK,PERMATA (PERSERO) TBK (CABANG),OSS
1064558200941,FLAG_EKSPOR_vs_NIPER,N,1471549621.0,OSS (FLAG_EKSPOR)
0387983232367,STATUS_NIB,DICABUT,AKTIF,OSS
0411212610906,FLAG_EKSPOR_vs_NIPER,N,5778263531.0,OSS (FLAG_EKSPOR)
9643224696318,NAMA,CV SUWARNO SIREGAR,CV SUWARNO SIREGAR (CABANG),OSS
9643224696318,FLAG_EKSPOR_vs_NIPER,N,7810604266.0,OSS (FLAG_EKSPOR)
7281885840734,FLAG_EKSPOR_vs_NIPER,N,423586576.0,OSS (FLAG_EKSPOR)
8112005655530,FLAG_EKSPOR_vs_NIPER,N,8473074832.0,OSS (FLAG_EKSPOR)
0759335924238,STATUS_NIB,DICABUT,AKTIF,OSS
1868938395434,FLAG_EKSPOR_vs_NIPER,N,2321765722.0,OSS (FLAG_EKSPOR)
8704919318732,FLAG_EKSPOR_vs_NIPER,N,8237411357.0,OSS (FLAG_EKSPOR)
8059515567464,NPWP_VALUE,17.865.899.2-473.203,94.050.421.6-108.172,OSS
8059515567464,FLAG_EKSPOR_vs_NIPER,N,6049352344.0,OSS (FLAG_EKSPOR)
1303760491917,NPWP_VALUE,76.578.479.0-804.339,36.514.329.4-479.831,OSS
1303760491917,NAMA,UD BUDIMAN WULANDARI,UD BUDIMAN WULANDARI (CABANG),OSS
1303760491917,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
2674533962599,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
2263861716813,NAMA,CV SITUMORANG SIREGAR (PERSERO) TBK,CV SITUMORANG SIREGAR (PERSERO) TBK (CABANG),OSS
2263861716813,FLAG_EKSPOR_vs_NIPER,N,4323989085.0,OSS (FLAG_EKSPOR)
1522791107465,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
0858752193269,NPWP_VALUE,38.283.677.6-313.224,47436717,OSS
5835717862089,NPWP_VALUE,22.468.592.9-506.630,158498466,OSS
5835717862089,FLAG_EKSPOR_vs_NIPER,N,1016823347.0,OSS (FLAG_EKSPOR)
6890175017754,NAMA,PD WIBOWO UTAMA TBK,PD WIBOWO UTAMA TBK (CABANG),OSS
6890175017754,FLAG_EKSPOR_vs_NIPER,N,8678437354.0,OSS (FLAG_EKSPOR)
0968012003908,STATUS_NIB,DICABUT,AKTIF,OSS
0968012003908,FLAG_EKSPOR_vs_NIPER,N,1071512520.0,OSS (FLAG_EKSPOR)
0888850372193,NPWP_VALUE,03.314.883.1-568.806,372322972937,OSS
0888850372193,FLAG_EKSPOR_vs_NIPER,N,1386747165.0,OSS (FLAG_EKSPOR)
5474329955755,NPWP_VALUE,30.807.862.8-234.371,583648190,OSS
1745527537004,NPWP_VALUE,14.938.034.2-752.205,392487523653,OSS
5405744870381,NPWP_VALUE,88.918.508.1-495.835,273998850,OSS
3736230576207,STATUS_NIB,DICABUT,AKTIF,OSS
3736230576207,NPWP_VALUE,21.395.936.6-838.932,39320180,OSS
3736230576207,NAMA,PT MULYANI PERTIWI TBK,MULYANI PERTIWI TBK (CABANG),OSS
3736230576207,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
4483041054589,FLAG_EKSPOR_vs_NIPER,N,8922732138.0,OSS (FLAG_EKSPOR)
0734571071780,NPWP_VALUE,52.360.331.0-176.437,10945789,OSS
0734571071780,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
2020765796675,NPWP_VALUE,66.082.707.3-306.233,03.096.475.9-503.952,OSS
9663786120459,FLAG_EKSPOR_vs_NIPER,N,2392637548.0,OSS (FLAG_EKSPOR)
9251911556529,NAMA,UD SUARTINI NABABAN (PERSERO) TBK,UD SUARTINI NABABAN (PERSERO) TBK (CABANG),OSS
9251911556529,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
8514120119067,NPWP_VALUE,62.235.895.6-557.326,157484983,OSS
8514120119067,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
4973840081105,FLAG_EKSPOR_vs_NIPER,N,3339574721.0,OSS (FLAG_EKSPOR)
6453383733107,STATUS_NIB,DICABUT,AKTIF,OSS
4144127579880,NPWP_VALUE,22.468.771.2-058.628,025042155,OSS
5546700475870,NPWP_VALUE,12.135.806.8-019.575,29.215.597.8-713.989,OSS
1944746905792,NAMA,PT NAMAGA TBK,NAMAGA TBK (CABANG),OSS
1944746905792,FLAG_EKSPOR_vs_NIPER,N,3326857584.0,OSS (FLAG_EKSPOR)
9956880859665,NPWP_VALUE,18.121.959.6-874.917,63.850.998.7-937.510,OSS
9956880859665,FLAG_EKSPOR_vs_NIPER,N,6329477269.0,OSS (FLAG_EKSPOR)
8352627382760,FLAG_EKSPOR_vs_NIPER,N,7235414312.0,OSS (FLAG_EKSPOR)
1980956069932,NAMA,PERUM ANGGRIAWAN (PERSERO) TBK,PERUM ANGGRIAWAN (PERSERO) TBK (CABANG),OSS
1980956069932,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
7311120272216,FLAG_EKSPOR_vs_NIPER,N,5354188616.0,OSS (FLAG_EKSPOR)
6713223709031,FLAG_EKSPOR_vs_NIPER,N,1297474348.0,OSS (FLAG_EKSPOR)
2650901281848,FLAG_EKSPOR_vs_NIPER,N,745215765.0,OSS (FLAG_EKSPOR)
4680606561217,NPWP_VALUE,39.483.142.6-496.184,50551678,OSS
4680606561217,FLAG_EKSPOR_vs_NIPER,N,3655268337.0,OSS (FLAG_EKSPOR)
5386689707342,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
2056680735267,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
6563160328889,NPWP_VALUE,33.687.547.9-495.571,202191190,OSS
6563160328889,FLAG_EKSPOR_vs_NIPER,N,9103588631.0,OSS (FLAG_EKSPOR)
0726076851640,NPWP_VALUE,82.859.435.4-034.899,63.020.942.9-009.879,OSS
0726076851640,FLAG_EKSPOR_vs_NIPER,N,5787346555.0,OSS (FLAG_EKSPOR)
0729428981166,FLAG_EKSPOR_vs_NIPER,N,7549557517.0,OSS (FLAG_EKSPOR)
5913375993345,FLAG_EKSPOR_vs_NIPER,N,5714017310.0,OSS (FLAG_EKSPOR)
6892924768072,FLAG_EKSPOR_vs_NIPER,N,1180785865.0,OSS (FLAG_EKSPOR)
6213606294944,FLAG_EKSPOR_vs_NIPER,N,2100087200.0,OSS (FLAG_EKSPOR)
7511948933363,NPWP_VALUE,78.579.836.6-030.068,71395209,OSS
2276973057218,STATUS_NIB,DICABUT,AKTIF,OSS
6336409762827,FLAG_EKSPOR_vs_NIPER,N,9151110175.0,OSS (FLAG_EKSPOR)
4077488168204,NPWP_VALUE,27.167.859.8-093.138,10526783,OSS
5316470594887,NAMA,PERUM RAMADAN (PERSERO) TBK,PERUM RAMADAN (PERSERO) TBK (CABANG),OSS
5316470594887,FLAG_EKSPOR_vs_NIPER,N,793695242.0,OSS (FLAG_EKSPOR)
8845490867813,NPWP_VALUE,64.691.821.2-768.237,989068916,OSS
8845490867813,FLAG_EKSPOR_vs_NIPER,N,4057218826.0,OSS (FLAG_EKSPOR)
8335663882822,NPWP_VALUE,57.009.408.9-927.483,90796170,OSS
8335663882822,FLAG_EKSPOR_vs_NIPER,N,4706634984.0,OSS (FLAG_EKSPOR)
0770236810463,STATUS_NIB,DICABUT,AKTIF,OSS
2315218096124,STATUS_NIB,DICABUT,AKTIF,OSS
2315218096124,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
2738016584563,NAMA,CV PUTRA MANDASARI,CV PUTRA MANDASARI (CABANG),OSS
4098521772962,NPWP_VALUE,19.592.190.3-739.693,58221813,OSS
4098521772962,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
3274307667400,NPWP_VALUE,12.649.531.4-475.818,676263311,OSS
3274307667400,FLAG_EKSPOR_vs_NIPER,N,9564005070.0,OSS (FLAG_EKSPOR)
2408476520562,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
5826096007507,NPWP_VALUE,88.793.591.7-344.796,26.110.826.1-875.161,OSS
5826096007507,NAMA,PT ZULKARNAIN,ZULKARNAIN (CABANG),OSS
5826096007507,FLAG_EKSPOR_vs_NIPER,N,7141020387.0,OSS (FLAG_EKSPOR)
8189301636842,NPWP_VALUE,54.900.932.3-949.216,64857338,OSS
8189301636842,FLAG_EKSPOR_vs_NIPER,N,9678115981.0,OSS (FLAG_EKSPOR)
8781841476238,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
6322802979801,NPWP_VALUE,27.780.304.7-154.765,95782324677,OSS
6322802979801,FLAG_EKSPOR_vs_NIPER,N,9294824254.0,OSS (FLAG_EKSPOR)
0146715118888,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
0817037613524,FLAG_EKSPOR_vs_NIPER,N,2802461258.0,OSS (FLAG_EKSPOR)
7244753987920,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
0660116558651,NPWP_VALUE,10.354.998.0-243.331,36145719,OSS
5677213600843,NPWP_VALUE,69.035.939.0-926.750,83682657367597,OSS
5677213600843,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
7872191630916,NPWP_VALUE,42.093.429.8-042.031,70400977,OSS
0935871702005,NAMA,UD SIRAIT,UD SIRAIT (CABANG),OSS
0935871702005,FLAG_EKSPOR_vs_NIPER,N,291095820.0,OSS (FLAG_EKSPOR)
0276904744730,FLAG_EKSPOR_vs_NIPER,N,5563338718.0,OSS (FLAG_EKSPOR)
4533433578437,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
3426027322699,FLAG_EKSPOR_vs_NIPER,N,6128398918.0,OSS (FLAG_EKSPOR)
0329284422138,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
5603029309587,NAMA,PD MARDHIYAH NUGROHO (PERSERO) TBK,PD MARDHIYAH NUGROHO (PERSERO) TBK (CABANG),OSS
5603029309587,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
1860623143874,FLAG_EKSPOR_vs_NIPER,N,5121147997.0,OSS (FLAG_EKSPOR)
4295337189428,NAMA,UD HIDAYAT NAINGGOLAN (PERSERO) TBK,UD HIDAYAT NAINGGOLAN (PERSERO) TBK (CABANG),OSS
0888842359402,FLAG_EKSPOR_vs_NIPER,N,2749578202.0,OSS (FLAG_EKSPOR)
0912602870071,NPWP_VALUE,13.026.439.4-520.054,824379954,OSS
0912602870071,FLAG_EKSPOR_vs_NIPER,N,4382644777.0,OSS (FLAG_EKSPOR)
6756765948637,NAMA,PD SUSANTI PURWANTI,PD SUSANTI PURWANTI (CABANG),OSS
9364076202820,NAMA,PERUM NASHIRUDDIN MANULLANG TBK,PERUM NASHIRUDDIN MANULLANG TBK (CABANG),OSS
9364076202820,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
2706077149764,NAMA,UD PUSPASARI MARYADI,UD PUSPASARI MARYADI (CABANG),OSS
5431331127064,NPWP_VALUE,40.317.491.8-808.949,36.694.206.7-417.870,OSS
3799161850297,NAMA,PT SURYONO TBK,SURYONO TBK (CABANG),OSS
5174444138825,NPWP_VALUE,69.664.185.3-794.676,29.236.396.3-310.677,OSS
5174444138825,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
6871690733821,FLAG_EKSPOR_vs_NIPER,N,918622329.0,OSS (FLAG_EKSPOR)
7557270592501,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
4019395898184,NPWP_VALUE,30.732.190.4-835.314,27073644,OSS
4019395898184,FLAG_EKSPOR_vs_NIPER,N,3667327145.0,OSS (FLAG_EKSPOR)
9013257044148,STATUS_NIB,DICABUT,AKTIF,OSS
9013257044148,FLAG_EKSPOR_vs_NIPER,N,8156540374.0,OSS (FLAG_EKSPOR)
1184487890529,NAMA,PT UTAMA HASANAH (PERSERO) TBK,UTAMA HASANAH (PERSERO) TBK (CABANG),OSS
3130220373540,NAMA,UD HARYANTI,UD HARYANTI (CABANG),OSS
6093371986585,STATUS_NIB,DICABUT,AKTIF,OSS
6093371986585,NPWP_VALUE,09.021.133.1-832.750,60455605,OSS
0615250191779,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
0177591748909,NAMA,PT PERMADI,PERMADI (CABANG),OSS
0162444516961,NPWP_VALUE,27.500.014.3-267.030,03116404,OSS
0162444516961,FLAG_EKSPOR_vs_NIPER,N,9486817586.0,OSS (FLAG_EKSPOR)
2743939191654,NPWP_VALUE,40.605.287.8-024.420,85088773,OSS
2743939191654,FLAG_EKSPOR_vs_NIPER,N,235611730.0,OSS (FLAG_EKSPOR)
0725093330206,NPWP_VALUE,98.560.190.2-013.328,5333838876929,OSS
8666118700749,NPWP_VALUE,98.779.567.9-829.012,225929273937,OSS
7752163592444,NPWP_VALUE,99.363.924.0-461.444,43.213.146.1-470.780,OSS
3291420417939,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
9033313936057,FLAG_EKSPOR_vs_NIPER,N,3285917653.0,OSS (FLAG_EKSPOR)
8277179567858,FLAG_EKSPOR_vs_NIPER,N,263879565.0,OSS (FLAG_EKSPOR)
5743759824813,FLAG_EKSPOR_vs_NIPER,N,4566286800.0,OSS (FLAG_EKSPOR)
5264071491310,NAMA,PERUM WINARSIH PURWANTI,PERUM WINARSIH PURWANTI (CABANG),OSS
5264071491310,FLAG_EKSPOR_vs_NIPER,N,3017214486.0,OSS (FLAG_EKSPOR)
9122276158425,NPWP_VALUE,89.086.089.8-769.891,321615885,OSS
8737480521702,FLAG_EKSPOR_vs_NIPER,N,6456001558.0,OSS (FLAG_EKSPOR)
0475104242584,FLAG_EKSPOR_vs_NIPER,N,1899088756.0,OSS (FLAG_EKSPOR)
4994084772797,NPWP_VALUE,19.523.024.9-893.142,923964123,OSS
1770690533701,NPWP_VALUE,76.648.241.6-232.617,28119958,OSS
6905452190926,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
5468002209764,FLAG_EKSPOR_vs_NIPER,N,7631882824.0,OSS (FLAG_EKSPOR)
8481172251257,NAMA,PT NATSIR (PERSERO) TBK,NATSIR (PERSERO) TBK (CABANG),OSS
8481172251257,FLAG_EKSPOR_vs_NIPER,N,751062857.0,OSS (FLAG_EKSPOR)
9493506177238,FLAG_EKSPOR_vs_NIPER,N,6361882073.0,OSS (FLAG_EKSPOR)
0320224017328,FLAG_EKSPOR_vs_NIPER,N,6210219000.0,OSS (FLAG_EKSPOR)
9404378141195,FLAG_EKSPOR_vs_NIPER,N,2970778587.0,OSS (FLAG_EKSPOR)
7239532791823,NPWP_VALUE,28.838.126.6-497.121,732755543457,OSS
4185016641509,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
3916527730872,FLAG_EKSPOR_vs_NIPER,N,9181915821.0,OSS (FLAG_EKSPOR)
6765172775329,FLAG_EKSPOR_vs_NIPER,N,5931638809.0,OSS (FLAG_EKSPOR)
8445507429828,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
7934859635722,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
3287078961783,NAMA,PT BUDIMAN,BUDIMAN (CABANG),OSS
2601754269883,STATUS_NIB,DICABUT,AKTIF,OSS
2601754269883,NPWP_VALUE,21.061.935.9-588.845,30823901,OSS
2601754269883,FLAG_EKSPOR_vs_NIPER,N,4523656778.0,OSS (FLAG_EKSPOR)
0618456727857,FLAG_EKSPOR_vs_NIPER,N,6554734552.0,OSS (FLAG_EKSPOR)
7651502186459,FLAG_EKSPOR_vs_NIPER,N,4771553904.0,OSS (FLAG_EKSPOR)
2092259739670,NAMA,CV KUSMAWATI PRAKASA,CV KUSMAWATI PRAKASA (CABANG),OSS
2239724843960,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
7993246964928,NPWP_VALUE,75.443.205.8-632.665,66021992,OSS
3005476424944,NAMA,PT HUTASOIT PRAYOGA (PERSERO) TBK,HUTASOIT PRAYOGA (PERSERO) TBK (CABANG),OSS
9178272972136,NPWP_VALUE,78.707.022.8-403.438,25.149.206.6-754.913,OSS
1226941535431,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
9322408407493,STATUS_NIB,DICABUT,AKTIF,OSS
9322408407493,NPWP_VALUE,67.248.271.1-416.143,9993665577864,OSS
9322408407493,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
6318058309769,NAMA,UD NAPITUPULU,UD NAPITUPULU (CABANG),OSS
4433890254712,NPWP_VALUE,60.998.556.0-847.804,406093560,OSS
4433890254712,NAMA,PD PRABOWO,PD PRABOWO (CABANG),OSS
6892685512701,NPWP_VALUE,13.540.732.3-431.057,20.067.553.4-637.164,OSS
6892685512701,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
5414238614509,NPWP_VALUE,39.127.230.8-174.159,938285854,OSS
5414238614509,NAMA,PD PERTIWI IRAWAN TBK,PD PERTIWI IRAWAN TBK (CABANG),OSS
6344556582476,NAMA,PERUM RAMADAN,PERUM RAMADAN (CABANG),OSS
7943193667116,STATUS_NIB,DICABUT,AKTIF,OSS
7943193667116,FLAG_EKSPOR_vs_NIPER,N,9639763287.0,OSS (FLAG_EKSPOR)
7593727513158,FLAG_EKSPOR_vs_NIPER,N,2005396393.0,OSS (FLAG_EKSPOR)
8506967206474,FLAG_EKSPOR_vs_NIPER,N,8790350450.0,OSS (FLAG_EKSPOR)
1600804435835,FLAG_EKSPOR_vs_NIPER,N,5331546953.0,OSS (FLAG_EKSPOR)
4765848854762,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
1976174326417,NAMA,UD PADMASARI,UD PADMASARI (CABANG),OSS
0771872970345,NPWP_VALUE,07.692.381.8-968.863,39.326.556.4-463.695,OSS
0771872970345,FLAG_EKSPOR_vs_NIPER,N,670132158.0,OSS (FLAG_EKSPOR)
4065002356414,NAMA,PT PRATAMA HARTATI,PRATAMA HARTATI (CABANG),OSS
4065002356414,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
0350907861140,NAMA,PT SURYONO SUSANTI,SURYONO SUSANTI (CABANG),OSS
1259543244392,FLAG_EKSPOR_vs_NIPER,N,1137341816.0,OSS (FLAG_EKSPOR)
1672336935107,FLAG_EKSPOR_vs_NIPER,N,6624344120.0,OSS (FLAG_EKSPOR)
1299262361815,NPWP_VALUE,56.607.477.7-416.964,70.981.386.2-964.987,OSS
7552303350123,NPWP_VALUE,21.582.005.0-806.105,28666098,OSS
2212151108809,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
0814528606892,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
9897639160076,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
8511274816269,STATUS_NIB,DICABUT,AKTIF,OSS
8511274816269,NAMA,PERUM PRANOWO HARDIANSYAH,PERUM PRANOWO HARDIANSYAH (CABANG),OSS
8511274816269,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
4028993650031,NAMA,UD SIREGAR TBK,UD SIREGAR TBK (CABANG),OSS
8557797484085,FLAG_EKSPOR_vs_NIPER,N,9385321407.0,OSS (FLAG_EKSPOR)
