no_dok_ekspor,tgl_dok_ekspor,nama_perusahaan,npwp_perusahaan,alamat_perusahaan,nama_barang,hs_code_2d,kode_pelabuhan_ekspor,nama_pelabuhan_ekspor,berat_barang_ton,negara_tujuan,kode_negara_tujuan,nama_kapal,flag_anomali_tonase,flag_anomali_kapal,flag_anomali_kombinasi,selisih_hari_kapal,pt_hs_count,pel_hs_count,hs_neg_count
00509213,2026-01-07 15:00:00,UD Mandala Prayoga,884969653287101,"Jalan PHH. Mustofa No. 049, Magelang, Lampung 88728",Mesin & Peralatan Elektrik,85,IDTPE,Tanjung Perak,48762.21,Singapura,SG,MV RESTU 69,0,1,0,0.16666666666666666,20,66,63
00442760,2026-01-07 21:00:00,PD Pudjiastuti Marbun,489638346578713,"Gg. Joyoboyo No. 3, Sibolga, SU 07151",Bahan Bakar Mineral (Batubara/Minyak),27,IDBEL,Belawan,1936.96,China,CN,MV RESTU 69,0,1,0,0.25,21,80,75
00600766,2026-01-11 07:00:00,PD Manullang Tbk,048281489325288,"Gang Surapati No. 3, Ternate, YO 84895",Mesin & Peralatan Elektrik,85,IDTPE,Tanjung Perak,45835.79,Singapura,SG,MV RESTU 69,0,1,0,0.2916666666666667,16,66,63
00742688,2026-01-12 03:00:00,PT Yulianti,801326773602606,"Jl. Raya Setiabudhi No. 25, Pariaman, JB 08222",Sereal/Beras,10,IDTPP,Tanjung Priok,33466.46,Jepang,JP,MV RESTU 69,0,1,0,0.8333333333333334,13,53,58
00952675,2026-01-12 22:00:00,PT Waskita,513338726247317,"Gang Suniaraja No. 557, Bandar Lampung, DI Yogyakarta 15772",Sereal/Beras,10,IDTPP,Tanjung Priok,4132.5,China,CN,MV RESTU 69,0,1,0,0.7916666666666666,19,53,61
00735580,2026-01-17 12:00:00,UD Mandala Prayoga,884969653287101,"Jl. Kutai No. 1, Ambon, PA 65728",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPE,Tanjung Perak,48393.76,India,IN,MV RESTU 69,0,1,0,1.2083333333333333,18,65,51
00425626,2026-01-24 00:00:00,PD Pudjiastuti Marbun,489638346578713,"Jl. Abdul Muis No. 7, Bitung, Banten 93218",Mesin & Peralatan Elektrik,85,IDBEL,Belawan,25694.66,Singapura,SG,MV RESTU 69,0,1,0,1.3333333333333333,22,54,63
00991385,2026-01-24 13:00:00,PD Prabowo (Persero) Tbk,997376311656670,"Jalan Jayawijaya No. 388, Purwokerto, SU 06980",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPE,Tanjung Perak,24460.81,Singapura,SG,MV RESTU 69,0,1,0,0.5416666666666666,15,65,66
00654166,2026-01-24 21:00:00,PD Pudjiastuti Marbun,489638346578713,"Jalan Ahmad Dahlan No. 17, Ternate, MA 00452",Bahan Bakar Mineral (Batubara/Minyak),27,IDKBU,Kotabaru,37325.28,India,IN,MV RESTU 69,0,1,0,0.3333333333333333,21,72,85
00209512,2026-02-10 13:00:00,UD Mandala Prayoga,884969653287101,"Gg. Rajawali Barat No. 6, Bogor, BT 47113",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPP,Tanjung Priok,26301.87,Singapura,SG,MV RESTU 69,0,1,0,1.4166666666666667,18,57,66
00743829,2026-02-10 18:00:00,PT Yulianti,801326773602606,"Gang Ir. H. Djuanda No. 17, Palu, KB 39724",Mesin & Peralatan Elektrik,85,IDKBU,Kotabaru,13083.43,India,IN,MV RESTU 69,0,1,0,0.20833333333333334,15,66,57
00928780,2026-02-14 11:00:00,PT Melani Hutapea,219136193990916,"Jalan Gegerkalong Hilir No. 90, Palu, JI 77423",Mesin & Peralatan Elektrik,85,IDTPP,Tanjung Priok,6414.58,Singapura,SG,MV RESTU 69,0,1,0,0.625,19,52,63
00270637,2026-02-21 14:00:00,CV Zulaika Anggraini,916697848018451,"Gang Sukabumi No. 7, Makassar, Kalimantan Barat 45264",Sereal/Beras,10,IDTPE,Tanjung Perak,4729.59,Singapura,SG,MV RESTU 69,0,1,0,1.0833333333333333,12,66,49
00905107,2026-02-26 05:00:00,PD Manullang Tbk,048281489325288,"Gang Kendalsari No. 928, Makassar, Papua 59710",Mesin & Peralatan Elektrik,85,IDTPE,Tanjung Perak,38191.66,China,CN,MV RESTU 69,0,1,0,1.125,16,66,70
00722257,2026-02-26 10:00:00,PT Sirait Damanik,983930103105183,"Gang H.J Maemunah No. 7, Cimahi, NT 28728",Sereal/Beras,10,IDBEL,Belawan,2630.01,China,CN,MV RESTU 69,0,1,0,0.20833333333333334,18,58,61
00336411,2026-01-03 21:00:00,Perum Saptono Mustofa,513542784980841,"Gg. Joyoboyo No. 265, Kota Administrasi Jakarta Barat, Jawa Barat 59980",Bahan Bakar Mineral (Batubara/Minyak),27,IDTPE,Tanjung Perak,16384.15,China,CN,MV TINA 23,0,1,0,0.4166666666666667,24,68,75
00996220,2026-01-04 18:00:00,PT Melani Hutapea,219136193990916,"Gg. Gardujati No. 38, Kupang, MA 44309",Lemak & Minyak Hewani/Nabati (CPO),15,IDBEL,Belawan,29478.15,China,CN,MV TINA 23,0,1,0,0.875,17,66,61
00554811,2026-01-05 19:00:00,PD Manullang Tbk,048281489325288,"Gang Dipenogoro No. 0, Subulussalam, DI Yogyakarta 71717",Sereal/Beras,10,IDTPP,Tanjung Priok,5785.44,Jepang,JP,MV TINA 23,0,1,0,1.0416666666666667,20,53,58
00383292,2026-01-09 08:00:00,PD Suwarno Tbk,872343098050097,"Gg. Pasirkoja No. 50, Bukittinggi, Sumatera Selatan 07711",Bahan Bakar Mineral (Batubara/Minyak),27,IDBEL,Belawan,1825.03,China,CN,MV TINA 23,0,1,0,0.5416666666666666,21,80,75
00379425,2026-01-09 13:00:00,PT Sirait Damanik,983930103105183,"Gg. Kapten Muslihat No. 74, Magelang, Banten 59230",Mesin & Peralatan Elektrik,85,IDKBU,Kotabaru,25237.76,Jepang,JP,MV TINA 23,0,1,0,0.20833333333333334,13,66,48
00833029,2026-01-10 06:00:00,PT Sirait Damanik,983930103105183,"Jalan Cikapayang No. 399, Payakumbuh, SS 14057",Sereal/Beras,10,IDTPE,Tanjung Perak,45183.86,Jepang,JP,MV TINA 23,0,1,0,0.7083333333333334,18,66,58
00889672,2026-01-11 04:00:00,UD Mandala Prayoga,884969653287101,"Gang Wonoayu No. 35, Bukittinggi, Bengkulu 21442",Mesin & Peralatan Elektrik,85,IDTPE,Tanjung Perak,10638.9,Singapura,SG,MV TINA 23,0,1,0,0.9166666666666666,20,66,63
00702627,2026-01-12 08:00:00,Perum Sinaga,701543039117182,"Jl. Sadang Serang No. 523, Depok, RI 50791",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPP,Tanjung Priok,41263.14,China,CN,MV TINA 23,0,1,0,1.1666666666666667,16,57,61
00845219,2026-01-13 12:00:00,UD Putra Tbk,346247510799118,"Gg. Cikapayang No. 83, Serang, Sulawesi Tengah 79110",Bahan Bakar Mineral (Batubara/Minyak),27,IDBEL,Belawan,26909.87,India,IN,MV TINA 23,0,1,0,1.1666666666666667,20,80,85
00470216,2026-01-14 04:00:00,UD Mandala Prayoga,884969653287101,"Gang Jamika No. 4, Tasikmalaya, ST 22294",Bahan Bakar Mineral (Batubara/Minyak),27,IDTPE,Tanjung Perak,26822.03,China,CN,MV TINA 23,0,1,0,0.6666666666666666,15,68,75
00747696,2026-01-14 15:00:00,PT Sirait Damanik,983930103105183,"Jl. Rungkut Industri No. 808, Jambi, Papua 30523",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPP,Tanjung Priok,11887.55,Jepang,JP,MV TINA 23,0,1,0,0.4583333333333333,15,57,56
00858745,2026-01-14 17:00:00,CV Zulaika Anggraini,916697848018451,"Gang Kapten Muslihat No. 1, Kupang, Kalimantan Selatan 89802",Sereal/Beras,10,IDBEL,Belawan,48996.18,Jepang,JP,MV TINA 23,0,1,0,0.08333333333333333,12,58,58
00622081,2026-01-16 06:00:00,PT Melani Hutapea,219136193990916,"Jl. Yos Sudarso No. 7, Lhokseumawe, SB 16873",Sereal/Beras,10,IDTPP,Tanjung Priok,9836.6,India,IN,MV TINA 23,0,1,0,1.5416666666666667,21,53,64
00376596,2026-01-17 13:00:00,Perum Sinaga,701543039117182,"Gg. KH Amin Jasuta No. 465, Subulussalam, JK 31290",Lemak & Minyak Hewani/Nabati (CPO),15,IDBEL,Belawan,6429.48,India,IN,MV TINA 23,0,1,0,1.2916666666666667,16,66,51
00465367,2026-01-30 14:00:00,CV Zulaika Anggraini,916697848018451,"Jalan Gardujati No. 19, Manado, Kalimantan Selatan 60331",Lemak & Minyak Hewani/Nabati (CPO),15,IDKBU,Kotabaru,19920.76,Singapura,SG,MV TINA 23,0,1,0,0.041666666666666664,11,46,66
00780497,2026-02-05 02:00:00,PD Suwarno Tbk,872343098050097,"Jalan Soekarno Hatta No. 924, Payakumbuh, Nusa Tenggara Timur 36668",Lemak & Minyak Hewani/Nabati (CPO),15,IDKBU,Kotabaru,45633.2,Jepang,JP,MV TINA 23,0,1,0,0.9166666666666666,14,46,56
00216869,2026-02-06 03:00:00,UD Mandala Prayoga,884969653287101,"Jl. Dr. Djunjunan No. 799, Batam, Kalimantan Selatan 56519",Mesin & Peralatan Elektrik,85,IDKBU,Kotabaru,14551.57,Jepang,JP,MV TINA 23,0,1,0,1.0416666666666667,20,66,48
00464995,2026-02-06 06:00:00,PT Yulianti,801326773602606,"Jl. Antapani Lama No. 166, Pematangsiantar, Kalimantan Selatan 26448",Sereal/Beras,10,IDTPE,Tanjung Perak,2087.5,India,IN,MV TINA 23,0,1,0,0.125,13,66,64
00408446,2026-02-12 14:00:00,PT Melani Hutapea,219136193990916,"Gg. Kapten Muslihat No. 292, Bengkulu, BA 72453",Mesin & Peralatan Elektrik,85,IDKBU,Kotabaru,27011.13,Jepang,JP,MV TINA 23,0,1,0,0.3333333333333333,19,66,48
00377348,2026-02-13 12:00:00,CV Zulaika Anggraini,916697848018451,"Jl. Erlangga No. 094, Bekasi, KS 28403",Lemak & Minyak Hewani/Nabati (CPO),15,IDBEL,Belawan,8185.18,Singapura,SG,MV TINA 23,0,1,0,0.9166666666666666,11,66,66
00263256,2026-02-17 21:00:00,Perum Sinaga,701543039117182,"Jalan Rungkut Industri No. 0, Metro, DKI Jakarta 58108",Lemak & Minyak Hewani/Nabati (CPO),15,IDBEL,Belawan,47195.5,Jepang,JP,MV TINA 23,0,1,0,1.875,16,66,56
00376876,2026-02-21 23:00:00,PD Pudjiastuti Marbun,489638346578713,"Gang Medokan Ayu No. 7, Solok, DI Yogyakarta 43161",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPP,Tanjung Priok,15129.11,Jepang,JP,MV TINA 23,0,1,0,0.75,15,57,56
00371154,2026-02-26 06:00:00,PD Suwarno Tbk,872343098050097,"Jl. Rungkut Industri No. 28, Cirebon, YO 28506",Bahan Bakar Mineral (Batubara/Minyak),27,IDTPP,Tanjung Priok,22165.95,India,IN,MV TINA 23,0,1,0,0.041666666666666664,21,75,85
00751167,2026-02-28 02:00:00,PT Pradipta (Persero) Tbk,647525534192832,"Gg. Lembong No. 884, Tomohon, JI 08943",Sereal/Beras,27,IDTPP,Tanjung Priok,46896.34,China,CN,MV TINA 23,0,1,0,1.8333333333333333,60,75,75
00727001,2026-01-06 19:00:00,Perum Saptono Mustofa,513542784980841,"Gg. Kapten Muslihat No. 7, Palembang, DI Yogyakarta 98482",Bahan Bakar Mineral (Batubara/Minyak),27,IDBEL,Belawan,27115.34,India,IN,MV VEGA 18,0,1,0,1.8333333333333333,24,80,85
00867582,2026-01-07 14:00:00,UD Mandala Prayoga,884969653287101,"Gang Astana Anyar No. 767, Cirebon, Aceh 14473",Mesin & Peralatan Elektrik,85,IDTPP,Tanjung Priok,27533.06,China,CN,MV VEGA 18,0,1,0,0.7916666666666666,20,52,70
00588143,2026-01-07 16:00:00,PD Manullang Tbk,048281489325288,"Gang Pelajar Pejuang No. 51, Semarang, KB 73741",Mesin & Peralatan Elektrik,85,IDKBU,Kotabaru,42404.19,Singapura,SG,MV VEGA 18,0,1,0,0.08333333333333333,16,66,63
00711999,2026-01-08 17:00:00,PD Manullang Tbk,048281489325288,"Jalan Gegerkalong Hilir No. 0, Langsa, PB 76604",Bahan Bakar Mineral (Batubara/Minyak),27,IDBEL,Belawan,7780.8,Singapura,SG,MV VEGA 18,0,1,0,1.0416666666666667,12,80,69
00582457,2026-01-09 03:00:00,PT Melani Hutapea,219136193990916,"Jalan Suniaraja No. 27, Manado, SS 46634",Sereal/Beras,10,IDBEL,Belawan,41064.42,China,CN,MV VEGA 18,0,1,0,0.4166666666666667,21,58,61
00865107,2026-01-15 03:00:00,PT Yulianti,801326773602606,"Jl. Rajawali Timur No. 09, Tegal, JB 45623",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPP,Tanjung Priok,9772.08,Singapura,SG,MV VEGA 18,0,1,0,0.9166666666666666,20,57,66
00574881,2026-01-15 21:00:00,PD Pudjiastuti Marbun,489638346578713,"Gg. Merdeka No. 949, Semarang, Sulawesi Barat 86780",Sereal/Beras,10,IDTPE,Tanjung Perak,30473.72,Singapura,SG,MV VEGA 18,0,1,0,0.75,17,66,49
00238984,2026-01-17 05:00:00,PT Yulianti,801326773602606,"Gang Tubagus Ismail No. 5, Malang, BB 74417",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPE,Tanjung Perak,47151.11,China,CN,MV VEGA 18,0,1,0,1.3333333333333333,20,65,61
00381692,2026-01-17 15:00:00,PT Waskita,513338726247317,"Gang Suryakencana No. 31, Ternate, Kalimantan Barat 86814",Sereal/Beras,10,IDTPP,Tanjung Priok,21923.41,China,CN,MV VEGA 18,0,1,0,0.4166666666666667,19,53,61
00417280,2026-01-18 05:00:00,PT Pradipta (Persero) Tbk,647525534192832,"Jl. Pasteur No. 47, Batam, Jawa Timur 46471",Bahan Bakar Mineral (Batubara/Minyak),27,IDTPP,Tanjung Priok,10613.49,India,IN,MV VEGA 18,0,1,0,0.5833333333333334,60,75,85
00265128,2026-01-19 03:00:00,PT Waskita,513338726247317,"Gg. Jayawijaya No. 0, Samarinda, Papua Barat 22395",Mesin & Peralatan Elektrik,85,IDKBU,Kotabaru,1182.98,India,IN,MV VEGA 18,0,1,0,0.9166666666666666,13,66,57
00763021,2026-01-19 20:00:00,PD Pudjiastuti Marbun,489638346578713,"Gg. Rawamangun No. 7, Bima, SN 62028",Mesin & Peralatan Elektrik,85,IDKBU,Kotabaru,963.63,India,IN,MV VEGA 18,0,1,0,0.7083333333333334,22,66,57
00486577,2026-01-21 11:00:00,PT Yulianti,801326773602606,"Jalan Peta No. 27, Kupang, Sulawesi Selatan 66170",Bahan Bakar Mineral (Batubara/Minyak),27,IDBEL,Belawan,28203.18,India,IN,MV VEGA 18,0,1,0,1.625,15,80,85
00397314,2026-01-21 15:00:00,PT Yulianti,801326773602606,"Jalan Tebet Barat Dalam No. 894, Ambon, SN 56641",Mesin & Peralatan Elektrik,85,IDBEL,Belawan,40107.91,Singapura,SG,MV VEGA 18,0,1,0,0.16666666666666666,15,54,63
00976503,2026-01-29 10:00:00,PT Yulianti,801326773602606,"Gang Surapati No. 1, Cilegon, KU 52291",Mesin & Peralatan Elektrik,85,IDTPP,Tanjung Priok,48799.66,China,CN,MV VEGA 18,0,1,0,0.0,15,52,70
00793799,2026-02-07 01:00:00,UD Putra Tbk,346247510799118,"Jalan Rajiman No. 9, Serang, Maluku 96105",Sereal/Beras,10,IDKBU,Kotabaru,38555.16,China,CN,MV VEGA 18,0,1,0,1.0,18,56,61
00865764,2026-02-23 13:00:00,PT Yulianti,801326773602606,"Gang Rungkut Industri No. 48, Blitar, Sumatera Barat 72934",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPP,Tanjung Priok,8207.25,India,IN,MV VEGA 18,0,1,0,0.5833333333333334,20,57,51
00410556,2026-02-23 15:00:00,PD Pudjiastuti Marbun,489638346578713,"Jalan W.R. Supratman No. 8, Pariaman, Sumatera Barat 60930",Mesin & Peralatan Elektrik,85,IDTPE,Tanjung Perak,18718.39,India,IN,MV VEGA 18,0,1,0,0.08333333333333333,22,66,57
00713461,2026-02-24 00:00:00,UD Putra Tbk,346247510799118,"Jalan Bangka Raya No. 9, Pangkalpinang, Sulawesi Tengah 38721",Mesin & Peralatan Elektrik,85,IDKBU,Kotabaru,5000.0,China,CN,MV VEGA 18,0,1,0,0.375,14,66,70
00526570,2026-02-25 09:00:00,PT Melani Hutapea,219136193990916,"Gang Moch. Ramdan No. 3, Cirebon, Papua Barat 10941",Mesin & Peralatan Elektrik,85,IDTPP,Tanjung Priok,35510.64,China,CN,MV VEGA 18,0,1,0,1.375,19,52,70
00376832,2026-02-26 04:00:00,PD Saputra Uyainah (Persero) Tbk,503056413953767,"Jalan M.T Haryono No. 8, Tidore Kepulauan, RI 03761",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPE,Tanjung Perak,30621.42,Jepang,JP,MV VEGA 18,0,1,0,0.7916666666666666,18,65,56
00266299,2026-02-26 23:00:00,Perum Saptono Mustofa,513542784980841,"Jalan Gedebage Selatan No. 4, Pontianak, Sulawesi Barat 39019",Sereal/Beras,10,IDTPE,Tanjung Perak,26850.68,India,IN,MV VEGA 18,0,1,0,0.7916666666666666,25,66,64
00829970,2026-02-27 09:00:00,PT Yulianti,801326773602606,"Gg. Kebonjati No. 4, Bogor, Riau 94439",Mesin & Peralatan Elektrik,85,IDKBU,Kotabaru,36017.48,Jepang,JP,MV VEGA 18,0,1,0,0.4166666666666667,15,66,48
00401817,2026-02-28 05:00:00,PD Suwarno Tbk,872343098050097,"Jalan Gegerkalong Hilir No. 704, Batam, Gorontalo 80466",Lemak & Minyak Hewani/Nabati (CPO),15,IDBEL,Belawan,3148.62,China,CN,MV VEGA 18,0,1,0,0.8333333333333334,14,66,61
00978603,2026-03-02 10:00:00,PD Saputra Uyainah (Persero) Tbk,503056413953767,"Gang Stasiun Wonokromo No. 0, Samarinda, NB 12405",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPE,Tanjung Perak,28959.54,Singapura,SG,MV VEGA 18,0,1,0,0.041666666666666664,18,65,66
