no_dok_ekspor,tgl_dok_ekspor,nama_perusahaan,npwp_perusahaan,alamat_perusahaan,nama_barang,hs_code_2d,kode_pelabuhan_ekspor,nama_pelabuhan_ekspor,berat_barang_ton,negara_tujuan,kode_negara_tujuan,nama_kapal,flag_anomali_tonase,flag_anomali_kapal,flag_anomali_kombinasi,selisih_hari_kapal,pt_hs_count,pel_hs_count,hs_neg_count
00435702,2026-01-06 14:00:00,CV Zulaika Anggraini,916697848018451,"Gang Jakarta No. 00, Malang, LA 80774",Mesin & Peralatan Elektrik,85,IDTPE,Tanjung Perak,34667.04,China,CN,MV MAMAN 74,0,0,0,3.2083333333333335,20,66,70
00891468,2026-01-06 17:00:00,PD Prabowo (Persero) Tbk,997376311656670,"Jl. Sukajadi No. 5, Kupang, SN 98931",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPE,Tanjung Perak,34453.52,Singapura,SG,MV MAMAN 74,0,1,0,0.125,15,65,66
00757104,2026-01-11 07:00:00,UD Putra Tbk,346247510799118,"Gang Rawamangun No. 72, Ternate, PB 02562",Lemak & Minyak Hewani/Nabati (CPO),15,IDBEL,Belawan,41977.18,India,IN,MV MAMAN 74,0,0,0,4.583333333333333,21,66,51
00163301,2026-01-11 15:00:00,PD Pudjiastuti Marbun,489638346578713,"Jalan Pacuan Kuda No. 9, Bau-Bau, Maluku Utara 90705",Mesin & Peralatan Elektrik,85,IDTPE,Tanjung Perak,17356.11,Jepang,JP,MV MAMAN 74,0,1,0,0.3333333333333333,22,66,48
00745728,2026-01-13 09:00:00,PT Waskita,513338726247317,"Jalan Cikutra Barat No. 5, Bandar Lampung, Bengkulu 61526",Bahan Bakar Mineral (Batubara/Minyak),27,IDTPE,Tanjung Perak,47981.31,India,IN,MV MAMAN 74,0,1,0,1.75,14,68,85
00372534,2026-01-13 14:00:00,PT Waskita,513338726247317,"Jl. M.H Thamrin No. 449, Tasikmalaya, Nusa Tenggara Barat 48740",Mesin & Peralatan Elektrik,85,IDBEL,Belawan,21047.26,Singapura,SG,MV MAMAN 74,0,1,0,0.20833333333333334,13,54,63
00880996,2026-01-15 03:00:00,UD Putra Tbk,346247510799118,"Jl. Otto Iskandardinata No. 73, Banjar, Maluku Utara 16484",Sereal/Beras,10,IDTPE,Tanjung Perak,5987.8,China,CN,MV MAMAN 74,0,1,0,1.5416666666666667,18,66,61
00125003,2026-01-16 21:00:00,PT Waskita,513338726247317,"Jl. Cikapayang No. 5, Gorontalo, SN 59701",Sereal/Beras,10,IDKBU,Kotabaru,40176.18,India,IN,MV MAMAN 74,0,1,0,1.75,19,56,64
00205320,2026-01-16 23:00:00,Perum Sinaga,701543039117182,"Gg. PHH. Mustofa No. 107, Cilegon, SG 77262",Mesin & Peralatan Elektrik,85,IDTPE,Tanjung Perak,22871.45,Jepang,JP,MV MAMAN 74,0,1,0,0.08333333333333333,13,66,48
00360830,2026-01-18 04:00:00,PD Suwarno Tbk,872343098050097,"Jl. Medokan Ayu No. 3, Lhokseumawe, AC 13171",Bahan Bakar Mineral (Batubara/Minyak),27,IDTPP,Tanjung Priok,22374.31,India,IN,MV MAMAN 74,0,1,0,1.2083333333333333,21,75,85
00335803,2026-01-18 13:00:00,Perum Sinaga,701543039117182,"Gg. Tebet Barat Dalam No. 20, Tangerang, GO 78112",Bahan Bakar Mineral (Batubara/Minyak),27,IDBEL,Belawan,45790.77,China,CN,MV MAMAN 74,0,1,0,0.375,18,80,75
00876623,2026-01-19 04:00:00,PT Waskita,513338726247317,"Jalan Stasiun Wonokromo No. 6, Kota Administrasi Jakarta Pusat, JT 19254",Sereal/Beras,10,IDBEL,Belawan,47301.43,Singapura,SG,MV MAMAN 74,0,1,0,0.625,19,58,49
00340733,2026-01-22 00:00:00,PD Manullang Tbk,048281489325288,"Jl. Waringin No. 68, Bogor, Aceh 77425",Lemak & Minyak Hewani/Nabati (CPO),15,IDBEL,Belawan,41990.67,Jepang,JP,MV MAMAN 74,0,0,0,2.8333333333333335,24,66,56
00171820,2026-01-26 23:00:00,PT Sirait Damanik,983930103105183,"Gang S. Parman No. 1, Tarakan, LA 95137",Bahan Bakar Mineral (Batubara/Minyak),27,IDTPP,Tanjung Priok,15362.8,India,IN,MV MAMAN 74,0,0,0,4.958333333333333,20,75,85
00372670,2026-01-28 04:00:00,PT Yulianti,801326773602606,"Gang Joyoboyo No. 797, Semarang, SN 20878",Bahan Bakar Mineral (Batubara/Minyak),27,IDBEL,Belawan,37854.38,Singapura,SG,MV MAMAN 74,0,1,0,1.2083333333333333,15,80,69
00681419,2026-01-28 11:00:00,Perum Sinaga,701543039117182,"Jalan Pasteur No. 679, Parepare, SN 51221",Bahan Bakar Mineral (Batubara/Minyak),27,IDTPE,Tanjung Perak,40142.47,Singapura,SG,MV MAMAN 74,0,1,0,0.2916666666666667,18,68,69
00785231,2026-01-28 19:00:00,PD Manullang Tbk,048281489325288,"Gang Cikutra Timur No. 3, Meulaboh, SU 98554",Lemak & Minyak Hewani/Nabati (CPO),15,IDBEL,Belawan,26633.02,India,IN,MV MAMAN 74,0,1,0,0.3333333333333333,24,66,51
00692202,2026-01-30 22:00:00,PD Pudjiastuti Marbun,489638346578713,"Jalan Sadang Serang No. 26, Kotamobagu, Maluku 70462",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPP,Tanjung Priok,15112.46,Singapura,SG,MV MAMAN 74,0,0,0,2.125,15,57,66
00546201,2026-02-03 19:00:00,PD Suwarno Tbk,872343098050097,"Gg. Raya Setiabudhi No. 8, Banjarbaru, NT 97413",Mesin & Peralatan Elektrik,85,IDTPE,Tanjung Perak,42621.04,China,CN,MV MAMAN 74,0,0,0,3.875,22,66,70
00793778,2026-02-04 01:00:00,PD Saputra Uyainah (Persero) Tbk,503056413953767,"Gang Sukabumi No. 7, Tomohon, Nusa Tenggara Barat 79071",Lemak & Minyak Hewani/Nabati (CPO),15,IDBEL,Belawan,15675.55,Jepang,JP,MV MAMAN 74,0,1,0,0.25,18,66,56
00816627,2026-02-06 03:00:00,PD Pudjiastuti Marbun,489638346578713,"Jalan Pacuan Kuda No. 913, Palembang, MU 26368",Bahan Bakar Mineral (Batubara/Minyak),27,IDBEL,Belawan,4110.89,Singapura,SG,MV MAMAN 74,0,0,0,2.0833333333333335,21,80,69
00333805,2026-02-08 00:00:00,PD Saputra Uyainah (Persero) Tbk,503056413953767,"Gang Rajiman No. 91, Bandung, JA 92364",Bahan Bakar Mineral (Batubara/Minyak),27,IDTPP,Tanjung Priok,17125.26,Singapura,SG,MV MAMAN 74,0,1,0,1.875,18,75,69
00220240,2026-02-09 11:00:00,PD Suwarno Tbk,872343098050097,"Jalan Antapani Lama No. 22, Jayapura, Kepulauan Bangka Belitung 46657",Bahan Bakar Mineral (Batubara/Minyak),27,IDKBU,Kotabaru,24349.42,India,IN,MV MAMAN 74,0,1,0,1.4583333333333333,21,72,85
00460621,2026-02-12 13:00:00,PD Prabowo (Persero) Tbk,997376311656670,"Jalan KH Amin Jasuta No. 4, Sorong, MA 82992",Sereal/Beras,10,IDTPE,Tanjung Perak,11406.96,Singapura,SG,MV MAMAN 74,0,0,0,3.0833333333333335,16,66,49
00734236,2026-02-12 20:00:00,PT Melani Hutapea,219136193990916,"Jalan Ahmad Yani No. 51, Cimahi, Banten 96498",Mesin & Peralatan Elektrik,85,IDTPE,Tanjung Perak,16515.67,Jepang,JP,MV MAMAN 74,0,1,0,0.2916666666666667,19,66,48
00730712,2026-02-13 01:00:00,PT Melani Hutapea,219136193990916,"Gang HOS. Cokroaminoto No. 50, Sukabumi, Lampung 35533",Sereal/Beras,10,IDTPP,Tanjung Priok,42395.0,India,IN,MV MAMAN 74,0,1,0,0.20833333333333334,21,53,64
00293213,2026-02-13 19:00:00,PD Prabowo (Persero) Tbk,997376311656670,"Gang Jamika No. 707, Ambon, KI 79337",Sereal/Beras,10,IDKBU,Kotabaru,39542.25,China,CN,MV MAMAN 74,0,1,0,0.75,16,56,61
00264127,2026-02-13 22:00:00,PT Melani Hutapea,219136193990916,"Jalan Otto Iskandardinata No. 66, Subulussalam, Gorontalo 44856",Sereal/Beras,10,IDTPE,Tanjung Perak,2337.67,China,CN,MV MAMAN 74,0,1,0,0.125,21,66,61
00191312,2026-02-18 01:00:00,PT Yulianti,801326773602606,"Jl. HOS. Cokroaminoto No. 141, Surabaya, NB 96222",Bahan Bakar Mineral (Batubara/Minyak),27,IDTPP,Tanjung Priok,3558.76,China,CN,MV MAMAN 74,0,0,0,4.125,15,75,75
00146582,2026-02-22 13:00:00,PD Suwarno Tbk,872343098050097,"Gang Ahmad Dahlan No. 669, Kendari, SR 48355",Mesin & Peralatan Elektrik,85,IDBEL,Belawan,6017.8,China,CN,MV MAMAN 74,0,0,0,4.5,22,54,70
00371702,2026-02-26 07:00:00,UD Mandala Prayoga,884969653287101,"Gg. Pacuan Kuda No. 35, Palu, MU 37651",Bahan Bakar Mineral (Batubara/Minyak),27,IDTPP,Tanjung Priok,14014.68,India,IN,MV MAMAN 74,0,0,0,3.75,15,75,85
00409951,2026-03-02 01:00:00,PD Manullang Tbk,048281489325288,"Gg. Pelajar Pejuang No. 607, Semarang, Sulawesi Tenggara 43734",Bahan Bakar Mineral (Batubara/Minyak),27,IDBEL,Belawan,2120.02,Singapura,SG,MV MAMAN 74,0,0,0,3.75,12,80,69
00995997,2026-01-02 05:00:00,CV Zulaika Anggraini,916697848018451,"Gang Kutai No. 785, Lubuklinggau, SN 34257",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPE,Tanjung Perak,1366.03,India,IN,MV MUNI 18,0,0,0,,11,65,51
00429078,2026-01-02 09:00:00,PD Manullang Tbk,048281489325288,"Gang Veteran No. 04, Batam, BA 85695",Mesin & Peralatan Elektrik,85,IDTPP,Tanjung Priok,553.33,Singapura,SG,MV MUNI 18,0,1,0,0.16666666666666666,16,52,63
00774240,2026-01-02 11:00:00,PD Pudjiastuti Marbun,489638346578713,"Gg. Pasteur No. 4, Malang, Kalimantan Tengah 02891",Sereal/Beras,10,IDKBU,Kotabaru,12217.32,Jepang,JP,MV MUNI 18,0,1,0,0.08333333333333333,17,56,58
00272388,2026-01-06 01:00:00,PT Pradipta (Persero) Tbk,647525534192832,"Gang Peta No. 88, Cilegon, Kalimantan Selatan 40758",Bahan Bakar Mineral (Batubara/Minyak),27,IDBEL,Belawan,40764.94,Jepang,JP,MV MUNI 18,0,0,0,3.5833333333333335,60,80,66
00928624,2026-01-08 22:00:00,PD Manullang Tbk,048281489325288,"Gang Kapten Muslihat No. 46, Ambon, SR 00258",Sereal/Beras,10,IDTPE,Tanjung Perak,30025.42,India,IN,MV MUNI 18,0,0,0,2.875,20,66,64
00162936,2026-01-09 07:00:00,PT Yulianti,801326773602606,"Jalan Erlangga No. 9, Padangpanjang, Sulawesi Utara 39187",Sereal/Beras,10,IDTPE,Tanjung Perak,48601.8,Singapura,SG,MV MUNI 18,0,1,0,0.375,13,66,49
00436515,2026-01-12 22:00:00,PT Melani Hutapea,219136193990916,"Jalan Bangka Raya No. 20, Padang Sidempuan, KI 25366",Lemak & Minyak Hewani/Nabati (CPO),15,IDBEL,Belawan,27897.37,China,CN,MV MUNI 18,0,0,0,3.625,17,66,61
00294919,2026-01-13 07:00:00,PD Pudjiastuti Marbun,489638346578713,"Jalan Moch. Ramdan No. 5, Binjai, Maluku Utara 86863",Sereal/Beras,10,IDKBU,Kotabaru,1550.78,Jepang,JP,MV MUNI 18,0,1,0,0.375,17,56,58
00764567,2026-01-15 02:00:00,Perum Sinaga,701543039117182,"Gg. Moch. Toha No. 6, Singkawang, RI 96262",Mesin & Peralatan Elektrik,85,IDBEL,Belawan,9343.86,Jepang,JP,MV MUNI 18,0,1,0,1.7916666666666667,13,54,48
00613615,2026-01-15 09:00:00,PD Pudjiastuti Marbun,489638346578713,"Gg. Raya Ujungberung No. 09, Manado, BT 32181",Lemak & Minyak Hewani/Nabati (CPO),15,IDKBU,Kotabaru,11672.37,Singapura,SG,MV MUNI 18,0,1,0,0.2916666666666667,15,46,66
00893703,2026-01-15 15:00:00,PD Prabowo (Persero) Tbk,997376311656670,"Gang Rawamangun No. 183, Bogor, Sulawesi Utara 22091",Sereal/Beras,10,IDBEL,Belawan,47480.78,Singapura,SG,MV MUNI 18,0,1,0,0.25,16,58,49
00345698,2026-01-17 16:00:00,PD Prabowo (Persero) Tbk,997376311656670,"Gg. Pacuan Kuda No. 6, Salatiga, BE 08186",Mesin & Peralatan Elektrik,85,IDBEL,Belawan,6421.86,China,CN,MV MUNI 18,0,0,0,2.0416666666666665,19,54,70
00505835,2026-01-20 09:00:00,PD Saputra Uyainah (Persero) Tbk,503056413953767,"Gang Pasir Koja No. 140, Meulaboh, NB 44271",Mesin & Peralatan Elektrik,85,IDTPE,Tanjung Perak,19209.06,Singapura,SG,MV MUNI 18,0,0,0,2.7083333333333335,16,66,63
00489396,2026-01-22 05:00:00,PD Manullang Tbk,048281489325288,"Jl. Cikutra Timur No. 9, Singkawang, Jawa Timur 53269",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPE,Tanjung Perak,13310.29,Singapura,SG,MV MUNI 18,0,1,0,1.8333333333333333,24,65,66
00590474,2026-01-22 13:00:00,PD Suwarno Tbk,872343098050097,"Gang Rawamangun No. 120, Mataram, Maluku Utara 11002",Sereal/Beras,10,IDBEL,Belawan,7605.09,Singapura,SG,MV MUNI 18,0,1,0,0.3333333333333333,14,58,49
00833231,2026-01-25 17:00:00,PD Pudjiastuti Marbun,489638346578713,"Gang Pacuan Kuda No. 016, Cirebon, Sumatera Utara 08317",Bahan Bakar Mineral (Batubara/Minyak),27,IDTPE,Tanjung Perak,31060.83,India,IN,MV MUNI 18,0,0,0,3.1666666666666665,21,68,85
00595459,2026-01-26 18:00:00,PD Pudjiastuti Marbun,489638346578713,"Gang Moch. Ramdan No. 502, Bitung, PB 73607",Sereal/Beras,10,IDTPE,Tanjung Perak,47456.3,Singapura,SG,MV MUNI 18,0,1,0,1.0416666666666667,17,66,49
00821223,2026-01-26 22:00:00,Perum Sinaga,701543039117182,"Gg. Stasiun Wonokromo No. 65, Dumai, BT 73095",Mesin & Peralatan Elektrik,85,IDBEL,Belawan,8053.61,Singapura,SG,MV MUNI 18,0,1,0,0.16666666666666666,13,54,63
00422174,2026-01-31 09:00:00,PD Manullang Tbk,048281489325288,"Jl. Tubagus Ismail No. 817, Jayapura, Lampung 30091",Sereal/Beras,10,IDTPP,Tanjung Priok,11842.8,Jepang,JP,MV MUNI 18,0,0,0,4.458333333333333,20,53,58
00684839,2026-02-01 06:00:00,PT Yulianti,801326773602606,"Jl. Tubagus Ismail No. 8, Tanjungpinang, MU 33945",Mesin & Peralatan Elektrik,85,IDTPE,Tanjung Perak,8686.27,Jepang,JP,MV MUNI 18,0,1,0,0.875,15,66,48
00421070,2026-02-02 23:00:00,UD Mandala Prayoga,884969653287101,"Jl. Pacuan Kuda No. 6, Parepare, SB 49160",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPE,Tanjung Perak,4519.08,India,IN,MV MUNI 18,0,1,0,1.7083333333333333,18,65,51
00156967,2026-02-03 03:00:00,PT Pradipta (Persero) Tbk,647525534192832,"Gang Cikutra Timur No. 43, Sungai Penuh, Papua Barat 04502",Bahan Bakar Mineral (Batubara/Minyak),27,IDBEL,Belawan,37377.65,Singapura,SG,MV MUNI 18,0,1,0,0.16666666666666666,60,80,69
00644746,2026-02-04 00:00:00,Perum Saptono Mustofa,513542784980841,"Gg. BKR No. 17, Probolinggo, JK 31765",Mesin & Peralatan Elektrik,85,IDTPP,Tanjung Priok,17742.38,China,CN,MV MUNI 18,0,1,0,0.875,16,52,70
00196354,2026-02-05 10:00:00,PD Suwarno Tbk,872343098050097,"Jalan Ahmad Dahlan No. 850, Bandung, SS 87495",Bahan Bakar Mineral (Batubara/Minyak),27,IDKBU,Kotabaru,49818.24,Jepang,JP,MV MUNI 18,0,1,0,1.4166666666666667,21,72,66
00217291,2026-02-05 18:00:00,PD Prabowo (Persero) Tbk,997376311656670,"Gg. Pasirkoja No. 17, Kendari, Kalimantan Tengah 96292",Sereal/Beras,10,IDTPE,Tanjung Perak,803.73,India,IN,MV MUNI 18,0,1,0,0.3333333333333333,16,66,64
00271110,2026-02-06 03:00:00,PD Suwarno Tbk,872343098050097,"Jalan HOS. Cokroaminoto No. 8, Palangkaraya, KT 54743",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPE,Tanjung Perak,15150.85,India,IN,MV MUNI 18,0,1,0,0.375,14,65,51
00286107,2026-02-07 20:00:00,Perum Saptono Mustofa,513542784980841,"Gang Rungkut Industri No. 0, Madiun, Gorontalo 62983",Mesin & Peralatan Elektrik,85,IDTPE,Tanjung Perak,18706.68,China,CN,MV MUNI 18,0,1,0,1.7083333333333333,16,66,70
00586869,2026-02-15 01:00:00,PT Melani Hutapea,219136193990916,"Jalan BKR No. 8, Singkawang, Jawa Timur 53021",Mesin & Peralatan Elektrik,85,IDBEL,Belawan,16867.9,China,CN,MV MUNI 18,0,0,0,7.208333333333333,19,54,70
00120102,2026-02-15 19:00:00,PD Manullang Tbk,048281489325288,"Gang Laswi No. 033, Singkawang, JT 27051",Sereal/Beras,10,IDTPE,Tanjung Perak,24397.19,India,IN,MV MUNI 18,0,1,0,0.75,20,66,64
00651789,2026-02-15 23:00:00,Perum Sinaga,701543039117182,"Jl. Sukajadi No. 526, Kotamobagu, SN 81579",Bahan Bakar Mineral (Batubara/Minyak),27,IDKBU,Kotabaru,24712.32,China,CN,MV MUNI 18,0,1,0,0.16666666666666666,18,72,75
00587822,2026-02-16 19:00:00,PT Yulianti,801326773602606,"Gg. Pacuan Kuda No. 86, Bandung, GO 42462",Lemak & Minyak Hewani/Nabati (CPO),15,IDBEL,Belawan,14197.73,Jepang,JP,MV MUNI 18,0,1,0,0.8333333333333334,20,66,56
00821749,2026-02-19 05:00:00,PD Pudjiastuti Marbun,489638346578713,"Jl. Dr. Djunjunan No. 3, Pekanbaru, Sumatera Selatan 36902",Mesin & Peralatan Elektrik,85,IDTPP,Tanjung Priok,3576.11,China,CN,MV MUNI 18,0,0,0,2.4166666666666665,22,52,70
00952317,2026-02-20 04:00:00,PT Melani Hutapea,219136193990916,"Jl. Jayawijaya No. 6, Banda Aceh, SU 84086",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPE,Tanjung Perak,40688.14,Singapura,SG,MV MUNI 18,0,1,0,0.9583333333333334,17,65,66
00774787,2026-02-21 03:00:00,PT Waskita,513338726247317,"Jl. Pasirkoja No. 1, Banda Aceh, Sumatera Selatan 99693",Sereal/Beras,10,IDTPE,Tanjung Perak,5163.39,Jepang,JP,MV MUNI 18,0,1,0,0.9583333333333334,19,66,58
00300106,2026-02-21 09:00:00,PT Sirait Damanik,983930103105183,"Jalan Gegerkalong Hilir No. 83, Batu, Riau 60715",Sereal/Beras,10,IDBEL,Belawan,21948.38,Singapura,SG,MV MUNI 18,0,1,0,0.25,18,58,49
00664491,2026-02-22 02:00:00,PD Prabowo (Persero) Tbk,997376311656670,"Gg. Sadang Serang No. 7, Bandung, Jawa Barat 27857",Bahan Bakar Mineral (Batubara/Minyak),27,IDBEL,Belawan,36225.03,China,CN,MV MUNI 18,0,1,0,0.7083333333333334,12,80,75
00380657,2026-02-25 09:00:00,PT Yulianti,801326773602606,"Jalan Ronggowarsito No. 720, Sukabumi, SB 38821",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPP,Tanjung Priok,45487.68,China,CN,MV MUNI 18,0,0,0,3.2916666666666665,20,57,61
00582775,2026-02-28 09:00:00,Perum Sinaga,701543039117182,"Gang Cihampelas No. 440, Sorong, Kalimantan Utara 41662",Sereal/Beras,10,IDTPP,Tanjung Priok,18528.57,Jepang,JP,MV MUNI 18,0,0,0,3.0,8,53,58
00319385,2026-01-01 02:00:00,PT Sirait Damanik,983930103105183,"Jalan Pasteur No. 8, Tidore Kepulauan, RI 19134",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPE,Tanjung Perak,44337.2,Jepang,JP,MV NASIM 58,0,0,0,,15,65,56
00982003,2026-01-01 08:00:00,PT Waskita,513338726247317,"Jalan S. Parman No. 57, Bekasi, Maluku Utara 24150",Mesin & Peralatan Elektrik,85,IDTPE,Tanjung Perak,23068.73,Singapura,SG,MV NASIM 58,0,1,0,0.25,13,66,63
00215852,2026-01-02 11:00:00,PT Sirait Damanik,983930103105183,"Jalan Pasir Koja No. 7, Surakarta, JB 15399",Sereal/Beras,10,IDBEL,Belawan,40864.52,China,CN,MV NASIM 58,0,1,0,1.125,18,58,61
00772377,2026-01-06 21:00:00,PD Pudjiastuti Marbun,489638346578713,"Jalan Raya Ujungberung No. 996, Kediri, RI 80741",Bahan Bakar Mineral (Batubara/Minyak),27,IDKBU,Kotabaru,6477.7,India,IN,MV NASIM 58,0,0,0,4.416666666666667,21,72,85
00289609,2026-01-09 10:00:00,PD Prabowo (Persero) Tbk,997376311656670,"Gang Otto Iskandardinata No. 1, Tebingtinggi, JB 19818",Sereal/Beras,10,IDTPP,Tanjung Priok,12439.63,Jepang,JP,MV NASIM 58,0,0,0,2.5416666666666665,16,53,58
00524087,2026-01-09 11:00:00,PD Pudjiastuti Marbun,489638346578713,"Gg. Pasirkoja No. 0, Blitar, ST 03368",Sereal/Beras,10,IDKBU,Kotabaru,24957.85,Singapura,SG,MV NASIM 58,0,1,0,0.041666666666666664,17,56,49
00417460,2026-01-09 12:00:00,PT Waskita,513338726247317,"Jl. Cihampelas No. 13, Tual, MA 94570",Bahan Bakar Mineral (Batubara/Minyak),27,IDTPE,Tanjung Perak,31726.86,China,CN,MV NASIM 58,0,1,0,0.041666666666666664,14,68,75
00506088,2026-01-09 15:00:00,Perum Saptono Mustofa,513542784980841,"Gang BKR No. 284, Pasuruan, SN 46719",Bahan Bakar Mineral (Batubara/Minyak),27,IDTPE,Tanjung Perak,22790.02,India,IN,MV NASIM 58,0,1,0,0.125,24,68,85
00303656,2026-01-09 16:00:00,PD Pudjiastuti Marbun,489638346578713,"Jl. Pasteur No. 442, Tanjungbalai, Lampung 80571",Sereal/Beras,10,IDTPE,Tanjung Perak,4441.69,India,IN,MV NASIM 58,0,1,0,0.041666666666666664,17,66,64
00654055,2026-01-12 16:00:00,PT Pradipta (Persero) Tbk,647525534192832,"Gang H.J Maemunah No. 2, Langsa, Sumatera Barat 49251",Mesin & Peralatan Elektrik,27,IDTPE,Tanjung Perak,20771.95,Jepang,JP,MV NASIM 58,0,0,0,3.0,60,68,66
00292777,2026-01-18 03:00:00,PT Waskita,513338726247317,"Jalan Ir. H. Djuanda No. 08, Tual, SU 21053",Mesin & Peralatan Elektrik,85,IDTPE,Tanjung Perak,18124.19,Jepang,JP,MV NASIM 58,0,0,0,5.458333333333333,13,66,48
00357282,2026-01-18 07:00:00,PD Pudjiastuti Marbun,489638346578713,"Gg. Sadang Serang No. 9, Tebingtinggi, Banten 57676",Sereal/Beras,10,IDTPP,Tanjung Priok,38920.19,China,CN,MV NASIM 58,0,1,0,0.16666666666666666,17,53,61
00596570,2026-01-20 04:00:00,UD Mandala Prayoga,884969653287101,"Gg. Joyoboyo No. 81, Sukabumi, Sulawesi Barat 17957",Sereal/Beras,10,IDBEL,Belawan,19508.24,Singapura,SG,MV NASIM 58,0,1,0,1.875,16,58,49
00358578,2026-01-20 20:00:00,Perum Sinaga,701543039117182,"Gang Sukabumi No. 83, Parepare, JB 86562",Bahan Bakar Mineral (Batubara/Minyak),27,IDBEL,Belawan,33855.46,Singapura,SG,MV NASIM 58,0,1,0,0.6666666666666666,18,80,69
00374022,2026-01-21 00:00:00,UD Mandala Prayoga,884969653287101,"Jl. KH Amin Jasuta No. 50, Kota Administrasi Jakarta Utara, Jambi 30097",Sereal/Beras,10,IDKBU,Kotabaru,3656.57,India,IN,MV NASIM 58,0,1,0,0.16666666666666666,16,56,64
00775176,2026-01-24 06:00:00,PT Yulianti,801326773602606,"Gang Suryakencana No. 056, Dumai, Nusa Tenggara Barat 23850",Mesin & Peralatan Elektrik,85,IDTPP,Tanjung Priok,27470.14,Jepang,JP,MV NASIM 58,0,0,0,3.25,15,52,48
00991898,2026-01-24 21:00:00,PD Prabowo (Persero) Tbk,997376311656670,"Gang Jakarta No. 046, Surabaya, SU 99261",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPE,Tanjung Perak,36740.25,India,IN,MV NASIM 58,0,1,0,0.625,15,65,51
00851075,2026-01-26 02:00:00,Perum Saptono Mustofa,513542784980841,"Gang Sentot Alibasa No. 6, Pariaman, Kalimantan Timur 71040",Sereal/Beras,10,IDKBU,Kotabaru,24531.1,China,CN,MV NASIM 58,0,1,0,1.2083333333333333,25,56,61
00390729,2026-01-27 09:00:00,PT Melani Hutapea,219136193990916,"Gg. Raya Setiabudhi No. 474, Tarakan, SG 29250",Sereal/Beras,10,IDTPE,Tanjung Perak,39788.41,China,CN,MV NASIM 58,0,1,0,1.2916666666666667,21,66,61
00586805,2026-01-28 03:00:00,PT Sirait Damanik,983930103105183,"Jalan K.H. Wahid Hasyim No. 55, Pagaralam, Sulawesi Utara 95236",Lemak & Minyak Hewani/Nabati (CPO),15,IDBEL,Belawan,47105.13,Jepang,JP,MV NASIM 58,0,1,0,0.75,15,66,56
00616877,2026-01-29 16:00:00,PD Pudjiastuti Marbun,489638346578713,"Gang S. Parman No. 7, Bau-Bau, BT 59401",Sereal/Beras,10,IDTPP,Tanjung Priok,708.45,Singapura,SG,MV NASIM 58,0,1,0,1.5416666666666667,17,53,49
00111681,2026-02-02 13:00:00,PD Manullang Tbk,048281489325288,"Gg. Kutisari Selatan No. 09, Sukabumi, DI Yogyakarta 06955",Mesin & Peralatan Elektrik,85,IDBEL,Belawan,565.34,Jepang,JP,MV NASIM 58,0,0,0,3.875,16,54,48
00151684,2026-02-04 22:00:00,PD Suwarno Tbk,872343098050097,"Jl. Jend. Sudirman No. 806, Pangkalpinang, Lampung 51870",Bahan Bakar Mineral (Batubara/Minyak),27,IDBEL,Belawan,16216.56,China,CN,MV NASIM 58,0,0,0,2.375,21,80,75
00704435,2026-02-05 09:00:00,PD Suwarno Tbk,872343098050097,"Jalan M.T Haryono No. 4, Sungai Penuh, KR 31224",Mesin & Peralatan Elektrik,85,IDTPP,Tanjung Priok,21841.58,China,CN,MV NASIM 58,0,1,0,0.4583333333333333,22,52,70
00872111,2026-02-06 01:00:00,PD Suwarno Tbk,872343098050097,"Jalan Monginsidi No. 04, Kota Administrasi Jakarta Timur, PA 56350",Lemak & Minyak Hewani/Nabati (CPO),15,IDBEL,Belawan,43327.04,India,IN,MV NASIM 58,0,1,0,0.6666666666666666,14,66,51
00609956,2026-02-11 18:00:00,PT Yulianti,801326773602606,"Gang HOS. Cokroaminoto No. 5, Pangkalpinang, Sulawesi Tengah 47812",Bahan Bakar Mineral (Batubara/Minyak),27,IDBEL,Belawan,33406.36,India,IN,MV NASIM 58,0,0,0,5.708333333333333,15,80,85
00951382,2026-02-12 10:00:00,PD Suwarno Tbk,872343098050097,"Gang Asia Afrika No. 505, Padang, Jambi 87829",Mesin & Peralatan Elektrik,85,IDKBU,Kotabaru,42212.79,China,CN,MV NASIM 58,0,1,0,0.6666666666666666,22,66,70
00975861,2026-02-14 11:00:00,PT Melani Hutapea,219136193990916,"Gang Veteran No. 534, Subulussalam, Jawa Timur 16873",Lemak & Minyak Hewani/Nabati (CPO),15,IDKBU,Kotabaru,5263.91,China,CN,MV NASIM 58,0,0,0,2.0416666666666665,17,46,61
