ID_PERUSAHAAN,NIB,NPWP,NAMA_PERUSAHAAN,ALAMAT_PERUSAHAAN,KELURAHAN,DAERAH_ID,KODE_POS,NOMOR_TELPON,KATEGORI,NIPER,NOMOR_API,TGL_TERBIT_NIB,STATUS_NIB,KODE_KANTOR,TGL_SYNC_OSS
C003031,3246935516978,66.811.199.7-831.843,CV SAPUTRA RAHIMAH,JALAN RAWAMANGUN NO. 967,MAGELANG,36,91209,(024) 982 6775,IMPORTIR,,1944182475,2025-10-16,DIBEKUKAN,050400,2026-05-05
C003032,9715096883275,31 968 533,PT LAZUARDI (PERSERO) TBK,GG. H.J MAEMUNAH NO. 8,BANDA ACEH,31,,+62-939-300-3446,KEDUA-DUANYA,0031468462,1983759961,2024-02-28,AKTIF,040400,2026-04-04
C003033,8245759833991,37.751.062.3-536.818,PD SIMANJUNTAK SIMANJUNTAK (PERSERO) TBK,GG. YOS SUDARSO NO. 461,PALOPO,32,,+62 (0791) 142 4647,EKSPORTIR,5093956759,,2024-09-02,AKTIF,050900,2026-06-02
C003034,2065999544080,93.599.595.5-573.620,PT SUSANTI NURDIYANTI,JL. CIWASTRA NO. 059,BANJARMASIN,33,09222,+62 (0000) 561 6184,EKSPORTIR,2431142119,,2024-01-23,DICABUT,050100,2026-05-02
C003035,3091436391025,63.303.206.2-384.209,PD NURAINI,JALAN CIHAMPELAS NO. 31,,73,32543,(048) 707 0788,KEDUA-DUANYA,5637626508,3032258022,2023-10-02,AKTIF,110100,2026-05-16
C003036,7514646062510,34.559.958.2-777.516,PD LAKSMIWATI (PERSERO) TBK,GANG CIUMBULEUIT NO. 7,BOGOR,31,43076,(008) 522-3296,EKSPORTIR,6161029378,,2025-03-31,AKTIF,040300,2026-03-19
C003037,1267490753513,979585741701834,PD HALIMAH SUSANTI (CABANG),GG. OTTO ISKANDARDINATA NO. 154,KEDIRI,51,,+62 (34) 091-0462,EKSPORTIR,1979800522,,2023-08-11,AKTIF,080100,2026-04-16
C003038,0151200393449,113069616,UD PRABOWO TBK (CABANG),GANG CIWASTRA NO. 7,PADANGPANJANG,73,67263,+62-885-065-0943,IMPORTIR,,5652439600,2024-05-01,AKTIF,140100,2026-03-21
C003039,760523045881,46 820 877,PT PERTIWI TBK,JALAN MEDOKAN AYU NO. 6,,21,94871,+62 (006) 048 6935,EKSPORTIR,6539746249,,2023-09-13,AKTIF,020400,2026-06-01
C003040,5386689707342,13.550.923.0-744.775,PT MARDHIYAH (PERSERO) TBK,JALAN ASTANA ANYAR NO. 6,,32,14528,(0234) 796-4690,KEDUA-DUANYA,9952380367,5127105766,2025-01-31,AKTIF,050900,2026-03-25
C003041,9245004968708,73.234.445.1-403.824,PD LAKSMIWATI PANGESTU,JALAN GEDEBAGE SELATAN NO. 4,PROBOLINGGO,35,89052,+62-94-785-9911,EKSPORTIR,1467578148,,2023-04-03,AKTIF,071300,2026-05-18
C003042,1135033668949,36.619.144.7-573.210,PD YUNIAR MARYATI (PERSERO) TBK,GANG VETERAN NO. 30,,16,27509,+62-696-626-0933,KEDUA-DUANYA,9363617227,3812943055,2024-01-20,AKTIF,030100,2026-06-03
C003043,9957202035210,38.553.984.1-121.850,PT YULIANTI,JL. SENTOT ALIBASA NO. 1,PONTIANAK,12,,+62-173-612-3778,EKSPORTIR,7322809672,,2024-05-14,AKTIF,010700,2026-06-04
C003044,0869420680282,66.493.093.0-335.239,PD ADRIANSYAH ARYANI,GG. SUNIARAJA NO. 211,JAMBI,31,92814,(0461) 872-2497,IMPORTIR,,7829305455,2024-05-14,DICABUT,010100,2026-06-06
C003045,2741025471798,76.721.628.4-533.538,PERUM PUSPITA,JL. GEDEBAGE SELATAN NO. 102,CIREBON,21,01867,+62 (842) 382 3656,IMPORTIR,,4276676296,2014-09-16,AKTIF,020400,2026-05-20
C003046,4495718134102,76.027.446.1-920.397,CV SIHOMBING WIDIASTUTI,GANG DR. DJUNJUNAN NO. 82,,51,09476,(0543) 005-3685,EKSPORTIR,4803163678,,2025-04-28,AKTIF,080100,2026-03-30
C003047,1743160325039,38.252.690.9-520.956,PT ARDIANTO (PERSERO) TBK,JALAN M.T HARYONO NO. 87,SUBULUSSALAM,32,03029,+62 (0512) 977 2483,EKSPORTIR,1911533035,,2023-11-15,AKTIF,050900,2026-04-27
C003048,8397469596237,41.368.542.2-168.039,PT USAMAH NAJMUDIN,JALAN MOCH. TOHA NO. 13,SINGKAWANG,12,70671,+62-037-597-5534,EKSPORTIR,6931547249,,2023-02-07,AKTIF,010700,2026-06-10
C003049,9480245598516X,04.134.108.1-588.683,CV NAJMUDIN TBK,GG. SADANG SERANG NO. 5,AMBON,35,78332,+62 (021) 329 1403,EKSPORTIR,2640927628,,2025-04-08,DICABUT,070100,2026-03-21
C003050,0810262333296,259I69853827I82,CV UTAMA WIDODO,GANG ASIA AFRIKA NO. 358,,31,,(0229) 146 7156,EKSPORTIR,7763953982,,2025-07-01,AKTIF,010100,2026-05-15
C003051,5556779420490,74.010.841.9-379.588,PERUM MULYANI TBK,JALAN W.R. SUPRATMAN NO. 9,PADANGPANJANG,12,75682,+62 (865) 346 9328,KEDUA-DUANYA,1963525720,8616928614,2025-06-03,AKTIF,010800,2026-05-05
C003052,8342319660058X,62.771.687.4-754.599,PERUM ASTUTI,GG. SUKAJADI NO. 03,PARIAMAN,73,99143,082 813 6833,IMPORTIR,,5800623828,2023-02-28,DICABUT,110100,2026-05-08
C003053,7721075240033,89.036.903.5-874.074,PERUM USADA YOLANDA,JALAN RONGGOWARSITO NO. 75,PEKALONGAN,31,,(052) 808 4754,KEDUA-DUANYA,3375141007,6646319459,2024-12-06,AKTIF,010100,2026-05-23
C003054,903826512947,260347254627032,CV RAJATA UTAMI (PERSERO) TBK,GANG OTTO ISKANDARDINATA NO. 74,,51,97103,+62-17-263-7027,EKSPORTIR,1242101504,,2023-09-06,AKTIF,090100,2026-03-19
C003055,8931058768694,48.067.562.4-865.084,CV SUSANTI (PERSERO) TBK,JL. PASTEUR NO. 43,,21,97820,+62-0113-749-5966,IMPORTIR,,6248633913,2025-10-18,DICABUT,020100,2026-04-26
C003056,4267243714082,71.724.416.6-248.697,PD WULANDARI (PERSERO) TBK,GG. JAKARTA NO. 200,SUKABUMI,12,,+62 (43) 244 9959,KEDUA-DUANYA,4796657035,0891654855,2023-03-03,AKTIF,020300,2026-04-19
C003057,4238670776042,I3778684I483O23,UD RAJASA,GG. CIKUTRA BARAT NO. 31,PADANG,91,85135,(077) 616 1503,KEDUA-DUANYA,8895225128,6540381653,2023-04-17,DICABUT,120300,2026-03-16
C003058,2562928923710,50.001.224.9-658.866,PERUM KURNIAWAN (PERSERO) TBK,GANG JEND. A. YANI NO. 7,PALU,31,04311,+62 (052) 197-2456,EKSPORTIR,5046502208,,2023-09-08,AKTIF,040400,2026-04-19
C003059,654963308334,78I2983769972O5,UD KUSMAWATI,GG. KUTAI NO. 5,BANDAR LAMPUNG,32,07174,(0106) 815 0892,KEDUA-DUANYA,7643130610,0099335265,2025-08-09,AKTIF,050900,2026-05-04
C003060,9687574465448,86 426 013,PD NATSIR (PERSERO) TBK,GG. RAYA UJUNGBERUNG NO. 8,MAKASSAR,35,33790,+62 (078) 907-0916,EKSPORTIR,4803163678,,2025-08-22,AKTIF,070500,2026-05-13
C003061,5494717099917,8952885948967I8,PERUM WIBISONO ANDRIANI,GANG K.H. WAHID HASYIM NO. 82,,16,22579,+62-044-474-6108,IMPORTIR,,4920463123,2025-07-26,AKTIF,030100,2026-04-03
C003062,2417984339821,82.790.039.4-724.853,PT HAKIM,GANG AHMAD YANI NO. 4,CIMAHI,35,41324,+62 (80) 810 2692,IMPORTIR,4803163678,7452717121,2024-06-05,AKTIF,070100,2026-06-07
C003063,4664249418275,389572O25484464,CV PRADANA,GG. TUBAGUS ISMAIL NO. 76,PURWOKERTO,18,06410,(069) 929 5039,EKSPORTIR,9565342987,,2023-08-06,AKTIF,030700,2026-05-04
C003064,1784213913699,63.348.266.8-224.630,PERUM HALIM,GG. RUMAH SAKIT NO. 6,TANJUNGBALAI,35,,0820028443,KEDUA-DUANYA,5642476338,8450361082,2023-09-07,DICABUT,060100,2026-05-09
C003065,2537742267164,70.261.247.5-124.293,UD NARPATI PRATAMA TBK,JL. IR. H. DJUANDA NO. 9,SINGKAWANG,21,35187,+62 (032) 047 1324,KEDUA-DUANYA,7955229877,3404033861,2024-10-23,AKTIF,020400,2026-05-19
C003066,041451749064,42295OO722725II,CV PRADIPTA TBK,JL. CIKUTRA TIMUR NO. 98,PAGARALAM,33,35636,+62-0936-364-7692,KEDUA-DUANYA,8422533184,3675786736,2025-12-01,DIBEKUKAN,060300,2026-03-24
C003067,0000000000000,43 919 972,UD UTAMA TBK,GANG AHMAD DAHLAN NO. 92,BANJARMASIN,35,66275,(0060) 425 6120,KEDUA-DUANYA,5242260908,5467121389,2025-11-08,DIBEKUKAN,060100,2026-05-06
C003068,7696972900643,86.654.794.8-843.681,PT HUTAPEA (PERSERO) TBK,GANG AHMAD YANI NO. 04,SUBULUSSALAM,12,06225,+62 (0717) 697 0339,IMPORTIR,,8302994393,2025-04-07,DIBEKUKAN,010800,2026-04-18
C003069,7085942682395,94.379.270.3-710.284,CV NAINGGOLAN (PERSERO) TBK,JL. JAYAWIJAYA NO. 56,BLITAR,12,78047,+62 (0454) 023-7239,KEDUA-DUANYA,4650127272,3539829775,2024-10-03,AKTIF,010700,2026-05-08
C003070,6689823973278,50.032.163.8-296.712,PT HIDAYAT WASKITA (PERSERO) TBK,JALAN ERLANGGA NO. 355,SOLOK,64,51676,(0282) 180 1942,IMPORTIR,,0839799807,2023-02-04,AKTIF,100300,2026-03-29
C003071,0465847514220X,17.102.941.2-673.586,PERUM WIDIASTUTI NURAINI,GG. CEMPAKA NO. 956,METRO,51,95672,0897826381,EKSPORTIR,5982965294,,2023-12-18,AKTIF,080100,2026-05-28
C003072,2869132147525,23.710.524.4-889.231,CV HAKIM KUSWANDARI,GG. SURYAKENCANA NO. 50,,31,01183,+62 (228) 820-4977,KEDUA-DUANYA,2321765722,4458581966,2023-05-26,DICABUT,040400,2026-05-24
C003073,3896763536735,86.814.364.8-608.417,PD BUDIMAN,JL. TEBET BARAT DALAM NO. 01,SAMARINDA,31,91038,(038) 013 6846,IMPORTIR,,1835062581,2025-12-29,AKTIF,040300,2026-06-07
C003074,6279305796438,70.459.784.3-212.291,CV PUSPITA WAHYUNI TBK,JALAN R.E MARTADINATA NO. 19,KOTA ADMINISTRASI JAKARTA SELATAN,31,46905,+62 (841) 069-2276,EKSPORTIR,5497260778,,2024-07-26,AKTIF,040400,2026-04-28
C003075,5887138111844,76.708.644.2-201.232,CV MULYANI,JL. RAJIMAN NO. 2,PADANG,16,,+62 (0199) 119 0878,IMPORTIR,,7199997290,2025-01-28,AKTIF,030100,2026-04-19
C003076,0283034243753,73.117.445.9-144.869,PERUM MUSTOFA,GANG CIUMBULEUIT NO. 3,PARIAMAN,35,36264,+62 (037) 160-9730,KEDUA-DUANYA,5625564577,7994294410,2025-05-14,DIBEKUKAN,070500,2026-03-22
C003077,9034913156536,55.508.090.3-410.313,UD TAMBA SITORUS TBK,JALAN RAYA SETIABUDHI NO. 070,SURAKARTA,16,70529,+62 (114) 960-7836,KEDUA-DUANYA,6065418297,5560912092,2024-01-12,AKTIF,030100,2026-04-12
C003078,3750219032441,30.235.151.2-268.771,PERUM ADRIANSYAH HARTATI (PERSERO) TBK,JALAN PETA NO. 69,SIBOLGA,61,91023,+62 (085) 959 7821,EKSPORTIR,4240350044,,2024-03-09,DICABUT,090400,2026-06-04
C003079,8227814695395,31.847.792.6-604.528,CV PUSPASARI (PERSERO) TBK,JL. PASIRKOJA NO. 67,,33,08288,+62 (0127) 492 5714,IMPORTIR,,3331095625,2024-09-07,DIBEKUKAN,060300,2026-05-06
C003080,2751648072791,04.223.763.3-430.713,CV MAHENDRA TBK,GANG AHMAD YANI NO. 810,,35,61794,0830504456,EKSPORTIR,5256694587,,2023-01-30,AKTIF,070500,2026-05-12
C003081,0000000000000,10.197.978.9-554.590,PD HARYANTO SIREGAR (PERSERO) TBK,GANG R.E MARTADINATA NO. 3,SURABAYA,35,,(073) 941 9770,IMPORTIR,,8122589789,2023-02-08,AKTIF,071300,2026-04-17
C003082,2093613014464,13.636.980.7-161.727,CV MARYATI TBK,GANG KAPTEN MUSLIHAT NO. 63,TANJUNGPINANG,51,93055,+62-0127-271-0679,KEDUA-DUANYA,0419498553,9333209517,2025-10-06,AKTIF,080100,2026-04-18
C003083,7057836091498,40.976.065.7-184.264,PT WASTUTI,JALAN SADANG SERANG NO. 473,MEDAN,35,89611,+62 (178) 712-5801,IMPORTIR,,0947647486,2023-12-24,AKTIF,071300,2026-05-09
C003084,8301817960757,67.627.746.8-671.258,CV HALIM NATSIR (PERSERO) TBK,GG. RAYA UJUNGBERUNG NO. 85,KOTAMOBAGU,51,55792,+62-007-914-5667,EKSPORTIR,1227664477,,2024-10-08,AKTIF,080100,2026-03-19
C003085,2831800366602,90.002.063.0-356.958,CV KUSWANDARI (PERSERO) TBK,GANG RONGGOWARSITO NO. 126,BONTANG,35,82178,(084) 538 1159,EKSPORTIR,2894155757,,2023-01-08,AKTIF,060100,2026-05-27
C003086,3274307667400,12.649.531.4-475.818,PT NABABAN TBK,JALAN VETERAN NO. 600,CILEGON,91,40514,+62 (767) 210-1196,IMPORTIR,,2869879928,2014-09-23,AKTIF,120300,2026-05-03
C003087,3810979412248,59.028.601.8-486.154,CV SARAGIH (CABANG),JL. INDRAGIRI NO. 090,CIMAHI,33,71494,+62 (06) 509 8712,KEDUA-DUANYA,9118157809,0623894259,2023-12-30,AKTIF,060300,2026-04-18
C003088,7042499317800,13.224.213.8-085.370,OKTAVIANI IRAWAN (PERSERO) TBK (CABANG),GANG SURYAKENCANA NO. 08,TIDORE KEPULAUAN,64,19272,088 496 4054,EKSPORTIR,5026859736,,2024-08-11,AKTIF,100300,2026-03-27
C003089,6488771906594,03.093.234.9-601.973,CV SUDIATI (PERSERO) TBK (CABANG),JALAN INDRAGIRI NO. 496,,31,,+62-150-689-4649,IMPORTIR,,3621882376,2025-11-28,AKTIF,010100,2026-05-13
C003090,5624195178631,69.665.596.2-474.530,PERUM ZULKARNAIN HANDAYANI (PERSERO) TBK (CABANG),JL. RUNGKUT INDUSTRI NO. 597,PALANGKARAYA,21,30537,+62 (077) 316 3062,EKSPORTIR,9747549652,,2025-07-19,AKTIF,020100,2026-03-18
C003091,7415163295661,82.281.520.2-983.716,UD SAMOSIR WULANDARI,JALAN GEDEBAGE SELATAN NO. 275,KOTA ADMINISTRASI JAKARTA BARAT,12,31149,(0432) 922 0145,EKSPORTIR,9888808984,,2025-12-16,AKTIF,010700,2026-05-14
C003092,2523941209447,60.904.184.6-631.023,CV SIMBOLON ANGGRAINI TBK,JL. PASIR KOJA NO. 17,BONTANG,35,23897,+62-645-125-4364,KEDUA-DUANYA,2730002599,2532103566,2023-09-25,AKTIF,060100,2026-04-08
C003093,4494099857525,49.645.221.7-264.972,PERUM SAMOSIR MANGUNSONG,JL. MONGINSIDI NO. 616,BITUNG,12,00537,+62 (0489) 124 7853,EKSPORTIR,6727292911,,2025-08-27,AKTIF,010700,2026-06-04
C003094,9348280092053,49.329.026.4-648.363,PD MELANI TBK,GG. TEBET BARAT DALAM NO. 7,MALANG,21,,+62-020-926-4497,EKSPORTIR,0370404640,,2023-03-20,DICABUT,020100,2026-03-16
C003095,2673664853207,60.373.537.7-004.946,UD HALIM (CABANG),JALAN CEMPAKA NO. 1,MEDAN,32,80002,(001) 104 6472,KEDUA-DUANYA,4579938070,1966594720,2024-03-23,AKTIF,050900,2026-03-30
C003096,8821423691430,60.955.363.3-831.694,PD RAHMAWATI (PERSERO) TBK,GG. BANGKA RAYA NO. 608,METRO,73,,+62-20-795-5914,EKSPORTIR,7178514140,,2024-09-10,AKTIF,110100,2026-04-10
C003097,6380839065402,10 794 093,PERUM DONGORAN,GANG SUKABUMI NO. 1,TOMOHON,12,,087 322 9165,KEDUA-DUANYA,6171425487,0072620986,2023-11-20,DICABUT,011200,2026-06-03
C003098,8995544479289,61.006.591.2-985.758,PD SAPTONO ARDIANTO TBK,GANG KAPTEN MUSLIHAT NO. 115,MADIUN,21,64339,+62 (00) 904 9076,KEDUA-DUANYA,2737252473,1820694461,2025-12-30,AKTIF,020100,2026-04-03
C003099,8736218481774,42.325.851.8-297.923,UD PRAKASA MANULLANG,JL. K.H. WAHID HASYIM NO. 275,BENGKULU,35,58344,(070) 426-4705,IMPORTIR,4803163678,0395524075,2024-05-08,AKTIF,070500,2026-04-07
C003100,7340095515091,27.870.778.1-812.555,PERUM UTAMA ASTUTI,JL. GEDEBAGE SELATAN NO. 2,TEGAL,33,90532,(080) 664-0021,KEDUA-DUANYA,8069738451,8335267278,2025-03-01,DIBEKUKAN,050100,2026-05-15
C003101,4867076986444,75.065.122.8-359.083,PD WINARSIH,JL. KIARACONDONG NO. 490,GORONTALO,31,43269,0864236455,IMPORTIR,,1490632375,2024-10-23,AKTIF,040300,2026-03-18
C003102,9540638567020,51 827 360,PT RAHIMAH NASHIRUDDIN (PERSERO) TBK,GANG AHMAD YANI NO. 463,SUBULUSSALAM,35,43203,(025) 422 6506,IMPORTIR,,3882692832,2024-12-10,AKTIF,060100,2026-05-05
C003103,0656859003708,53.960.896.1-948.309,PT PADMASARI,JALAN RAYA SETIABUDHI NO. 39,,16,56144,+62-0044-167-2849,KEDUA-DUANYA,5199583063,7593852037,2023-12-22,AKTIF,030100,2026-05-01
C003104,308975863804,07.826.303.4-100.954,PT PURWANTI,JALAN CIHAMPELAS NO. 438,TEBINGTINGGI,21,87158,+62 (0535) 256-1036,EKSPORTIR,4803163678,,2025-03-24,AKTIF,020100,2026-05-06
C003105,8179217174773,195460710,PERUM HARIYAH,JALAN PASIR KOJA NO. 397,MANADO,21,31491,+62 (062) 887-5086,IMPORTIR,,2310725747,2025-09-25,AKTIF,020400,2026-05-07
C003106,8972955055241,12.003.531.7-658.886,UD PRANOWO RAJATA,GG. M.T HARYONO NO. 89,,12,53502,+62 (062) 985-9232,KEDUA-DUANYA,4771553904,0021888480,2023-12-20,AKTIF,020300,2026-06-05
C003107,344665891238,60.084.605.7-191.464,PERUM NAPITUPULU (PERSERO) TBK,JL. KENDALSARI NO. 5,,21,31573,(0502) 910-6974,EKSPORTIR,9022338162,,2023-08-14,AKTIF,020100,2026-03-31
C003108,8870898500038,70.855.645.9-102.103,CV LAKSMIWATI HALIM (CABANG),JALAN HOS. COKROAMINOTO NO. 40,METRO,33,58592,+62-0649-677-3159,KEDUA-DUANYA,1994773742,4347022447,2025-03-20,AKTIF,060300,2026-04-04
C003109,9730273228570,39.726.167.4-042.781,PT SURYONO PRATIWI,GG. GEDEBAGE SELATAN NO. 389,MADIUN,33,87209,(083) 240-8218,EKSPORTIR,1473034631,,2025-12-03,AKTIF,060300,2026-04-20
C003110,0000000000000,68.957.864.1-291.537,PERUM UTAMI WIDODO (PERSERO) TBK,JALAN RAWAMANGUN NO. 126,,12,43676,+62 (031) 515 1947,IMPORTIR,,8362382850,2023-05-20,AKTIF,010800,2026-05-06
C003111,8169578723074,39.350.672.9-513.204,PERUM SIREGAR SALAHUDIN,JL. LEMBONG NO. 4,JAMBI,31,13300,+62 (0288) 100-6393,KEDUA-DUANYA,9271833957,0253313316,2025-04-01,AKTIF,040300,2026-03-25
C003112,2080964927167,19.720.620.6-588.122,PT SIMANJUNTAK,GG. CIWASTRA NO. 718,TARAKAN,51,97992,+62 (01) 277-6023,IMPORTIR,,1097720416,2014-08-02,AKTIF,090100,2026-03-22
C003113,9653851940568,37.771.699.5-649.825,UD WIDODO TBK,JL. RONGGOWARSITO NO. 017,SALATIGA,51,17560,+62 (0315) 759 4511,EKSPORTIR,0593971323,,2025-01-14,DIBEKUKAN,080100,2026-05-28
C003114,8280727358674,18.529.955.0-737.930,PT HAKIM RAHIMAH,JL. WONOAYU NO. 149,BINJAI,12,85098,+62-0436-060-7713,KEDUA-DUANYA,4803163678,0508427995,2024-01-30,AKTIF,011200,2026-06-08
C003115,3073002290077,31.491.675.6-335.382,PD MANDASARI TBK,GANG GEDEBAGE SELATAN NO. 177,,21,,+62 (031) 437 6325,EKSPORTIR,3145677510,,2023-01-26,AKTIF,020400,2026-05-12
C003116,3789265495279,257551967101454,UD WAHYUNI HARIYAH,JL. SUNIARAJA NO. 746,METRO,91,25074,(033) 725-9266,KEDUA-DUANYA,3229751062,6988257522,2024-05-17,AKTIF,120300,2026-03-28
C003117,0000000000000,98.265.839.8-783.007,HALIMAH MAULANA (CABANG),GG. W.R. SUPRATMAN NO. 7,SURABAYA,12,76189,(0503) 151 0300,KEDUA-DUANYA,5580236077,3865968836,2025-07-13,AKTIF,010800,2026-05-10
C003118,0660116558651,10.354.998.0-243.331,CV PANGESTU PUDJIASTUTI,GANG SADANG SERANG NO. 27,PALANGKARAYA,21,60235,(0672) 000-7327,KEDUA-DUANYA,4803163678,4333072628,2023-04-15,AKTIF,020400,2026-06-01
C003119,6389874955910,78.144.789.3-962.245,PERUM SUSANTI SITORUS,GG. RUMAH SAKIT NO. 64,,21,02690,+62 (34) 203-0951,KEDUA-DUANYA,4779600271,2286571959,2025-11-21,AKTIF,020400,2026-04-08
C003120,2289214155841,45.202.110.7-279.957,PERUM WASTUTI ANGGRIAWAN (PERSERO) TBK,JALAN PETA NO. 54,BATU,36,75595,+62 (47) 412 7543,IMPORTIR,,2900771773,2025-04-26,DICABUT,050400,2026-05-02
C003121,5050573976915,54.961.953.7-674.877,PT SUDIATI (PERSERO) TBK,JALAN ASIA AFRIKA NO. 871,DEPOK,31,59980,(054) 269 9984,EKSPORTIR,5209069395,,2025-12-01,DIBEKUKAN,040400,2026-03-26
C003122,624083195264,99.404.493.4-895.258,PERUM NAJMUDIN,GANG LEMBONG NO. 08,KEDIRI,12,,+62 (083) 737 6989,IMPORTIR,,2200038867,2023-02-16,AKTIF,011200,2026-05-16
C003123,3718349799229,I785I9I8OO56O52,UD SAPUTRA PRAKASA,GANG PASIRKOJA NO. 5,SURAKARTA,18,,+62 (609) 247-4010,IMPORTIR,,5941332130,2023-06-25,AKTIF,030700,2026-04-26
C003124,3057543700984,20 312 828,PERUM SIRAIT TBK,JALAN SUKAJADI NO. 796,CILEGON,18,25703,+62-042-202-1585,EKSPORTIR,5179035684,,2025-06-21,AKTIF,030700,2026-03-14
C003125,6966357346232,86.767.088.6-541.969,PT NASYIAH (PERSERO) TBK,GANG TEBET BARAT DALAM NO. 15,,61,86459,+62-0654-435-9296,IMPORTIR,4803163678,8121373459,2024-03-11,DIBEKUKAN,090400,2026-05-06
C003126,5826096007507,88.793.591.7-344.796,ZULKARNAIN (CABANG),JL. KEBONJATI NO. 4,MATARAM,33,99389,+62 (397) 642-2341,IMPORTIR,,4825181344,2025-10-08,AKTIF,050100,2026-05-30
C003127,2809885165604,76.319.360.1-591.519,PERUM PRASTUTI TBK,GANG SENTOT ALIBASA NO. 88,PALU,35,33963,(0439) 711-6114,EKSPORTIR,6934012779,,2023-08-24,AKTIF,060100,2026-06-11
C003128,2494700251906,83.459.925.2-315.711,PD FIRGANTORO UWAIS,GG. BANGKA RAYA NO. 34,CIREBON,12,04218,+62-393-143-4398,EKSPORTIR,9853750301,,2023-11-23,DIBEKUKAN,010700,2026-06-04
C003129,0000000000000,993269974834O49,UD SINAGA SUARTINI,GANG JEND. SUDIRMAN NO. 54,SAMARINDA,91,56465,+62-885-342-6301,IMPORTIR,,1079682656,2024-01-30,AKTIF,120300,2026-04-18
C003130,7992863082539,04.019.359.4-226.064,PD WAHYUNI,JALAN RAJIMAN NO. 003,,21,47421,+62 (779) 409-0596,EKSPORTIR,4301397007,,2023-10-20,AKTIF,020100,2026-03-29
C003131,6224462655615,057165691899753,CV RIYANTI TBK,GANG SETIABUDHI NO. 75,SUKABUMI,61,52197,+62-37-139-0768,IMPORTIR,,7332095129,2025-08-02,AKTIF,090400,2026-04-05
C003132,3474797978268,54.159.302.5-942.888,CV PRASETYA WIDODO,JALAN CIKUTRA TIMUR NO. 47,MATARAM,32,71944,+62-0841-236-1113,EKSPORTIR,4803163678,,2025-06-24,AKTIF,050900,2026-05-01
C003133,6225063483732,29.877.002.1-266.917,PERUM SURYONO,GANG ASTANA ANYAR NO. 28,PEKALONGAN,16,,(097) 938-0619,EKSPORTIR,9316988678,,2024-05-24,AKTIF,030100,2026-03-22
C003134,4856483098890,70.083.334.5-053.680,PERUM NURAINI MUSTOFA,GANG LASWI NO. 11,SUKABUMI,21,85691,+62-015-525-6498,KEDUA-DUANYA,9709070115,2974328409,2025-02-24,AKTIF,020100,2026-04-07
C003135,7693508370065,65.433.706.8-696.660,DAMANIK (PERSERO) TBK (CABANG),GANG RAYA UJUNGBERUNG NO. 81,CIREBON,51,06152,(0674) 885-4421,KEDUA-DUANYA,7776606061,5905960137,2023-02-04,AKTIF,080100,2026-05-17
C003136,9937873521998,885969781,PT PRADANA HALIM,GANG CEMPAKA NO. 05,KENDARI,64,36067,+62-170-589-5366,KEDUA-DUANYA,4573806953,0924781025,2023-12-28,AKTIF,100300,2026-04-11
C003137,6730306442121,35.414.083.4-894.729,UD WIDIASTUTI KUSWOYO,GG. CIHAMPELAS NO. 74,BEKASI,18,59266,+62 (0577) 623-0503,KEDUA-DUANYA,8175009426,7884238082,2024-01-12,AKTIF,030700,2026-03-26
C003138,0774421495047,I7O2I65O5678246,PD ZULAIKA LAILASARI,JALAN ERLANGGA NO. 775,,16,43161,+62-051-000-1025,KEDUA-DUANYA,6384531699,4572769908,2025-09-20,AKTIF,030100,2026-04-13
C003139,1587544963242,37.945.928.6-414.059,SUSANTI (PERSERO) TBK (CABANG),JALAN LEMBONG NO. 68,PONTIANAK,12,,+62-258-139-6331,IMPORTIR,,2734229954,2023-11-11,AKTIF,010800,2026-05-23
C003140,8511274816269,67.376.177.0-347.437,PERUM PRANOWO HARDIANSYAH,JL. DIPENOGORO NO. 88,PANGKALPINANG,91,18215,(0763) 310-7146,KEDUA-DUANYA,4803163678,6049942151,2023-10-27,AKTIF,120300,2026-03-30
C003141,0000000000000,00.556.879.6-986.449,PT SAPTONO SUSANTI TBK,JALAN RAWAMANGUN NO. 6,SOLOK,32,84200,083 881 9025,KEDUA-DUANYA,1620782938,2388096122,2023-11-22,DIBEKUKAN,050900,2026-06-05
C003142,3122264923272,38.649.315.5-894.035,PERUM WASKITA,GANG DR. DJUNJUNAN NO. 932,PADANG SIDEMPUAN,51,19992,+62 (0483) 062-1739,IMPORTIR,4803163678,2215407014,2024-10-18,AKTIF,090100,2026-03-14
C003143,1561354663907,389254309912345,UD PRAYOGA DONGORAN (PERSERO) TBK,GG. RAWAMANGUN NO. 60,TASIKMALAYA,12,13978,+62 (23) 065-1779,KEDUA-DUANYA,6739528415,0111422861,2024-08-26,AKTIF,011200,2026-04-21
C003144,591579815551,70.319.607.5-735.998,PT PRATAMA MUSTOFA TBK,GG. PACUAN KUDA NO. 9,KOTA ADMINISTRASI JAKARTA TIMUR,61,78952,+62 (41) 170-3848,EKSPORTIR,9968639409,,2024-10-12,AKTIF,090400,2026-05-04
C003145,7230848100184,13.523.907.6-145.001,NASYIDAH (PERSERO) TBK (CABANG),JALAN SUNIARAJA NO. 41,LANGSA,51,27560,(081) 747-9145,EKSPORTIR,1864275376,,2024-08-10,AKTIF,090100,2026-05-16
C003146,3410341413181,14.966.878.8-648.106,UD PUDJIASTUTI ISWAHYUDI,GG. ASIA AFRIKA NO. 476,YOGYAKARTA,12,78961,+62 (52) 031-9341,KEDUA-DUANYA,1750831487,2427906614,2023-08-26,AKTIF,010800,2026-03-24
